 Eloss (eV)  Int (a.u.)  Int Err (a.u.)
 -13.736928        0.00        0.000000
 -13.727285        0.00        0.000000
 -13.717642        0.00        0.000000
 -13.707998        0.56        0.043205
 -13.698355        0.44        0.038297
 -13.688712        0.00        0.000000
 -13.679068        0.00        0.000000
 -13.669425        0.00        0.000000
 -13.659782        0.00        0.000000
 -13.650138        0.00        0.000000
 -13.640495        0.00        0.000000
 -13.630852        0.00        0.000000
 -13.621208        0.56        0.043205
 -13.611565        0.44        0.038297
 -13.601922        0.00        0.000000
 -13.592278        0.00        0.000000
 -13.582635        0.00        0.000000
 -13.572992        0.00        0.000000
 -13.563348        0.00        0.000000
 -13.553705        0.00        0.000000
 -13.544062        0.56        0.043205
 -13.534418        0.44        0.038297
 -13.524775        0.00        0.000000
 -13.515132        0.00        0.000000
 -13.505488        0.56        0.043205
 -13.495845        0.44        0.038297
 -13.486202        0.00        0.000000
 -13.476558        0.00        0.000000
 -13.466915        0.00        0.000000
 -13.457272        0.00        0.000000
 -13.447628        0.00        0.000000
 -13.437985        0.56        0.043205
 -13.428342        0.44        0.038297
 -13.418698        0.00        0.000000
 -13.409055        0.00        0.000000
 -13.399412        0.00        0.000000
 -13.389768        0.00        0.000000
 -13.380125        0.00        0.000000
 -13.370482        0.00        0.000000
 -13.360838        0.00        0.000000
 -13.351195        0.56        0.043205
 -13.341552        0.44        0.038297
 -13.331908        0.00        0.000000
 -13.322265        0.56        0.043205
 -13.312622        0.44        0.038297
 -13.302978        0.00        0.000000
 -13.293335        0.00        0.000000
 -13.283692        0.00        0.000000
 -13.274048        0.00        0.000000
 -13.264405        0.00        0.000000
 -13.254762        0.00        0.000000
 -13.245118        0.00        0.000000
 -13.235475        0.00        0.000000
 -13.225832        0.56        0.043205
 -13.216188        0.44        0.038297
 -13.206545        0.00        0.000000
 -13.196902        0.00        0.000000
 -13.187258        0.00        0.000000
 -13.177615        0.00        0.000000
 -13.167972        0.00        0.000000
 -13.158328        0.00        0.000000
 -13.148685        0.00        0.000000
 -13.139042        0.00        0.000000
 -13.129398        0.00        0.000000
 -13.119755        0.00        0.000000
 -13.110112        0.00        0.000000
 -13.100468        0.56        0.043205
 -13.090825        0.44        0.038297
 -13.081182        0.00        0.000000
 -13.071538        0.00        0.000000
 -13.061895        0.00        0.000000
 -13.052252        0.00        0.000000
 -13.042608        0.00        0.000000
 -13.032965        0.00        0.000000
 -13.023322        0.00        0.000000
 -13.013678        0.00        0.000000
 -13.004035        0.00        0.000000
 -12.994392        0.00        0.000000
 -12.984748        0.00        0.000000
 -12.975105        0.00        0.000000
 -12.965462        0.00        0.000000
 -12.955818        0.00        0.000000
 -12.946175        0.00        0.000000
 -12.936532        0.00        0.000000
 -12.926888        0.00        0.000000
 -12.917245        0.56        0.043205
 -12.907602        0.44        0.038297
 -12.897958        0.00        0.000000
 -12.888315        0.00        0.000000
 -12.878672        0.00        0.000000
 -12.869028        0.00        0.000000
 -12.859385        0.00        0.000000
 -12.849742        0.00        0.000000
 -12.840098        0.00        0.000000
 -12.830455        0.00        0.000000
 -12.820812        0.00        0.000000
 -12.811168        0.00        0.000000
 -12.801525        0.00        0.000000
 -12.791882        0.00        0.000000
 -12.782238        0.00        0.000000
 -12.772595        0.00        0.000000
 -12.762952        0.00        0.000000
 -12.753308        0.00        0.000000
 -12.743665        0.00        0.000000
 -12.734022        0.56        0.043205
 -12.724378        1.00        0.057735
 -12.714735        0.44        0.038297
 -12.705092        0.00        0.000000
 -12.695448        0.56        0.043205
 -12.685805        0.44        0.038297
 -12.676162        1.12        0.061101
 -12.666518        0.88        0.054160
 -12.656875        0.00        0.000000
 -12.647232        0.00        0.000000
 -12.637588        0.00        0.000000
 -12.627945        0.00        0.000000
 -12.618302        0.00        0.000000
 -12.608658        0.00        0.000000
 -12.599015        0.00        0.000000
 -12.589372        0.00        0.000000
 -12.579728        0.00        0.000000
 -12.570085        0.00        0.000000
 -12.560442        0.00        0.000000
 -12.550798        0.00        0.000000
 -12.541155        0.00        0.000000
 -12.531512        0.00        0.000000
 -12.521868        0.00        0.000000
 -12.512225        0.00        0.000000
 -12.502582        0.00        0.000000
 -12.492938        0.00        0.000000
 -12.483295        0.00        0.000000
 -12.473652        0.00        0.000000
 -12.464008        0.00        0.000000
 -12.454365        0.00        0.000000
 -12.444722        0.00        0.000000
 -12.435078        0.00        0.000000
 -12.425435        0.00        0.000000
 -12.415792        0.00        0.000000
 -12.406148        0.56        0.043205
 -12.396505        0.44        0.038297
 -12.386862        0.00        0.000000
 -12.377218        0.00        0.000000
 -12.367575        0.56        0.043205
 -12.357932        0.44        0.038297
 -12.348288        0.00        0.000000
 -12.338645        0.00        0.000000
 -12.329002        0.56        0.043205
 -12.319358        0.44        0.038297
 -12.309715        0.56        0.043205
 -12.300072        0.44        0.038297
 -12.290428        0.00        0.000000
 -12.280785        0.56        0.043205
 -12.271142        0.44        0.038297
 -12.261498        0.00        0.000000
 -12.251855        0.00        0.000000
 -12.242212        0.00        0.000000
 -12.232568        0.56        0.043205
 -12.222925        0.44        0.038297
 -12.213282        0.00        0.000000
 -12.203638        0.00        0.000000
 -12.193995        0.00        0.000000
 -12.184352        0.00        0.000000
 -12.174708        0.00        0.000000
 -12.165065        0.00        0.000000
 -12.155422        0.00        0.000000
 -12.145778        0.00        0.000000
 -12.136135        0.00        0.000000
 -12.126492        0.56        0.043205
 -12.116848        0.44        0.038297
 -12.107205        0.00        0.000000
 -12.097562        0.00        0.000000
 -12.087918        0.00        0.000000
 -12.078275        0.00        0.000000
 -12.068632        0.00        0.000000
 -12.058988        0.00        0.000000
 -12.049345        0.56        0.043205
 -12.039702        0.44        0.038297
 -12.030058        0.00        0.000000
 -12.020415        0.00        0.000000
 -12.010772        0.00        0.000000
 -12.001128        0.00        0.000000
 -11.991485        0.00        0.000000
 -11.981842        0.00        0.000000
 -11.972198        0.00        0.000000
 -11.962555        0.56        0.043205
 -11.952912        0.44        0.038297
 -11.943268        0.00        0.000000
 -11.933625        0.00        0.000000
 -11.923982        0.56        0.043205
 -11.914338        0.44        0.038297
 -11.904695        0.00        0.000000
 -11.895052        0.56        0.043205
 -11.885408        0.44        0.038297
 -11.875765        0.00        0.000000
 -11.866122        0.00        0.000000
 -11.856478        0.00        0.000000
 -11.846835        0.00        0.000000
 -11.837192        0.00        0.000000
 -11.827548        0.00        0.000000
 -11.817905        0.00        0.000000
 -11.808262        0.00        0.000000
 -11.798618        0.00        0.000000
 -11.788975        0.00        0.000000
 -11.779332        0.56        0.043205
 -11.769688        0.44        0.038297
 -11.760045        0.00        0.000000
 -11.750402        0.00        0.000000
 -11.740758        0.00        0.000000
 -11.731115        0.56        0.043205
 -11.721472        0.44        0.038297
 -11.711828        0.00        0.000000
 -11.702185        0.00        0.000000
 -11.692542        0.00        0.000000
 -11.682898        0.00        0.000000
 -11.673255        0.00        0.000000
 -11.663612        0.00        0.000000
 -11.653968        0.00        0.000000
 -11.644325        0.00        0.000000
 -11.634682        0.00        0.000000
 -11.625038        0.00        0.000000
 -11.615395        0.00        0.000000
 -11.605752        0.00        0.000000
 -11.596108        0.00        0.000000
 -11.586465        0.56        0.043205
 -11.576822        0.44        0.038297
 -11.567178        0.00        0.000000
 -11.557535        0.00        0.000000
 -11.547892        0.00        0.000000
 -11.538248        0.00        0.000000
 -11.528605        0.00        0.000000
 -11.518962        0.56        0.043205
 -11.509318        0.44        0.038297
 -11.499675        0.00        0.000000
 -11.490032        0.00        0.000000
 -11.480388        0.00        0.000000
 -11.470745        0.00        0.000000
 -11.461102        0.56        0.043205
 -11.451458        1.00        0.057735
 -11.441815        0.44        0.038297
 -11.432172        0.00        0.000000
 -11.422528        0.00        0.000000
 -11.412885        0.00        0.000000
 -11.403242        0.56        0.043205
 -11.393598        0.44        0.038297
 -11.383955        0.56        0.043205
 -11.374312        0.44        0.038297
 -11.364668        0.00        0.000000
 -11.355025        0.00        0.000000
 -11.345382        0.00        0.000000
 -11.335738        0.00        0.000000
 -11.326095        0.00        0.000000
 -11.316452        0.00        0.000000
 -11.306808        0.00        0.000000
 -11.297165        0.00        0.000000
 -11.287522        0.56        0.043205
 -11.277878        0.44        0.038297
 -11.268235        0.00        0.000000
 -11.258592        0.00        0.000000
 -11.248948        0.56        0.043205
 -11.239305        0.44        0.038297
 -11.229662        0.00        0.000000
 -11.220018        0.00        0.000000
 -11.210375        0.00        0.000000
 -11.200732        0.56        0.043205
 -11.191088        0.44        0.038297
 -11.181445        0.56        0.043205
 -11.171802        1.56        0.072111
 -11.162158        0.88        0.054160
 -11.152515        0.00        0.000000
 -11.142872        0.00        0.000000
 -11.133228        0.56        0.043205
 -11.123585        1.00        0.057735
 -11.113942        0.44        0.038297
 -11.104298        0.00        0.000000
 -11.094655        0.00        0.000000
 -11.085012        0.00        0.000000
 -11.075368        0.56        0.043205
 -11.065725        0.44        0.038297
 -11.056082        0.00        0.000000
 -11.046438        0.56        0.043205
 -11.036795        0.44        0.038297
 -11.027152        0.00        0.000000
 -11.017508        0.00        0.000000
 -11.007865        0.00        0.000000
 -10.998222        0.56        0.043205
 -10.988578        0.44        0.038297
 -10.978935        0.56        0.043205
 -10.969292        0.44        0.038297
 -10.959648        0.00        0.000000
 -10.950005        0.00        0.000000
 -10.940362        1.12        0.061101
 -10.930718        0.88        0.054160
 -10.921075        0.00        0.000000
 -10.911432        0.00        0.000000
 -10.901788        0.00        0.000000
 -10.892145        0.56        0.043205
 -10.882502        0.44        0.038297
 -10.872858        0.00        0.000000
 -10.863215        0.00        0.000000
 -10.853572        0.00        0.000000
 -10.843928        0.00        0.000000
 -10.834285        0.00        0.000000
 -10.824642        0.00        0.000000
 -10.814998        0.00        0.000000
 -10.805355        0.00        0.000000
 -10.795712        0.00        0.000000
 -10.786068        0.00        0.000000
 -10.776425        0.00        0.000000
 -10.766782        0.00        0.000000
 -10.757138        0.00        0.000000
 -10.747495        0.00        0.000000
 -10.737852        0.00        0.000000
 -10.728208        0.00        0.000000
 -10.718565        0.00        0.000000
 -10.708922        0.00        0.000000
 -10.699278        0.56        0.043205
 -10.689635        0.44        0.038297
 -10.679992        0.00        0.000000
 -10.670348        0.00        0.000000
 -10.660705        0.00        0.000000
 -10.651062        0.00        0.000000
 -10.641418        0.00        0.000000
 -10.631775        0.00        0.000000
 -10.622132        0.00        0.000000
 -10.612488        1.12        0.061101
 -10.602845        0.88        0.054160
 -10.593202        0.00        0.000000
 -10.583558        0.00        0.000000
 -10.573915        0.00        0.000000
 -10.564272        0.00        0.000000
 -10.554628        0.56        0.043205
 -10.544985        0.44        0.038297
 -10.535342        0.00        0.000000
 -10.525698        0.00        0.000000
 -10.516055        0.00        0.000000
 -10.506412        0.56        0.043205
 -10.496768        1.00        0.057735
 -10.487125        0.44        0.038297
 -10.477482        0.00        0.000000
 -10.467838        0.00        0.000000
 -10.458195        0.00        0.000000
 -10.448552        0.00        0.000000
 -10.438908        0.00        0.000000
 -10.429265        0.00        0.000000
 -10.419622        0.00        0.000000
 -10.409978        0.00        0.000000
 -10.400335        0.00        0.000000
 -10.390692        0.00        0.000000
 -10.381048        0.00        0.000000
 -10.371405        0.00        0.000000
 -10.361762        0.00        0.000000
 -10.352118        0.56        0.043205
 -10.342475        1.00        0.057735
 -10.332832        0.44        0.038297
 -10.323188        0.00        0.000000
 -10.313545        0.00        0.000000
 -10.303902        0.00        0.000000
 -10.294258        0.00        0.000000
 -10.284615        0.00        0.000000
 -10.274972        0.00        0.000000
 -10.265328        0.00        0.000000
 -10.255685        0.00        0.000000
 -10.246042        0.00        0.000000
 -10.236398        0.00        0.000000
 -10.226755        0.00        0.000000
 -10.217112        0.56        0.043205
 -10.207468        1.00        0.057735
 -10.197825        1.00        0.057735
 -10.188182        0.44        0.038297
 -10.178538        0.00        0.000000
 -10.168895        0.00        0.000000
 -10.159252        0.00        0.000000
 -10.149608        0.00        0.000000
 -10.139965        0.00        0.000000
 -10.130322        0.00        0.000000
 -10.120678        0.00        0.000000
 -10.111035        0.00        0.000000
 -10.101392        0.00        0.000000
 -10.091748        0.00        0.000000
 -10.082105        0.00        0.000000
 -10.072462        0.00        0.000000
 -10.062818        0.00        0.000000
 -10.053175        0.56        0.043205
 -10.043532        0.44        0.038297
 -10.033888        0.00        0.000000
 -10.024245        0.00        0.000000
 -10.014602        0.00        0.000000
 -10.004958        0.00        0.000000
  -9.995315        0.00        0.000000
  -9.985672        0.00        0.000000
  -9.976028        0.00        0.000000
  -9.966385        0.00        0.000000
  -9.956742        0.00        0.000000
  -9.947098        0.00        0.000000
  -9.937455        0.00        0.000000
  -9.927812        0.00        0.000000
  -9.918168        0.56        0.043205
  -9.908525        1.00        0.057735
  -9.898882        0.44        0.038297
  -9.889238        0.56        0.043205
  -9.879595        0.44        0.038297
  -9.869952        0.00        0.000000
  -9.860308        0.00        0.000000
  -9.850665        0.00        0.000000
  -9.841022        0.00        0.000000
  -9.831378        0.00        0.000000
  -9.821735        0.00        0.000000
  -9.812092        0.00        0.000000
  -9.802448        0.00        0.000000
  -9.792805        0.00        0.000000
  -9.783162        0.56        0.043205
  -9.773518        0.44        0.038297
  -9.763875        1.12        0.061101
  -9.754232        0.88        0.054160
  -9.744588        0.56        0.043205
  -9.734945        0.44        0.038297
  -9.725302        0.00        0.000000
  -9.715658        0.00        0.000000
  -9.706015        0.00        0.000000
  -9.696372        0.00        0.000000
  -9.686728        0.00        0.000000
  -9.677085        0.00        0.000000
  -9.667442        0.00        0.000000
  -9.657798        0.00        0.000000
  -9.648155        0.00        0.000000
  -9.638512        0.00        0.000000
  -9.628868        0.00        0.000000
  -9.619225        0.00        0.000000
  -9.609582        0.00        0.000000
  -9.599938        0.00        0.000000
  -9.590295        0.00        0.000000
  -9.580652        0.00        0.000000
  -9.571008        0.00        0.000000
  -9.561365        0.56        0.043205
  -9.551722        0.44        0.038297
  -9.542078        0.00        0.000000
  -9.532435        0.00        0.000000
  -9.522792        0.00        0.000000
  -9.513148        0.00        0.000000
  -9.503505        0.00        0.000000
  -9.493862        0.00        0.000000
  -9.484218        0.00        0.000000
  -9.474575        0.00        0.000000
  -9.464932        0.00        0.000000
  -9.455288        0.00        0.000000
  -9.445645        0.00        0.000000
  -9.436002        0.00        0.000000
  -9.426358        0.56        0.043205
  -9.416715        0.44        0.038297
  -9.407072        0.56        0.043205
  -9.397428        0.44        0.038297
  -9.387785        0.56        0.043205
  -9.378142        0.44        0.038297
  -9.368498        0.00        0.000000
  -9.358855        0.00        0.000000
  -9.349212        0.00        0.000000
  -9.339568        0.00        0.000000
  -9.329925        0.00        0.000000
  -9.320282        0.00        0.000000
  -9.310638        0.00        0.000000
  -9.300995        0.00        0.000000
  -9.291352        0.00        0.000000
  -9.281708        0.00        0.000000
  -9.272065        0.00        0.000000
  -9.262422        0.00        0.000000
  -9.252778        0.00        0.000000
  -9.243135        0.00        0.000000
  -9.233492        0.00        0.000000
  -9.223848        0.56        0.043205
  -9.214205        0.44        0.038297
  -9.204562        0.00        0.000000
  -9.194918        0.00        0.000000
  -9.185275        0.00        0.000000
  -9.175632        0.00        0.000000
  -9.165988        0.00        0.000000
  -9.156345        0.00        0.000000
  -9.146702        0.56        0.043205
  -9.137058        0.44        0.038297
  -9.127415        0.00        0.000000
  -9.117772        0.00        0.000000
  -9.108128        0.56        0.043205
  -9.098485        0.44        0.038297
  -9.088842        0.56        0.043205
  -9.079198        0.44        0.038297
  -9.069555        0.00        0.000000
  -9.059912        0.00        0.000000
  -9.050268        0.00        0.000000
  -9.040625        0.00        0.000000
  -9.030982        0.00        0.000000
  -9.021338        0.00        0.000000
  -9.011695        0.00        0.000000
  -9.002052        1.12        0.061101
  -8.992408        0.88        0.054160
  -8.982765        0.00        0.000000
  -8.973122        0.00        0.000000
  -8.963478        0.00        0.000000
  -8.953835        0.00        0.000000
  -8.944192        0.00        0.000000
  -8.934548        0.00        0.000000
  -8.924905        0.00        0.000000
  -8.915262        0.00        0.000000
  -8.905618        0.00        0.000000
  -8.895975        0.00        0.000000
  -8.886332        0.00        0.000000
  -8.876688        0.00        0.000000
  -8.867045        0.00        0.000000
  -8.857402        0.00        0.000000
  -8.847758        0.00        0.000000
  -8.838115        0.00        0.000000
  -8.828472        0.00        0.000000
  -8.818828        0.56        0.043205
  -8.809185        0.44        0.038297
  -8.799542        0.00        0.000000
  -8.789898        0.00        0.000000
  -8.780255        0.00        0.000000
  -8.770612        0.00        0.000000
  -8.760968        0.00        0.000000
  -8.751325        0.00        0.000000
  -8.741682        0.56        0.043205
  -8.732038        0.44        0.038297
  -8.722395        0.00        0.000000
  -8.712752        0.00        0.000000
  -8.703108        0.00        0.000000
  -8.693465        0.00        0.000000
  -8.683822        0.00        0.000000
  -8.674178        0.00        0.000000
  -8.664535        0.00        0.000000
  -8.654892        0.00        0.000000
  -8.645248        0.00        0.000000
  -8.635605        0.00        0.000000
  -8.625962        0.00        0.000000
  -8.616318        0.00        0.000000
  -8.606675        0.00        0.000000
  -8.597032        0.00        0.000000
  -8.587388        0.56        0.043205
  -8.577745        1.56        0.072111
  -8.568102        0.88        0.054160
  -8.558458        0.00        0.000000
  -8.548815        0.00        0.000000
  -8.539172        0.00        0.000000
  -8.529528        0.56        0.043205
  -8.519885        1.56        0.072111
  -8.510242        0.88        0.054160
  -8.500598        0.00        0.000000
  -8.490955        0.00        0.000000
  -8.481312        0.00        0.000000
  -8.471668        0.00        0.000000
  -8.462025        0.00        0.000000
  -8.452382        0.00        0.000000
  -8.442738        0.00        0.000000
  -8.433095        0.00        0.000000
  -8.423452        1.12        0.061101
  -8.413808        1.44        0.069282
  -8.404165        0.44        0.038297
  -8.394522        0.00        0.000000
  -8.384878        0.00        0.000000
  -8.375235        0.00        0.000000
  -8.365592        0.00        0.000000
  -8.355948        0.00        0.000000
  -8.346305        0.56        0.043205
  -8.336662        0.44        0.038297
  -8.327018        0.56        0.043205
  -8.317375        0.44        0.038297
  -8.307732        0.00        0.000000
  -8.298088        0.56        0.043205
  -8.288445        0.44        0.038297
  -8.278802        0.56        0.043205
  -8.269158        0.44        0.038297
  -8.259515        0.00        0.000000
  -8.249872        0.00        0.000000
  -8.240228        0.00        0.000000
  -8.230585        0.00        0.000000
  -8.220942        0.00        0.000000
  -8.211298        0.00        0.000000
  -8.201655        1.12        0.061101
  -8.192012        0.88        0.054160
  -8.182368        0.56        0.043205
  -8.172725        0.44        0.038297
  -8.163082        0.00        0.000000
  -8.153438        0.00        0.000000
  -8.143795        0.00        0.000000
  -8.134152        0.56        0.043205
  -8.124508        0.44        0.038297
  -8.114865        0.00        0.000000
  -8.105222        0.56        0.043205
  -8.095578        0.44        0.038297
  -8.085935        0.00        0.000000
  -8.076292        0.00        0.000000
  -8.066648        0.00        0.000000
  -8.057005        0.56        0.043205
  -8.047362        0.44        0.038297
  -8.037718        0.00        0.000000
  -8.028075        0.00        0.000000
  -8.018432        0.00        0.000000
  -8.008788        0.00        0.000000
  -7.999145        0.56        0.043205
  -7.989502        0.44        0.038297
  -7.979858        0.56        0.043205
  -7.970215        0.44        0.038297
  -7.960572        0.00        0.000000
  -7.950928        1.12        0.061101
  -7.941285        0.88        0.054160
  -7.931642        0.00        0.000000
  -7.921998        0.00        0.000000
  -7.912355        0.00        0.000000
  -7.902712        1.12        0.061101
  -7.893068        0.88        0.054160
  -7.883425        0.56        0.043205
  -7.873782        0.44        0.038297
  -7.864138        0.00        0.000000
  -7.854495        0.00        0.000000
  -7.844852        0.00        0.000000
  -7.835208        0.00        0.000000
  -7.825565        0.00        0.000000
  -7.815922        0.00        0.000000
  -7.806278        0.00        0.000000
  -7.796635        0.00        0.000000
  -7.786992        0.00        0.000000
  -7.777348        0.00        0.000000
  -7.767705        0.00        0.000000
  -7.758062        0.00        0.000000
  -7.748418        0.00        0.000000
  -7.738775        0.00        0.000000
  -7.729132        0.56        0.043205
  -7.719488        0.44        0.038297
  -7.709845        0.00        0.000000
  -7.700202        0.00        0.000000
  -7.690558        0.00        0.000000
  -7.680915        0.00        0.000000
  -7.671272        0.00        0.000000
  -7.661628        0.00        0.000000
  -7.651985        0.00        0.000000
  -7.642342        0.56        0.043205
  -7.632698        0.44        0.038297
  -7.623055        0.56        0.043205
  -7.613412        1.00        0.057735
  -7.603768        0.44        0.038297
  -7.594125        0.00        0.000000
  -7.584482        0.00        0.000000
  -7.574838        0.00        0.000000
  -7.565195        0.00        0.000000
  -7.555552        0.56        0.043205
  -7.545908        1.56        0.072111
  -7.536265        0.88        0.054160
  -7.526622        0.00        0.000000
  -7.516978        0.56        0.043205
  -7.507335        0.44        0.038297
  -7.497692        0.56        0.043205
  -7.488048        0.44        0.038297
  -7.478405        0.00        0.000000
  -7.468762        0.00        0.000000
  -7.459118        0.00        0.000000
  -7.449475        0.56        0.043205
  -7.439832        1.00        0.057735
  -7.430188        0.44        0.038297
  -7.420545        0.00        0.000000
  -7.410902        0.00        0.000000
  -7.401258        0.00        0.000000
  -7.391615        0.00        0.000000
  -7.381972        0.00        0.000000
  -7.372328        0.00        0.000000
  -7.362685        1.12        0.061101
  -7.353042        1.44        0.069282
  -7.343398        0.44        0.038297
  -7.333755        0.00        0.000000
  -7.324112        0.00        0.000000
  -7.314468        0.00        0.000000
  -7.304825        0.00        0.000000
  -7.295182        0.00        0.000000
  -7.285538        0.00        0.000000
  -7.275895        0.56        0.043205
  -7.266252        0.44        0.038297
  -7.256608        0.00        0.000000
  -7.246965        0.00        0.000000
  -7.237322        0.56        0.043205
  -7.227678        0.44        0.038297
  -7.218035        0.00        0.000000
  -7.208392        0.56        0.043205
  -7.198748        0.44        0.038297
  -7.189105        1.12        0.061101
  -7.179462        0.88        0.054160
  -7.169818        0.00        0.000000
  -7.160175        0.00        0.000000
  -7.150532        0.00        0.000000
  -7.140888        0.00        0.000000
  -7.131245        0.00        0.000000
  -7.121602        0.00        0.000000
  -7.111958        0.00        0.000000
  -7.102315        0.00        0.000000
  -7.092672        0.00        0.000000
  -7.083028        0.00        0.000000
  -7.073385        0.56        0.043205
  -7.063742        0.44        0.038297
  -7.054098        0.00        0.000000
  -7.044455        0.00        0.000000
  -7.034812        0.00        0.000000
  -7.025168        0.00        0.000000
  -7.015525        0.00        0.000000
  -7.005882        0.00        0.000000
  -6.996238        0.00        0.000000
  -6.986595        0.00        0.000000
  -6.976952        1.12        0.061101
  -6.967308        0.88        0.054160
  -6.957665        0.00        0.000000
  -6.948022        0.00        0.000000
  -6.938378        1.12        0.061101
  -6.928735        0.88        0.054160
  -6.919092        0.56        0.043205
  -6.909448        0.44        0.038297
  -6.899805        0.00        0.000000
  -6.890162        0.56        0.043205
  -6.880518        1.56        0.072111
  -6.870875        0.88        0.054160
  -6.861232        0.00        0.000000
  -6.851588        0.00        0.000000
  -6.841945        0.00        0.000000
  -6.832302        0.56        0.043205
  -6.822658        0.44        0.038297
  -6.813015        0.00        0.000000
  -6.803372        0.56        0.043205
  -6.793728        1.00        0.057735
  -6.784085        0.44        0.038297
  -6.774442        0.00        0.000000
  -6.764798        0.00        0.000000
  -6.755155        1.12        0.061101
  -6.745512        0.88        0.054160
  -6.735868        0.00        0.000000
  -6.726225        0.00        0.000000
  -6.716582        0.00        0.000000
  -6.706938        1.12        0.061101
  -6.697295        0.88        0.054160
  -6.687652        0.56        0.043205
  -6.678008        0.44        0.038297
  -6.668365        0.00        0.000000
  -6.658722        0.00        0.000000
  -6.649078        0.00        0.000000
  -6.639435        0.56        0.043205
  -6.629792        0.44        0.038297
  -6.620148        0.00        0.000000
  -6.610505        0.00        0.000000
  -6.600862        0.00        0.000000
  -6.591218        0.00        0.000000
  -6.581575        0.00        0.000000
  -6.571932        0.00        0.000000
  -6.562288        0.00        0.000000
  -6.552645        0.00        0.000000
  -6.543002        0.00        0.000000
  -6.533358        0.56        0.043205
  -6.523715        1.00        0.057735
  -6.514072        1.00        0.057735
  -6.504428        0.44        0.038297
  -6.494785        0.00        0.000000
  -6.485142        0.56        0.043205
  -6.475498        0.44        0.038297
  -6.465855        0.00        0.000000
  -6.456212        0.00        0.000000
  -6.446568        0.56        0.043205
  -6.436925        0.44        0.038297
  -6.427282        0.00        0.000000
  -6.417638        0.00        0.000000
  -6.407995        0.00        0.000000
  -6.398352        0.00        0.000000
  -6.388708        0.56        0.043205
  -6.379065        1.00        0.057735
  -6.369422        1.00        0.057735
  -6.359778        0.44        0.038297
  -6.350135        0.00        0.000000
  -6.340492        0.00        0.000000
  -6.330848        0.00        0.000000
  -6.321205        0.00        0.000000
  -6.311562        0.00        0.000000
  -6.301918        0.00        0.000000
  -6.292275        0.00        0.000000
  -6.282632        0.56        0.043205
  -6.272988        0.44        0.038297
  -6.263345        0.56        0.043205
  -6.253702        0.44        0.038297
  -6.244058        0.56        0.043205
  -6.234415        1.00        0.057735
  -6.224772        0.44        0.038297
  -6.215128        0.56        0.043205
  -6.205485        1.56        0.072111
  -6.195842        0.88        0.054160
  -6.186198        0.00        0.000000
  -6.176555        0.00        0.000000
  -6.166912        0.00        0.000000
  -6.157268        0.56        0.043205
  -6.147625        1.00        0.057735
  -6.137982        0.44        0.038297
  -6.128338        0.56        0.043205
  -6.118695        1.56        0.072111
  -6.109052        1.44        0.069282
  -6.099408        0.44        0.038297
  -6.089765        0.56        0.043205
  -6.080122        0.44        0.038297
  -6.070478        1.12        0.061101
  -6.060835        0.88        0.054160
  -6.051192        0.00        0.000000
  -6.041548        0.00        0.000000
  -6.031905        0.00        0.000000
  -6.022262        0.00        0.000000
  -6.012618        0.00        0.000000
  -6.002975        0.00        0.000000
  -5.993332        0.00        0.000000
  -5.983688        0.56        0.043205
  -5.974045        0.44        0.038297
  -5.964402        0.00        0.000000
  -5.954758        0.00        0.000000
  -5.945115        0.00        0.000000
  -5.935472        0.00        0.000000
  -5.925828        0.00        0.000000
  -5.916185        0.56        0.043205
  -5.906542        0.44        0.038297
  -5.896898        0.00        0.000000
  -5.887255        0.00        0.000000
  -5.877612        0.00        0.000000
  -5.867968        0.00        0.000000
  -5.858325        0.00        0.000000
  -5.848682        0.00        0.000000
  -5.839038        0.00        0.000000
  -5.829395        0.00        0.000000
  -5.819752        0.56        0.043205
  -5.810108        1.00        0.057735
  -5.800465        0.44        0.038297
  -5.790822        0.00        0.000000
  -5.781178        0.56        0.043205
  -5.771535        0.44        0.038297
  -5.761892        0.00        0.000000
  -5.752248        0.00        0.000000
  -5.742605        0.00        0.000000
  -5.732962        0.00        0.000000
  -5.723318        0.00        0.000000
  -5.713675        1.12        0.061101
  -5.704032        1.44        0.069282
  -5.694388        0.44        0.038297
  -5.684745        0.00        0.000000
  -5.675102        0.00        0.000000
  -5.665458        0.00        0.000000
  -5.655815        0.56        0.043205
  -5.646172        0.44        0.038297
  -5.636528        0.00        0.000000
  -5.626885        0.00        0.000000
  -5.617242        0.00        0.000000
  -5.607598        0.00        0.000000
  -5.597955        0.00        0.000000
  -5.588312        0.56        0.043205
  -5.578668        0.44        0.038297
  -5.569025        0.56        0.043205
  -5.559382        0.44        0.038297
  -5.549738        0.56        0.043205
  -5.540095        1.00        0.057735
  -5.530452        1.00        0.057735
  -5.520808        0.44        0.038297
  -5.511165        0.00        0.000000
  -5.501522        0.00        0.000000
  -5.491878        0.56        0.043205
  -5.482235        0.44        0.038297
  -5.472592        0.00        0.000000
  -5.462948        0.00        0.000000
  -5.453305        0.56        0.043205
  -5.443662        1.00        0.057735
  -5.434018        0.44        0.038297
  -5.424375        0.00        0.000000
  -5.414732        0.56        0.043205
  -5.405088        0.44        0.038297
  -5.395445        0.00        0.000000
  -5.385802        0.00        0.000000
  -5.376158        0.00        0.000000
  -5.366515        0.00        0.000000
  -5.356872        0.56        0.043205
  -5.347228        0.44        0.038297
  -5.337585        0.00        0.000000
  -5.327942        0.56        0.043205
