 Eloss (eV)    Int (a.u.)
   0.000000  9.857895e-17
   0.001600  1.092784e-16
   0.003201  1.211253e-16
   0.004801  1.342413e-16
   0.006401  1.487606e-16
   0.008002  1.648315e-16
   0.009602  1.826178e-16
   0.011202  2.023003e-16
   0.012803  2.240787e-16
   0.014403  2.481733e-16
   0.016003  2.748274e-16
   0.017604  3.043096e-16
   0.019204  3.369161e-16
   0.020804  3.729739e-16
   0.022404  4.128437e-16
   0.024005  4.569234e-16
   0.025605  5.056520e-16
   0.027205  5.595135e-16
   0.028806  6.190417e-16
   0.030406  6.848254e-16
   0.032006  7.575134e-16
   0.033607  8.378212e-16
   0.035207  9.265373e-16
   0.036807  1.024531e-15
   0.038408  1.132759e-15
   0.040008  1.252278e-15
   0.041608  1.384250e-15
   0.043209  1.529956e-15
   0.044809  1.690806e-15
   0.046409  1.868354e-15
   0.048010  2.064311e-15
   0.049610  2.280560e-15
   0.051210  2.519176e-15
   0.052811  2.782442e-15
   0.054411  3.072870e-15
   0.056011  3.393226e-15
   0.057612  3.746554e-15
   0.059212  4.136202e-15
   0.060812  4.565854e-15
   0.062412  5.039562e-15
   0.064013  5.561784e-15
   0.065613  6.137423e-15
   0.067213  6.771868e-15
   0.068814  7.471047e-15
   0.070414  8.241477e-15
   0.072014  9.090319e-15
   0.073615  1.002545e-14
   0.075215  1.105551e-14
   0.076815  1.219003e-14
   0.078416  1.343943e-14
   0.080016  1.481521e-14
   0.081616  1.632996e-14
   0.083217  1.799753e-14
   0.084817  1.983313e-14
   0.086417  2.185347e-14
   0.088018  2.407686e-14
   0.089618  2.652344e-14
   0.091218  2.921531e-14
   0.092819  3.217671e-14
   0.094419  3.543426e-14
   0.096019  3.901716e-14
   0.097620  4.295744e-14
   0.099220  4.729026e-14
   0.100820  5.205418e-14
   0.102420  5.729148e-14
   0.104021  6.304853e-14
   0.105621  6.937620e-14
   0.107221  7.633022e-14
   0.108822  8.397174e-14
   0.110422  9.236773e-14
   0.112022  1.015916e-13
   0.113623  1.117239e-13
   0.115223  1.228528e-13
   0.116823  1.350748e-13
   0.118424  1.484958e-13
   0.120024  1.632317e-13
   0.121624  1.794095e-13
   0.123225  1.971682e-13
   0.124825  2.166601e-13
   0.126425  2.380519e-13
   0.128026  2.615259e-13
   0.129626  2.872820e-13
   0.131226  3.155387e-13
   0.132827  3.465352e-13
   0.134427  3.805333e-13
   0.136027  4.178193e-13
   0.137628  4.587065e-13
   0.139228  5.035375e-13
   0.140828  5.526871e-13
   0.142428  6.065650e-13
   0.144029  6.656193e-13
   0.145629  7.303398e-13
   0.147229  8.012622e-13
   0.148830  8.789716e-13
   0.150430  9.641078e-13
   0.152030  1.057370e-12
   0.153631  1.159521e-12
   0.155231  1.271397e-12
   0.156831  1.393908e-12
   0.158432  1.528050e-12
   0.160032  1.674910e-12
   0.161632  1.835676e-12
   0.163233  2.011644e-12
   0.164833  2.204229e-12
   0.166433  2.414977e-12
   0.168034  2.645573e-12
   0.169634  2.897857e-12
   0.171234  3.173838e-12
   0.172835  3.475707e-12
   0.174435  3.805853e-12
   0.176035  4.166885e-12
   0.177636  4.561645e-12
   0.179236  4.993235e-12
   0.180836  5.465037e-12
   0.182436  5.980737e-12
   0.184037  6.544355e-12
   0.185637  7.160273e-12
   0.187237  7.833265e-12
   0.188838  8.568536e-12
   0.190438  9.371756e-12
   0.192038  1.024910e-11
   0.193639  1.120731e-11
   0.195239  1.225370e-11
   0.196839  1.339627e-11
   0.198440  1.464370e-11
   0.200040  1.600547e-11
   0.201640  1.749189e-11
   0.203241  1.911417e-11
   0.204841  2.088452e-11
   0.206441  2.281626e-11
   0.208042  2.492383e-11
   0.209642  2.722297e-11
   0.211242  2.973083e-11
   0.212843  3.246601e-11
   0.214443  3.544879e-11
   0.216043  3.870121e-11
   0.217644  4.224722e-11
   0.219244  4.611288e-11
   0.220844  5.032652e-11
   0.222444  5.491894e-11
   0.224045  5.992360e-11
   0.225645  6.537689e-11
   0.227245  7.131832e-11
   0.228846  7.779085e-11
   0.230446  8.484113e-11
   0.232046  9.251986e-11
   0.233647  1.008821e-10
   0.235247  1.099876e-10
   0.236847  1.199012e-10
   0.238448  1.306936e-10
   0.240048  1.424412e-10
   0.241648  1.552270e-10
   0.243249  1.691413e-10
   0.244849  1.842818e-10
   0.246449  2.007548e-10
   0.248050  2.186753e-10
   0.249650  2.381685e-10
   0.251250  2.593697e-10
   0.252851  2.824261e-10
   0.254451  3.074971e-10
   0.256051  3.347554e-10
   0.257652  3.643886e-10
   0.259252  3.965999e-10
   0.260852  4.316094e-10
   0.262452  4.696558e-10
   0.264053  5.109978e-10
   0.265653  5.559158e-10
   0.267253  6.047132e-10
