 Eloss (eV)    Int (a.u.)
   0.000000  5.677358e-25
   0.001600  6.826349e-25
   0.003201  8.205772e-25
   0.004801  9.861412e-25
   0.006401  1.184807e-24
   0.008002  1.423130e-24
   0.009602  1.708954e-24
   0.011202  2.051658e-24
   0.012803  2.462455e-24
   0.014403  2.954746e-24
   0.016003  3.544549e-24
   0.017604  4.250993e-24
   0.019204  5.096929e-24
   0.020804  6.109638e-24
   0.022404  7.321686e-24
   0.024005  8.771935e-24
   0.025605  1.050675e-23
   0.027205  1.258144e-23
   0.028806  1.506194e-23
   0.030406  1.802686e-23
   0.032006  2.156989e-23
   0.033607  2.580267e-23
   0.035207  3.085817e-23
   0.036807  3.689472e-23
   0.038408  4.410087e-23
   0.040008  5.270098e-23
   0.041608  6.296207e-23
   0.043209  7.520177e-23
   0.044809  8.979782e-23
   0.046409  1.071994e-22
   0.048010  1.279403e-22
   0.049610  1.526551e-22
   0.051210  1.820975e-22
   0.052811  2.171628e-22
   0.054411  2.589140e-22
   0.056011  3.086131e-22
   0.057612  3.677579e-22
   0.059212  4.381252e-22
   0.060812  5.218230e-22
   0.062412  6.213510e-22
   0.064013  7.396724e-22
   0.065613  8.802998e-22
   0.067213  1.047395e-21
   0.068814  1.245888e-21
   0.070414  1.481619e-21
   0.072014  1.761500e-21
   0.073615  2.093714e-21
   0.075215  2.487945e-21
   0.076815  2.955651e-21
   0.078416  3.510380e-21
   0.080016  4.168154e-21
   0.081616  4.947915e-21
   0.083217  5.872044e-21
   0.084817  6.966990e-21
   0.086417  8.263990e-21
   0.088018  9.799933e-21
   0.089618  1.161837e-20
   0.091218  1.377070e-20
   0.092819  1.631757e-20
   0.094419  1.933052e-20
   0.096019  2.289394e-20
   0.097620  2.710730e-20
   0.099220  3.208785e-20
   0.100820  3.797377e-20
   0.102420  4.492784e-20
   0.104021  5.314178e-20
   0.105621  6.284133e-20
   0.107221  7.429223e-20
   0.108822  8.780720e-20
   0.110422  1.037542e-19
   0.112022  1.225659e-19
   0.113623  1.447514e-19
   0.115223  1.709087e-19
   0.116823  2.017412e-19
   0.118424  2.380750e-19
   0.120024  2.808804e-19
   0.121624  3.312974e-19
   0.123225  3.906639e-19
   0.124825  4.605505e-19
   0.126425  5.428001e-19
