 Eloss (eV)    Int (a.u.)
   0.000000  2.089659e-32
   0.001600  2.564617e-32
   0.003201  3.146722e-32
   0.004801  3.859961e-32
   0.006401  4.733651e-32
   0.008002  5.803611e-32
   0.009602  7.113593e-32
   0.011202  8.717029e-32
   0.012803  1.067915e-31
   0.014403  1.307958e-31
   0.016003  1.601546e-31
   0.017604  1.960531e-31
   0.019204  2.399368e-31
   0.020804  2.935679e-31
   0.022404  3.590949e-31
   0.024005  4.391354e-31
   0.025605  5.368791e-31
   0.027205  6.562105e-31
   0.028806  8.018602e-31
   0.030406  9.795866e-31
   0.032006  1.196398e-30
   0.033607  1.460822e-30
   0.035207  1.783231e-30
   0.036807  2.176240e-30
   0.038408  2.655184e-30
   0.040008  3.238703e-30
   0.041608  3.949448e-30
   0.043209  4.814934e-30
   0.044809  5.868580e-30
   0.046409  7.150961e-30
   0.048010  8.711332e-30
   0.049610  1.060946e-29
   0.051210  1.291787e-29
   0.052811  1.572452e-29
   0.054411  1.913605e-29
   0.056011  2.328178e-29
   0.057612  2.831840e-29
   0.059212  3.443578e-29
   0.060812  4.186391e-29
   0.062412  5.088133e-29
   0.064013  6.182525e-29
   0.065613  7.510381e-29
   0.067213  9.121091e-29
   0.068814  1.107440e-28
   0.070414  1.344258e-28
   0.072014  1.631299e-28
   0.073615  1.979126e-28
   0.075215  2.400501e-28
   0.076815  2.910845e-28
   0.078416  3.528783e-28
   0.080016  4.276806e-28
   0.081616  5.182066e-28
   0.083217  6.277330e-28
   0.084817  7.602139e-28
   0.086417  9.204185e-28
   0.088018  1.114098e-27
   0.089618  1.348188e-27
   0.091218  1.631046e-27
   0.092819  1.972744e-27
   0.094419  2.385414e-27
   0.096019  2.883671e-27
   0.097620  3.485108e-27
   0.099220  4.210907e-27
   0.100820  5.086554e-27
   0.102420  6.142716e-27
   0.104021  7.416277e-27
   0.105621  8.951589e-27
   0.107221  1.080197e-26
   0.108822  1.303151e-26
   0.110422  1.571720e-26
   0.112022  1.895153e-26
   0.113623  2.284557e-26
   0.115223  2.753269e-26
   0.116823  3.317294e-26
   0.118424  3.995839e-26
   0.120024  4.811945e-26
   0.121624  5.793248e-26
   0.123225  6.972882e-26
   0.124825  8.390566e-26
   0.126425  1.009390e-25
   0.128026  1.213990e-25
   0.129626  1.459689e-25
   0.131226  1.754665e-25
   0.132827  2.108709e-25
   0.134427  2.533541e-25
   0.136027  3.043182e-25
   0.137628  3.654404e-25
   0.139228  4.387267e-25
   0.140828  5.265749e-25
   0.142428  6.318515e-25
   0.144029  7.579816e-25
   0.145629  9.090567e-25
   0.147229  1.089964e-24
   0.148830  1.306537e-24
   0.150430  1.565742e-24
   0.152030  1.875891e-24
   0.153631  2.246899e-24
   0.155231  2.690594e-24
   0.156831  3.221080e-24
   0.158432  3.855171e-24
   0.160032  4.612905e-24
   0.161632  5.518157e-24
   0.163233  6.599368e-24
   0.164833  7.890406e-24
   0.166433  9.431594e-24
   0.168034  1.127093e-23
   0.169634  1.346551e-23
   0.171234  1.608328e-23
   0.172835  1.920504e-23
   0.174435  2.292686e-23
   0.176035  2.736294e-23
   0.177636  3.264898e-23
   0.179236  3.894620e-23
   0.180836  4.644611e-23
   0.182436  5.537610e-23
   0.184037  6.600610e-23
   0.185637  7.865647e-23
   0.187237  9.370734e-23
   0.188838  1.116096e-22
   0.190438  1.328979e-22
   0.192038  1.582062e-22
   0.193639  1.882858e-22
   0.195239  2.240270e-22
   0.196839  2.664844e-22
   0.198440  3.169071e-22
   0.200040  3.767740e-22
   0.201640  4.478356e-22
   0.203241  5.321634e-22
   0.204841  6.322082e-22
   0.206441  7.508687e-22
   0.208042  8.915723e-22
   0.209642  1.058371e-21
   0.211242  1.256053e-21
   0.212843  1.490276e-21
   0.214443  1.767723e-21
   0.216043  2.096285e-21
   0.217644  2.485279e-21
   0.219244  2.945702e-21
   0.220844  3.490529e-21
   0.222444  4.135065e-21
   0.224045  4.897361e-21
   0.225645  5.798700e-21
   0.227245  6.864168e-21
   0.228846  8.123326e-21
   0.230446  9.611001e-21
   0.232046  1.136821e-20
   0.233647  1.344325e-20
   0.235247  1.589297e-20
   0.236847  1.878429e-20
   0.238448  2.219591e-20
   0.240048  2.622045e-20
   0.241648  3.096677e-20
   0.243249  3.656288e-20
   0.244849  4.315922e-20
   0.246449  5.093257e-20
   0.248050  6.009056e-20
   0.249650  7.087705e-20
   0.251250  8.357835e-20
   0.252851  9.853048e-20
   0.254451  1.161278e-19
   0.256051  1.368329e-19
   0.257652  1.611883e-19
   0.259252  1.898302e-19
   0.260852  2.235042e-19
   0.262452  2.630843e-19
   0.264053  3.095942e-19
   0.265653  3.642332e-19
   0.267253  4.284053e-19
   0.268854  5.037545e-19
   0.270454  5.922046e-19
   0.272054  6.960065e-19
   0.273655  8.177934e-19
   0.275255  9.606442e-19
   0.276855  1.128159e-18
   0.278456  1.324545e-18
   0.280056  1.554719e-18
   0.281656  1.824424e-18
   0.283257  2.140368e-18
   0.284857  2.510382e-18
   0.286457  2.943607e-18
   0.288058  3.450711e-18
   0.289658  4.044139e-18
   0.291258  4.738407e-18
   0.292859  5.550438e-18
   0.294459  6.499964e-18
   0.296059  7.609977e-18
   0.297660  8.907268e-18
   0.299260  1.042304e-17
   0.300860  1.219363e-17
   0.302460  1.426134e-17
   0.304061  1.667540e-17
   0.305661  1.949310e-17
   0.307261  2.278109e-17
   0.308862  2.661685e-17
   0.310462  3.109049e-17
   0.312062  3.630674e-17
   0.313663  4.238729e-17
   0.315263  4.947351e-17
   0.316863  5.772960e-17
   0.318464  6.734620e-17
   0.320064  7.854461e-17
   0.321664  9.158163e-17
   0.323265  1.067552e-16
   0.324865  1.244109e-16
   0.326465  1.449495e-16
   0.328066  1.688354e-16
   0.329666  1.966071e-16
   0.331266  2.288883e-16
   0.332867  2.664015e-16
   0.334467  3.099834e-16
   0.336067  3.606027e-16
   0.337668  4.193804e-16
   0.339268  4.876139e-16
   0.340868  5.668039e-16
   0.342468  6.586857e-16
   0.344069  7.652659e-16
   0.345669  8.888638e-16
   0.347269  1.032159e-15
   0.348870  1.198249e-15
   0.350470  1.390709e-15
   0.352070  1.613667e-15
   0.353671  1.871890e-15
   0.355271  2.170879e-15
   0.356871  2.516978e-15
   0.358472  2.917509e-15
   0.360072  3.380909e-15
   0.361672  3.916910e-15
   0.363273  4.536725e-15
   0.364873  5.253273e-15
   0.366473  6.081438e-15
   0.368074  7.038357e-15
   0.369674  8.143761e-15
   0.371274  9.420359e-15
   0.372875  1.089428e-14
   0.374475  1.259559e-14
   0.376075  1.455885e-14
   0.377676  1.682381e-14
   0.379276  1.943616e-14
   0.380876  2.244840e-14
   0.382476  2.592083e-14
   0.384077  2.992272e-14
   0.385677  3.453362e-14
   0.387277  3.984481e-14
   0.388878  4.596107e-14
   0.390478  5.300262e-14
   0.392078  6.110731e-14
   0.393679  7.043325e-14
   0.395279  8.116169e-14
   0.396879  9.350032e-14
   0.398480  1.076871e-13
   0.400080  1.239948e-13
   0.401680  1.427354e-13
   0.403281  1.642663e-13
   0.404881  1.889967e-13
   0.406481  2.173945e-13
   0.408082  2.499952e-13
   0.409682  2.874110e-13
   0.411282  3.303422e-13
   0.412883  3.795887e-13
   0.414483  4.360651e-13
   0.416083  5.008158e-13
   0.417684  5.750339e-13
   0.419284  6.600816e-13
   0.420884  7.575138e-13
   0.422484  8.691048e-13
   0.424085  9.968792e-13
   0.425685  1.143146e-12
   0.427285  1.310537e-12
   0.428886  1.502055e-12
   0.430486  1.721120e-12
   0.432086  1.971629e-12
   0.433687  2.258020e-12
   0.435287  2.585349e-12
   0.436887  2.959371e-12
   0.438488  3.386634e-12
   0.440088  3.874591e-12
   0.441688  4.431718e-12
   0.443289  5.067657e-12
   0.444889  5.793366e-12
   0.446489  6.621303e-12
   0.448090  7.565622e-12
   0.449690  8.642404e-12
   0.451290  9.869911e-12
   0.452891  1.126888e-11
   0.454491  1.286284e-11
   0.456091  1.467850e-11
   0.457692  1.674616e-11
   0.459292  1.910018e-11
   0.460892  2.177953e-11
   0.462492  2.482837e-11
   0.464093  2.829675e-11
   0.465693  3.224139e-11
   0.467293  3.672651e-11
   0.468894  4.182484e-11
   0.470494  4.761871e-11
   0.472094  5.420130e-11
   0.473695  6.167804e-11
   0.475295  7.016816e-11
   0.476895  7.980651e-11
   0.478496  9.074554e-11
   0.480096  1.031575e-10
   0.481696  1.172372e-10
   0.483297  1.332044e-10
   0.484897  1.513075e-10
   0.486497  1.718268e-10
   0.488098  1.950789e-10
   0.489698  2.214208e-10
   0.491298  2.512553e-10
   0.492899  2.850366e-10
   0.494499  3.232770e-10
   0.496099  3.665539e-10
   0.497700  4.155176e-10
   0.499300  4.709013e-10
   0.500900  5.335301e-10
   0.502501  6.043337e-10
   0.504101  6.843580e-10
   0.505701  7.747804e-10
   0.507301  8.769254e-10
   0.508902  9.922826e-10
   0.510502  1.122527e-09
   0.512102  1.269542e-09
   0.513703  1.435443e-09
   0.515303  1.622608e-09
   0.516903  1.833707e-09
   0.518504  2.071739e-09
   0.520104  2.340070e-09
   0.521704  2.642478e-09
   0.523305  2.983202e-09
   0.524905  3.366996e-09
   0.526505  3.799192e-09
   0.528106  4.285768e-09
   0.529706  4.833424e-09
   0.531306  5.449664e-09
   0.532907  6.142898e-09
   0.534507  6.922543e-09
   0.536107  7.799140e-09
   0.537708  8.784488e-09
   0.539308  9.891792e-09
   0.540908  1.113582e-08
   0.542509  1.253309e-08
   0.544109  1.410207e-08
   0.545709  1.586340e-08
   0.547309  1.784014e-08
   0.548910  2.005807e-08
   0.550510  2.254596e-08
   0.552110  2.533594e-08
   0.553711  2.846387e-08
   0.555311  3.196979e-08
   0.556911  3.589833e-08
   0.558512  4.029929e-08
   0.560112  4.522820e-08
   0.561712  5.074695e-08
   0.563313  5.692451e-08
   0.564913  6.383772e-08
   0.566513  7.157217e-08
   0.568114  8.022315e-08
   0.569714  8.989675e-08
   0.571314  1.007110e-07
   0.572915  1.127973e-07
   0.574515  1.263017e-07
   0.576115  1.413866e-07
   0.577716  1.582327e-07
   0.579316  1.770405e-07
   0.580916  1.980332e-07
   0.582517  2.214584e-07
   0.584117  2.475910e-07
   0.585717  2.767365e-07
   0.587317  3.092336e-07
   0.588918  3.454582e-07
   0.590518  3.858276e-07
   0.592118  4.308039e-07
   0.593719  4.809000e-07
   0.595319  5.366839e-07
   0.596919  5.987854e-07
   0.598520  6.679016e-07
   0.600120  7.448048e-07
   0.601720  8.303501e-07
   0.603321  9.254835e-07
   0.604921  1.031252e-06
   0.606521  1.148814e-06
   0.608122  1.279450e-06
   0.609722  1.424577e-06
   0.611322  1.585758e-06
   0.612923  1.764724e-06
   0.614523  1.963384e-06
   0.616123  2.183848e-06
   0.617724  2.428446e-06
   0.619324  2.699748e-06
   0.620924  3.000590e-06
   0.622525  3.334101e-06
   0.624125  3.703733e-06
   0.625725  4.113289e-06
   0.627325  4.566964e-06
   0.628926  5.069378e-06
   0.630526  5.625621e-06
   0.632126  6.241298e-06
   0.633727  6.922583e-06
   0.635327  7.676268e-06
   0.636927  8.509828e-06
   0.638528  9.431488e-06
   0.640128  1.045029e-05
   0.641728  1.157618e-05
   0.643329  1.282008e-05
   0.644929  1.419401e-05
   0.646529  1.571115e-05
   0.648130  1.738601e-05
   0.649730  1.923447e-05
   0.651330  2.127402e-05
   0.652931  2.352380e-05
   0.654531  2.600483e-05
   0.656131  2.874017e-05
   0.657732  3.175510e-05
   0.659332  3.507731e-05
   0.660932  3.873717e-05
   0.662533  4.276792e-05
   0.664133  4.720599e-05
   0.665733  5.209126e-05
   0.667333  5.746736e-05
   0.668934  6.338207e-05
   0.670534  6.988763e-05
   0.672134  7.704118e-05
   0.673735  8.490519e-05
   0.675335  9.354796e-05
   0.676935  1.030441e-04
   0.678536  1.134751e-04
   0.680136  1.249300e-04
   0.681736  1.375060e-04
   0.683337  1.513092e-04
   0.684937  1.664554e-04
   0.686537  1.830708e-04
   0.688138  2.012931e-04
   0.689738  2.212725e-04
   0.691338  2.431727e-04
   0.692939  2.671719e-04
   0.694539  2.934645e-04
   0.696139  3.222619e-04
   0.697740  3.537946e-04
   0.699340  3.883132e-04
   0.700940  4.260904e-04
   0.702541  4.674230e-04
   0.704141  5.126338e-04
   0.705741  5.620734e-04
   0.707341  6.161232e-04
   0.708942  6.751975e-04
   0.710542  7.397464e-04
   0.712142  8.102584e-04
   0.713743  8.872643e-04
   0.715343  9.713398e-04
   0.716943  1.063110e-03
   0.718544  1.163252e-03
   0.720144  1.272501e-03
   0.721744  1.391653e-03
   0.723345  1.521573e-03
   0.724945  1.663196e-03
   0.726545  1.817534e-03
   0.728146  1.985686e-03
   0.729746  2.168839e-03
   0.731346  2.368278e-03
   0.732947  2.585394e-03
   0.734547  2.821692e-03
   0.736147  3.078798e-03
   0.737748  3.358470e-03
   0.739348  3.662609e-03
   0.740948  3.993267e-03
   0.742549  4.352661e-03
   0.744149  4.743184e-03
   0.745749  5.167422e-03
   0.747349  5.628162e-03
   0.748950  6.128412e-03
   0.750550  6.671416e-03
   0.752150  7.260673e-03
   0.753751  7.899952e-03
   0.755351  8.593314e-03
   0.756951  9.345138e-03
   0.758552  1.016013e-02
   0.760152  1.104338e-02
   0.761752  1.200033e-02
   0.763353  1.303686e-02
   0.764953  1.415929e-02
   0.766553  1.537443e-02
   0.768154  1.668956e-02
   0.769754  1.811256e-02
   0.771354  1.965184e-02
   0.772955  2.131648e-02
   0.774555  2.311620e-02
   0.776155  2.506145e-02
   0.777756  2.716343e-02
   0.779356  2.943416e-02
   0.780956  3.188655e-02
   0.782557  3.453442e-02
   0.784157  3.739258e-02
   0.785757  4.047692e-02
   0.787357  4.380445e-02
   0.788958  4.739338e-02
   0.790558  5.126323e-02
   0.792158  5.543485e-02
   0.793759  5.993059e-02
   0.795359  6.477433e-02
   0.796959  6.999161e-02
   0.798560  7.560975e-02
   0.800160  8.165793e-02
   0.801760  8.816732e-02
   0.803361  9.517122e-02
   0.804961  1.027052e-01
   0.806561  1.108072e-01
   0.808162  1.195176e-01
   0.809762  1.288798e-01
   0.811362  1.389398e-01
   0.812963  1.497466e-01
   0.814563  1.613526e-01
   0.816163  1.738136e-01
   0.817764  1.871890e-01
   0.819364  2.015420e-01
   0.820964  2.169399e-01
   0.822565  2.334545e-01
   0.824165  2.511618e-01
   0.825765  2.701430e-01
   0.827365  2.904842e-01
   0.828966  3.122771e-01
   0.830566  3.356190e-01
   0.832166  3.606131e-01
   0.833767  3.873694e-01
   0.835367  4.160043e-01
   0.836967  4.466414e-01
   0.838568  4.794120e-01
   0.840168  5.144552e-01
   0.841768  5.519185e-01
   0.843369  5.919582e-01
   0.844969  6.347400e-01
   0.846569  6.804394e-01
   0.848170  7.292421e-01
   0.849770  7.813448e-01
   0.851370  8.369557e-01
   0.852971  8.962949e-01
   0.854571  9.595953e-01
   0.856171  1.027103e+00
   0.857772  1.099078e+00
   0.859372  1.175796e+00
   0.860972  1.257546e+00
