 Eloss (eV)    Int (a.u.)
   0.000000  2.395409e-18
   0.001600  2.624673e-18
   0.003201  2.875640e-18
   0.004801  3.150340e-18
   0.006401  3.450992e-18
   0.008002  3.780021e-18
   0.009602  4.140074e-18
   0.011202  4.534043e-18
   0.012803  4.965088e-18
   0.014403  5.436655e-18
   0.016003  5.952513e-18
   0.017604  6.516773e-18
   0.019204  7.133924e-18
   0.020804  7.808868e-18
   0.022404  8.546953e-18
   0.024005  9.354018e-18
   0.025605  1.023644e-17
   0.027205  1.120116e-17
   0.028806  1.225578e-17
   0.030406  1.340857e-17
   0.032006  1.466856e-17
   0.033607  1.604562e-17
   0.035207  1.755048e-17
   0.036807  1.919487e-17
   0.038408  2.099158e-17
   0.040008  2.295454e-17
   0.041608  2.509897e-17
   0.043209  2.744143e-17
   0.044809  3.000000e-17
   0.046409  3.279439e-17
   0.048010  3.584606e-17
   0.049610  3.917842e-17
   0.051210  4.281699e-17
   0.052811  4.678956e-17
   0.054411  5.112643e-17
   0.056011  5.586061e-17
   0.057612  6.102806e-17
   0.059212  6.666794e-17
   0.060812  7.282295e-17
   0.062412  7.953955e-17
   0.064013  8.686836e-17
   0.065613  9.486452e-17
   0.067213  1.035880e-16
   0.068814  1.131043e-16
   0.070414  1.234845e-16
   0.072014  1.348060e-16
   0.073615  1.471532e-16
   0.075215  1.606179e-16
   0.076815  1.752999e-16
   0.078416  1.913080e-16
   0.080016  2.087605e-16
   0.081616  2.277861e-16
   0.083217  2.485248e-16
   0.084817  2.711289e-16
   0.086417  2.957643e-16
   0.088018  3.226110e-16
   0.089618  3.518652e-16
   0.091218  3.837401e-16
   0.092819  4.184675e-16
   0.094419  4.562993e-16
   0.096019  4.975098e-16
   0.097620  5.423968e-16
   0.099220  5.912842e-16
   0.100820  6.445240e-16
   0.102420  7.024988e-16
   0.104021  7.656243e-16
   0.105621  8.343524e-16
   0.107221  9.091740e-16
   0.108822  9.906224e-16
   0.110422  1.079277e-15
   0.112022  1.175767e-15
   0.113623  1.280777e-15
   0.115223  1.395049e-15
   0.116823  1.519389e-15
   0.118424  1.654672e-15
   0.120024  1.801851e-15
   0.121624  1.961956e-15
   0.123225  2.136109e-15
   0.124825  2.325526e-15
   0.126425  2.531527e-15
   0.128026  2.755546e-15
   0.129626  2.999138e-15
   0.131226  3.263991e-15
   0.132827  3.551936e-15
   0.134427  3.864959e-15
   0.136027  4.205216e-15
   0.137628  4.575045e-15
   0.139228  4.976983e-15
   0.140828  5.413780e-15
   0.142428  5.888419e-15
   0.144029  6.404135e-15
   0.145629  6.964436e-15
   0.147229  7.573124e-15
   0.148830  8.234321e-15
   0.150430  8.952498e-15
   0.152030  9.732498e-15
   0.153631  1.057957e-14
   0.155231  1.149941e-14
   0.156831  1.249818e-14
   0.158432  1.358255e-14
   0.160032  1.475978e-14
   0.161632  1.603769e-14
   0.163233  1.742479e-14
   0.164833  1.893028e-14
   0.166433  2.056412e-14
   0.168034  2.233711e-14
   0.169634  2.426092e-14
   0.171234  2.634823e-14
   0.172835  2.861272e-14
   0.174435  3.106923e-14
   0.176035  3.373383e-14
   0.177636  3.662388e-14
   0.179236  3.975820e-14
   0.180836  4.315716e-14
   0.182436  4.684277e-14
   0.184037  5.083888e-14
   0.185637  5.517127e-14
   0.187237  5.986786e-14
   0.188838  6.495882e-14
   0.190438  7.047680e-14
   0.192038  7.645712e-14
   0.193639  8.293795e-14
   0.195239  8.996060e-14
   0.196839  9.756973e-14
   0.198440  1.058136e-13
   0.200040  1.147444e-13
   0.201640  1.244186e-13
   0.203241  1.348971e-13
   0.204841  1.462459e-13
   0.206441  1.585362e-13
   0.208042  1.718449e-13
   0.209642  1.862554e-13
   0.211242  2.018573e-13
   0.212843  2.187479e-13
   0.214443  2.370320e-13
   0.216043  2.568228e-13
   0.217644  2.782428e-13
   0.219244  3.014241e-13
   0.220844  3.265094e-13
   0.222444  3.536528e-13
   0.224045  3.830205e-13
   0.225645  4.147924e-13
   0.227245  4.491621e-13
   0.228846  4.863390e-13
   0.230446  5.265490e-13
   0.232046  5.700358e-13
   0.233647  6.170625e-13
   0.235247  6.679130e-13
   0.236847  7.228933e-13
   0.238448  7.823340e-13
   0.240048  8.465915e-13
   0.241648  9.160501e-13
   0.243249  9.911246e-13
   0.244849  1.072262e-12
   0.246449  1.159945e-12
   0.248050  1.254692e-12
   0.249650  1.357066e-12
   0.251250  1.467669e-12
   0.252851  1.587155e-12
   0.254451  1.716224e-12
   0.256051  1.855634e-12
   0.257652  2.006200e-12
   0.259252  2.168802e-12
   0.260852  2.344386e-12
   0.262452  2.533974e-12
   0.264053  2.738665e-12
   0.265653  2.959642e-12
   0.267253  3.198182e-12
   0.268854  3.455658e-12
   0.270454  3.733551e-12
   0.272054  4.033454e-12
   0.273655  4.357082e-12
   0.275255  4.706283e-12
   0.276855  5.083046e-12
   0.278456  5.489511e-12
   0.280056  5.927983e-12
   0.281656  6.400942e-12
   0.283257  6.911058e-12
   0.284857  7.461203e-12
   0.286457  8.054467e-12
   0.288058  8.694176e-12
   0.289658  9.383908e-12
   0.291258  1.012751e-11
   0.292859  1.092912e-11
   0.294459  1.179320e-11
   0.296059  1.272452e-11
   0.297660  1.372825e-11
   0.299260  1.480991e-11
   0.300860  1.597546e-11
   0.302460  1.723130e-11
   0.304061  1.858430e-11
   0.305661  2.004187e-11
   0.307261  2.161194e-11
   0.308862  2.330307e-11
   0.310462  2.512442e-11
   0.312062  2.708586e-11
   0.313663  2.919799e-11
   0.315263  3.147218e-11
   0.316863  3.392067e-11
   0.318464  3.655659e-11
   0.320064  3.939405e-11
   0.321664  4.244820e-11
   0.323265  4.573530e-11
   0.324865  4.927282e-11
   0.326465  5.307953e-11
   0.328066  5.717554e-11
   0.329666  6.158248e-11
   0.331266  6.632355e-11
   0.332867  7.142365e-11
   0.334467  7.690949e-11
   0.336067  8.280976e-11
   0.337668  8.915522e-11
   0.339268  9.597888e-11
   0.340868  1.033162e-10
   0.342468  1.112050e-10
   0.344069  1.196863e-10
   0.345669  1.288036e-10
   0.347269  1.386038e-10
   0.348870  1.491372e-10
   0.350470  1.604577e-10
   0.352070  1.726231e-10
   0.353671  1.856953e-10
   0.355271  1.997406e-10
   0.356871  2.148303e-10
   0.358472  2.310407e-10
   0.360072  2.484535e-10
   0.361672  2.671562e-10
   0.363273  2.872428e-10
   0.364873  3.088138e-10
   0.366473  3.319769e-10
   0.368074  3.568476e-10
   0.369674  3.835494e-10
   0.371274  4.122148e-10
   0.372875  4.429854e-10
   0.374475  4.760132e-10
   0.376075  5.114606e-10
   0.377676  5.495017e-10
   0.379276  5.903228e-10
   0.380876  6.341234e-10
   0.382476  6.811169e-10
   0.384077  7.315318e-10
   0.385677  7.856125e-10
   0.387277  8.436207e-10
   0.388878  9.058364e-10
   0.390478  9.725590e-10
   0.392078  1.044109e-09
   0.393679  1.120829e-09
   0.395279  1.203086e-09
   0.396879  1.291271e-09
   0.398480  1.385804e-09
   0.400080  1.487134e-09
   0.401680  1.595739e-09
   0.403281  1.712133e-09
   0.404881  1.836862e-09
   0.406481  1.970514e-09
   0.408082  2.113713e-09
   0.409682  2.267129e-09
   0.411282  2.431476e-09
   0.412883  2.607519e-09
   0.414483  2.796074e-09
   0.416083  2.998013e-09
   0.417684  3.214267e-09
   0.419284  3.445833e-09
   0.420884  3.693771e-09
   0.422484  3.959219e-09
   0.424085  4.243387e-09
   0.425685  4.547571e-09
   0.427285  4.873152e-09
   0.428886  5.221606e-09
   0.430486  5.594508e-09
   0.432086  5.993540e-09
   0.433687  6.420496e-09
   0.435287  6.877291e-09
   0.436887  7.365969e-09
   0.438488  7.888710e-09
   0.440088  8.447843e-09
   0.441688  9.045848e-09
   0.443289  9.685375e-09
   0.444889  1.036925e-08
   0.446489  1.110048e-08
   0.448090  1.188228e-08
   0.449690  1.271808e-08
   0.451290  1.361153e-08
   0.452891  1.456653e-08
   0.454491  1.558723e-08
   0.456091  1.667806e-08
   0.457692  1.784373e-08
   0.459292  1.908927e-08
   0.460892  2.042005e-08
   0.462492  2.184178e-08
   0.464093  2.336053e-08
   0.465693  2.498281e-08
   0.467293  2.671550e-08
   0.468894  2.856598e-08
   0.470494  3.054208e-08
   0.472094  3.265214e-08
   0.473695  3.490506e-08
   0.475295  3.731031e-08
   0.476895  3.987797e-08
   0.478496  4.261876e-08
   0.480096  4.554411e-08
   0.481696  4.866618e-08
   0.483297  5.199793e-08
   0.484897  5.555313e-08
   0.486497  5.934643e-08
   0.488098  6.339345e-08
   0.489698  6.771077e-08
   0.491298  7.231608e-08
   0.492899  7.722815e-08
   0.494499  8.246697e-08
   0.496099  8.805381e-08
   0.497700  9.401126e-08
   0.499300  1.003634e-07
   0.500900  1.071357e-07
   0.502501  1.143555e-07
   0.504101  1.220516e-07
   0.505701  1.302548e-07
   0.507301  1.389976e-07
   0.508902  1.483149e-07
   0.510502  1.582435e-07
   0.512102  1.688226e-07
   0.513703  1.800939e-07
   0.515303  1.921016e-07
   0.516903  2.048928e-07
   0.518504  2.185175e-07
   0.520104  2.330286e-07
   0.521704  2.484826e-07
   0.523305  2.649393e-07
   0.524905  2.824623e-07
   0.526505  3.011190e-07
   0.528106  3.209812e-07
   0.529706  3.421248e-07
   0.531306  3.646308e-07
   0.532907  3.885847e-07
   0.534507  4.140776e-07
   0.536107  4.412061e-07
   0.537708  4.700725e-07
   0.539308  5.007857e-07
   0.540908  5.334609e-07
   0.542509  5.682206e-07
   0.544109  6.051945e-07
   0.545709  6.445205e-07
   0.547309  6.863444e-07
   0.548910  7.308212e-07
   0.550510  7.781150e-07
   0.552110  8.284002e-07
   0.553711  8.818611e-07
   0.555311  9.386937e-07
   0.556911  9.991053e-07
   0.558512  1.063316e-06
   0.560112  1.131558e-06
   0.561712  1.204080e-06
   0.563313  1.281142e-06
   0.564913  1.363023e-06
   0.566513  1.450015e-06
   0.568114  1.542430e-06
   0.569714  1.640598e-06
   0.571314  1.744867e-06
   0.572915  1.855609e-06
   0.574515  1.973214e-06
   0.576115  2.098096e-06
   0.577716  2.230696e-06
   0.579316  2.371478e-06
   0.580916  2.520934e-06
   0.582517  2.679585e-06
   0.584117  2.847981e-06
   0.585717  3.026708e-06
   0.587317  3.216381e-06
   0.588918  3.417654e-06
   0.590518  3.631219e-06
   0.592118  3.857806e-06
   0.593719  4.098190e-06
   0.595319  4.353188e-06
   0.596919  4.623665e-06
   0.598520  4.910538e-06
   0.600120  5.214772e-06
   0.601720  5.537393e-06
   0.603321  5.879481e-06
   0.604921  6.242180e-06
   0.606521  6.626700e-06
   0.608122  7.034317e-06
   0.609722  7.466382e-06
   0.611322  7.924324e-06
   0.612923  8.409648e-06
   0.614523  8.923950e-06
   0.616123  9.468913e-06
   0.617724  1.004631e-05
   0.619324  1.065803e-05
   0.620924  1.130605e-05
   0.622525  1.199247e-05
   0.624125  1.271950e-05
   0.625725  1.348947e-05
   0.627325  1.430486e-05
   0.628926  1.516826e-05
   0.630526  1.608243e-05
   0.632126  1.705027e-05
   0.633727  1.807485e-05
   0.635327  1.915939e-05
   0.636927  2.030730e-05
   0.638528  2.152219e-05
   0.640128  2.280785e-05
   0.641728  2.416830e-05
   0.643329  2.560774e-05
   0.644929  2.713065e-05
   0.646529  2.874173e-05
   0.648130  3.044592e-05
   0.649730  3.224846e-05
   0.651330  3.415487e-05
   0.652931  3.617095e-05
   0.654531  3.830283e-05
   0.656131  4.055696e-05
   0.657732  4.294016e-05
   0.659332  4.545960e-05
   0.660932  4.812283e-05
   0.662533  5.093783e-05
   0.664133  5.391298e-05
   0.665733  5.705713e-05
   0.667333  6.037960e-05
   0.668934  6.389018e-05
   0.670534  6.759922e-05
   0.672134  7.151760e-05
   0.673735  7.565678e-05
   0.675335  8.002882e-05
   0.676935  8.464643e-05
   0.678536  8.952299e-05
   0.680136  9.467257e-05
   0.681736  1.001100e-04
   0.683337  1.058508e-04
   0.684937  1.119115e-04
   0.686537  1.183094e-04
   0.688138  1.250625e-04
   0.689738  1.321900e-04
   0.691338  1.397120e-04
   0.692939  1.476497e-04
   0.694539  1.560254e-04
   0.696139  1.648623e-04
   0.697740  1.741852e-04
   0.699340  1.840199e-04
   0.700940  1.943937e-04
   0.702541  2.053350e-04
   0.704141  2.168740e-04
   0.705741  2.290423e-04
   0.707341  2.418731e-04
   0.708942  2.554013e-04
   0.710542  2.696636e-04
   0.712142  2.846985e-04
   0.713743  3.005465e-04
   0.715343  3.172502e-04
   0.716943  3.348542e-04
