 Eloss (eV)    Int (a.u.)
   0.000000  6.094350e-32
   0.001600  7.243868e-32
   0.003201  8.608628e-32
   0.004801  1.022863e-31
   0.006401  1.215126e-31
   0.008002  1.443263e-31
   0.009602  1.713918e-31
   0.011202  2.034954e-31
   0.012803  2.415681e-31
   0.014403  2.867112e-31
   0.016003  3.402280e-31
   0.017604  4.036600e-31
   0.019204  4.788303e-31
   0.020804  5.678947e-31
   0.022404  6.734017e-31
   0.024005  7.983639e-31
   0.025605  9.463413e-31
   0.027205  1.121541e-30
   0.028806  1.328931e-30
   0.030406  1.574382e-30
   0.032006  1.864825e-30
   0.033607  2.208443e-30
   0.035207  2.614898e-30
   0.036807  3.095590e-30
   0.038408  3.663973e-30
   0.040008  4.335923e-30
   0.041608  5.130161e-30
   0.043209  6.068770e-30
   0.044809  7.177788e-30
   0.046409  8.487912e-30
   0.048010  1.003532e-29
   0.049610  1.186266e-29
   0.051210  1.402016e-29
   0.052811  1.656702e-29
   0.054411  1.957293e-29
   0.056011  2.311998e-29
   0.057612  2.730483e-29
   0.059212  3.224124e-29
   0.060812  3.806311e-29
   0.062412  4.492799e-29
   0.064013  5.302125e-29
   0.065613  6.256093e-29
   0.067213  7.380346e-29
   0.068814  8.705034e-29
   0.070414  1.026560e-28
   0.072014  1.210372e-28
   0.073615  1.426834e-28
   0.075215  1.681698e-28
   0.076815  1.981724e-28
   0.078416  2.334847e-28
   0.080016  2.750388e-28
   0.081616  3.239289e-28
   0.083217  3.814396e-28
   0.084817  4.490783e-28
   0.086417  5.286139e-28
   0.088018  6.221218e-28
   0.089618  7.320360e-28
   0.091218  8.612114e-28
   0.092819  1.012995e-27
   0.094419  1.191311e-27
   0.096019  1.400758e-27
   0.097620  1.646727e-27
   0.099220  1.935531e-27
   0.100820  2.274568e-27
   0.102420  2.672502e-27
   0.104021  3.139477e-27
   0.105621  3.687372e-27
   0.107221  4.330088e-27
   0.108822  5.083898e-27
   0.110422  5.967840e-27
   0.112022  7.004188e-27
   0.113623  8.218994e-27
   0.115223  9.642725e-27
   0.116823  1.131100e-26
   0.118424  1.326547e-26
   0.120024  1.555481e-26
   0.121624  1.823588e-26
   0.123225  2.137515e-26
   0.124825  2.505023e-26
   0.126425  2.935179e-26
   0.128026  3.438569e-26
   0.129626  4.027552e-26
   0.131226  4.716554e-26
   0.132827  5.522410e-26
   0.134427  6.464766e-26
   0.136027  7.566538e-26
   0.137628  8.854455e-26
   0.139228  1.035969e-25
   0.140828  1.211859e-25
   0.142428  1.417351e-25
   0.144029  1.657383e-25
   0.145629  1.937711e-25
   0.147229  2.265036e-25
   0.148830  2.647168e-25
   0.150430  3.093201e-25
   0.152030  3.613725e-25
   0.153631  4.221068e-25
   0.155231  4.929578e-25
   0.156831  5.755956e-25
   0.158432  6.719630e-25
   0.160032  7.843205e-25
   0.161632  9.152970e-25
   0.163233  1.067950e-24
   0.164833  1.245833e-24
   0.166433  1.453078e-24
   0.168034  1.694488e-24
   0.169634  1.975641e-24
   0.171234  2.303022e-24
   0.172835  2.684159e-24
   0.174435  3.127798e-24
   0.176035  3.644093e-24
   0.177636  4.244832e-24
   0.179236  4.943696e-24
   0.180836  5.756562e-24
   0.182436  6.701854e-24
   0.184037  7.800940e-24
   0.185637  9.078607e-24
   0.187237  1.056359e-23
   0.188838  1.228922e-23
   0.190438  1.429412e-23
   0.192038  1.662305e-23
   0.193639  1.932788e-23
   0.195239  2.246870e-23
   0.196839  2.611512e-23
   0.198440  3.034774e-23
   0.200040  3.525988e-23
   0.201640  4.095959e-23
   0.203241  4.757192e-23
   0.204841  5.524156e-23
   0.206441  6.413595e-23
   0.208042  7.444873e-23
   0.209642  8.640390e-23
   0.211242  1.002604e-22
   0.212843  1.163178e-22
   0.214443  1.349221e-22
   0.216043  1.564732e-22
   0.217644  1.814335e-22
   0.219244  2.103367e-22
   0.220844  2.437995e-22
   0.222444  2.825341e-22
   0.224045  3.273627e-22
   0.225645  3.792344e-22
   0.227245  4.392448e-22
   0.228846  5.086578e-22
   0.230446  5.889318e-22
   0.232046  6.817492e-22
   0.233647  7.890499e-22
   0.235247  9.130711e-22
   0.236847  1.056392e-21
   0.238448  1.221984e-21
   0.240048  1.413274e-21
   0.241648  1.634209e-21
   0.243249  1.889335e-21
   0.244849  2.183889e-21
   0.246449  2.523901e-21
   0.248050  2.916316e-21
   0.249650  3.369123e-21
   0.251250  3.891522e-21
   0.252851  4.494097e-21
   0.254451  5.189022e-21
   0.256051  5.990305e-21
   0.257652  6.914051e-21
   0.259252  7.978780e-21
   0.260852  9.205781e-21
   0.262452  1.061952e-20
   0.264053  1.224813e-20
   0.265653  1.412390e-20
   0.267253  1.628395e-20
   0.268854  1.877091e-20
   0.270454  2.163370e-20
   0.272054  2.492854e-20
   0.273655  2.871990e-20
   0.275255  3.308182e-20
   0.276855  3.809922e-20
   0.278456  4.386954e-20
   0.280056  5.050452e-20
   0.281656  5.813233e-20
