 Eloss (eV)    Int (a.u.)
   0.000000  5.351060e-29
   0.001600  6.517698e-29
   0.003201  7.936653e-29
   0.004801  9.662050e-29
   0.006401  1.175953e-28
   0.008002  1.430867e-28
   0.009602  1.740593e-28
   0.011202  2.116820e-28
   0.012803  2.573709e-28
   0.014403  3.128410e-28
   0.016003  3.801689e-28
   0.017604  4.618685e-28
   0.019204  5.609817e-28
   0.020804  6.811893e-28
   0.022404  8.269431e-28
   0.024005  1.003627e-27
   0.025605  1.217748e-27
   0.027205  1.477173e-27
   0.028806  1.791407e-27
   0.030406  2.171929e-27
   0.032006  2.632606e-27
   0.033607  3.190177e-27
   0.035207  3.864848e-27
   0.036807  4.681001e-27
   0.038408  5.668052e-27
   0.040008  6.861477e-27
   0.041608  8.304054e-27
   0.043209  1.004735e-26
   0.044809  1.215350e-26
   0.046409  1.469739e-26
   0.048010  1.776919e-26
   0.049610  2.147750e-26
   0.051210  2.595306e-26
   0.052811  3.135322e-26
   0.054411  3.786731e-26
   0.056011  4.572308e-26
   0.057612  5.519443e-26
   0.059212  6.661066e-26
   0.060812  8.036760e-26
   0.062412  9.694087e-26
   0.064013  1.169019e-25
   0.065613  1.409370e-25
   0.067213  1.698702e-25
   0.068814  2.046906e-25
   0.070414  2.465855e-25
   0.072014  2.969790e-25
   0.073615  3.575797e-25
   0.075215  4.304360e-25
   0.076815  5.180039e-25
   0.078416  6.232269e-25
   0.080016  7.496320e-25
   0.081616  9.014440e-25
   0.083217  1.083723e-24
   0.084817  1.302525e-24
   0.086417  1.565103e-24
   0.088018  1.880133e-24
   0.089618  2.257994e-24
   0.091218  2.711101e-24
   0.092819  3.254299e-24
   0.094419  3.905331e-24
   0.096019  4.685404e-24
   0.097620  5.619852e-24
   0.099220  6.738939e-24
   0.100820  8.078800e-24
   0.102420  9.682576e-24
   0.104021  1.160175e-23
   0.105621  1.389777e-23
   0.107221  1.664391e-23
   0.108822  1.992757e-23
   0.110422  2.385294e-23
   0.112022  2.854423e-23
   0.113623  3.414943e-23
   0.115223  4.084486e-23
   0.116823  4.884048e-23
   0.118424  5.838634e-23
   0.120024  6.978004e-23
   0.121624  8.337579e-23
   0.123225  9.959498e-23
   0.124825  1.189388e-22
   0.126425  1.420033e-22
   0.128026  1.694971e-22
   0.129626  2.022621e-22
   0.131226  2.412991e-22
   0.132827  2.877965e-22
   0.134427  3.431658e-22
   0.136027  4.090828e-22
   0.137628  4.875366e-22
   0.139228  5.808874e-22
   0.140828  6.919351e-22
   0.142428  8.240006e-22
   0.144029  9.810212e-22
   0.145629  1.167664e-21
   0.147229  1.389461e-21
   0.148830  1.652964e-21
   0.150430  1.965935e-21
   0.152030  2.337565e-21
   0.153631  2.778734e-21
   0.155231  3.302318e-21
   0.156831  3.923553e-21
   0.158432  4.660462e-21
   0.160032  5.534355e-21
   0.161632  6.570432e-21
   0.163233  7.798471e-21
   0.164833  9.253665e-21
   0.166433  1.097758e-20
   0.168034  1.301933e-20
   0.169634  1.543686e-20
   0.171234  1.829861e-20
   0.172835  2.168533e-20
   0.174435  2.569229e-20
   0.176035  3.043183e-20
   0.177636  3.603647e-20
   0.179236  4.266237e-20
   0.180836  5.049363e-20
   0.182436  5.974710e-20
   0.184037  7.067825e-20
   0.185637  8.358792e-20
   0.187237  9.883027e-20
