 Eloss (eV)  Int/Int(10Dq)
   0.363273   3.242697e-13
   0.364873   3.500092e-13
   0.366473   3.777511e-13
   0.368074   4.076477e-13
   0.369674   4.398629e-13
   0.371274   4.745727e-13
   0.372875   5.119661e-13
   0.374475   5.522463e-13
   0.376075   5.956313e-13
   0.377676   6.423552e-13
   0.379276   6.926695e-13
   0.380876   7.468441e-13
   0.382476   8.051688e-13
   0.384077   8.679546e-13
   0.385677   9.355353e-13
   0.387277   1.008269e-12
   0.388878   1.086540e-12
   0.390478   1.170761e-12
   0.392078   1.261373e-12
   0.393679   1.358852e-12
   0.395279   1.463706e-12
   0.396879   1.576480e-12
   0.398480   1.697760e-12
   0.400080   1.828172e-12
   0.401680   1.968389e-12
   0.403281   2.119132e-12
   0.404881   2.281173e-12
   0.406481   2.455338e-12
   0.408082   2.642516e-12
   0.409682   2.843655e-12
   0.411282   3.059774e-12
   0.412883   3.291962e-12
   0.414483   3.541387e-12
   0.416083   3.809299e-12
   0.417684   4.097037e-12
   0.419284   4.406032e-12
   0.420884   4.737820e-12
   0.422484   5.094042e-12
   0.424085   5.476456e-12
   0.425685   5.886942e-12
   0.427285   6.327512e-12
   0.428886   6.800319e-12
   0.430486   7.307666e-12
   0.432086   7.852015e-12
   0.433687   8.436002e-12
   0.435287   9.062443e-12
   0.436887   9.734351e-12
   0.438488   1.045495e-11
   0.440088   1.122767e-11
   0.441688   1.205620e-11
   0.443289   1.294448e-11
   0.444889   1.389670e-11
   0.446489   1.491736e-11
   0.448090   1.601125e-11
   0.449690   1.718349e-11
   0.451290   1.843958e-11
   0.452891   1.978534e-11
   0.454491   2.122702e-11
   0.456091   2.277129e-11
   0.457692   2.442527e-11
   0.459292   2.619656e-11
   0.460892   2.809326e-11
   0.462492   3.012403e-11
   0.464093   3.229811e-11
   0.465693   3.462536e-11
   0.467293   3.711629e-11
   0.468894   3.978211e-11
   0.470494   4.263480e-11
   0.472094   4.568711e-11
   0.473695   4.895265e-11
   0.475295   5.244593e-11
   0.476895   5.618243e-11
   0.478496   6.017863e-11
   0.480096   6.445211e-11
   0.481696   6.902161e-11
   0.483297   7.390709e-11
   0.484897   7.912982e-11
   0.486497   8.471248e-11
   0.488098   9.067919e-11
   0.489698   9.705568e-11
   0.491298   1.038693e-10
   0.492899   1.111493e-10
   0.494499   1.189267e-10
   0.496099   1.272346e-10
   0.497700   1.361081e-10
   0.499300   1.455847e-10
   0.500900   1.557043e-10
   0.502501   1.665093e-10
   0.504101   1.780449e-10
   0.505701   1.903591e-10
   0.507301   2.035031e-10
   0.508902   2.175311e-10
   0.510502   2.325009e-10
   0.512102   2.484741e-10
   0.513703   2.655160e-10
   0.515303   2.836960e-10
   0.516903   3.030881e-10
   0.518504   3.237708e-10
   0.520104   3.458275e-10
   0.521704   3.693469e-10
   0.523305   3.944233e-10
   0.524905   4.211566e-10
   0.526505   4.496533e-10
   0.528106   4.800263e-10
   0.529706   5.123956e-10
   0.531306   5.468885e-10
   0.532907   5.836403e-10
   0.534507   6.227947e-10
   0.536107   6.645039e-10
   0.537708   7.089299e-10
   0.539308   7.562442e-10
   0.540908   8.066293e-10
   0.542509   8.602783e-10
   0.544109   9.173963e-10
   0.545709   9.782011e-10
   0.547309   1.042923e-09
   0.548910   1.111808e-09
   0.550510   1.185114e-09
   0.552110   1.263117e-09
   0.553711   1.346108e-09
   0.555311   1.434398e-09
   0.556911   1.528313e-09
   0.558512   1.628201e-09
   0.560112   1.734431e-09
   0.561712   1.847391e-09
   0.563313   1.967496e-09
   0.564913   2.095183e-09
   0.566513   2.230916e-09
   0.568114   2.375185e-09
   0.569714   2.528510e-09
   0.571314   2.691443e-09
   0.572915   2.864565e-09
   0.574515   3.048493e-09
   0.576115   3.243881e-09
   0.577716   3.451418e-09
   0.579316   3.671837e-09
   0.580916   3.905911e-09
   0.582517   4.154457e-09
   0.584117   4.418342e-09
   0.585717   4.698481e-09
   0.587317   4.995842e-09
   0.588918   5.311448e-09
   0.590518   5.646383e-09
   0.592118   6.001790e-09
   0.593719   6.378878e-09
   0.595319   6.778927e-09
   0.596919   7.203285e-09
   0.598520   7.653382e-09
   0.600120   8.130724e-09
   0.601720   8.636906e-09
   0.603321   9.173608e-09
   0.604921   9.742609e-09
   0.606521   1.034578e-08
   0.608122   1.098512e-08
   0.609722   1.166270e-08
   0.611322   1.238074e-08
   0.612923   1.314156e-08
   0.614523   1.394763e-08
   0.616123   1.480155e-08
   0.617724   1.570605e-08
   0.619324   1.666402e-08
   0.620924   1.767851e-08
   0.622525   1.875273e-08
   0.624125   1.989008e-08
   0.625725   2.109413e-08
   0.627325   2.236866e-08
   0.628926   2.371763e-08
   0.630526   2.514523e-08
   0.632126   2.665588e-08
   0.633727   2.825424e-08
   0.635327   2.994520e-08
   0.636927   3.173393e-08
   0.638528   3.362588e-08
   0.640128   3.562677e-08
   0.641728   3.774265e-08
   0.643329   3.997987e-08
   0.644929   4.234513e-08
   0.646529   4.484548e-08
   0.648130   4.748833e-08
   0.649730   5.028150e-08
   0.651330   5.323321e-08
   0.652931   5.635210e-08
   0.654531   5.964729e-08
