 Eloss (eV)  Int/Int(10Dq)  Int Err/Int(10Dq)
 -13.179448       0.003003           0.000197
 -13.147723      -0.000665           0.000000
 -13.115998      -0.008599           0.000000
 -13.084273       0.002227           0.000170
 -13.052548      -0.006012           0.000000
 -13.020823      -0.011845           0.000000
 -12.989098      -0.010813           0.000000
 -12.957373       0.010505           0.000368
 -12.925648       0.004733           0.000247
 -12.893924       0.006594           0.000292
 -12.862199      -0.000683           0.000000
 -12.830474       0.012055           0.000394
 -12.798749       0.003737           0.000220
 -12.767024      -0.001832           0.000000
 -12.735299      -0.004870           0.000000
 -12.703574      -0.002723           0.000000
 -12.671849       0.010400           0.000366
 -12.640124       0.001472           0.000138
 -12.608399      -0.004955           0.000000
 -12.576674       0.011197           0.000380
 -12.544950       0.009208           0.000345
 -12.513225       0.002442           0.000178
 -12.481500      -0.001614           0.000000
 -12.449775       0.005679           0.000271
 -12.418050       0.005964           0.000277
 -12.386325       0.006103           0.000281
 -12.354600      -0.001313           0.000000
 -12.322875       0.018570           0.000490
 -12.291150       0.007773           0.000317
 -12.259425       0.020062           0.000509
 -12.227700      -0.002405           0.000000
 -12.195976       0.011947           0.000393
 -12.164251      -0.000755           0.000000
 -12.132526      -0.002602           0.000000
 -12.100801      -0.001258           0.000000
 -12.069076       0.015420           0.000446
 -12.037351      -0.005367           0.000000
 -12.005626      -0.004018           0.000000
 -11.973901      -0.014537           0.000000
 -11.942176      -0.007969           0.000000
 -11.910451      -0.004759           0.000000
 -11.878726       0.001799           0.000152
 -11.847001      -0.000271           0.000000
 -11.815277       0.017354           0.000473
 -11.783552       0.009821           0.000356
 -11.751827       0.008513           0.000331
 -11.720102       0.007474           0.000311
 -11.688377       0.013706           0.000421
 -11.656652       0.000931           0.000110
 -11.624927       0.009918           0.000358
 -11.593202      -0.000735           0.000000
 -11.561477       0.004119           0.000231
 -11.529752       0.005382           0.000264
 -11.498027       0.000318           0.000064
 -11.466303      -0.001945           0.000000
 -11.434578       0.005639           0.000270
 -11.402853       0.000869           0.000106
 -11.371128       0.004900           0.000252
 -11.339403       0.001426           0.000136
 -11.307678       0.012682           0.000405
 -11.275953       0.008569           0.000333
 -11.244228      -0.003191           0.000000
 -11.212503      -0.009245           0.000000
 -11.180778       0.007974           0.000321
 -11.149053       0.008156           0.000324
 -11.117329       0.004937           0.000252
 -11.085604      -0.002151           0.000000
 -11.053879       0.006311           0.000285
 -11.022154      -0.001331           0.000000
 -10.990429       0.000036           0.000022
 -10.958704      -0.004844           0.000000
 -10.926979       0.004950           0.000253
 -10.895254       0.005139           0.000258
 -10.863529       0.002012           0.000161
 -10.831804      -0.009749           0.000000
 -10.800079       0.006810           0.000296
 -10.768355       0.003147           0.000202
 -10.736630      -0.004214           0.000000
 -10.704905      -0.004939           0.000000
 -10.673180       0.003990           0.000227
 -10.641455       0.000010           0.000011
 -10.609730      -0.007605           0.000000
 -10.578005      -0.007096           0.000000
 -10.546280       0.002683           0.000186
 -10.514555      -0.008809           0.000000
 -10.482830       0.004632           0.000245
 -10.451105      -0.007750           0.000000
 -10.419380       0.008054           0.000322
 -10.387656      -0.003078           0.000000
 -10.355931       0.002627           0.000184
 -10.324206      -0.005340           0.000000
 -10.292481       0.010752           0.000373
 -10.260756      -0.000987           0.000000
 -10.229031       0.011711           0.000389
 -10.197306       0.001625           0.000145
 -10.165581       0.009543           0.000351
 -10.133856      -0.001689           0.000000
 -10.102131       0.000829           0.000103
 -10.070406      -0.003883           0.000000
 -10.038682      -0.000483           0.000000
 -10.006957      -0.005750           0.000000
  -9.975232       0.002100           0.000165
  -9.943507       0.000889           0.000107
  -9.911782       0.007351           0.000308
  -9.880057       0.006318           0.000286
  -9.848332       0.009577           0.000352
  -9.816607      -0.004228           0.000000
  -9.784882       0.008114           0.000324
  -9.753157      -0.004039           0.000000
  -9.721432      -0.005876           0.000000
  -9.689708      -0.004172           0.000000
  -9.657983       0.004745           0.000247
  -9.626258       0.001838           0.000154
  -9.594533       0.004555           0.000242
  -9.562808      -0.002955           0.000000
  -9.531083       0.009329           0.000347
  -9.499358       0.008948           0.000340
  -9.467633       0.003685           0.000218
  -9.435908      -0.006426           0.000000
  -9.404183       0.007884           0.000319
  -9.372458       0.004942           0.000253
  -9.340734      -0.000970           0.000000
  -9.309009      -0.001961           0.000000
  -9.277284       0.008863           0.000338
  -9.245559       0.000235           0.000055
  -9.213834       0.005185           0.000259
  -9.182109      -0.007900           0.000000
  -9.150384       0.002211           0.000169
  -9.118659       0.005870           0.000275
  -9.086934       0.004514           0.000241
  -9.055209      -0.002007           0.000000
  -9.023484       0.007636           0.000314
  -8.991759       0.004470           0.000240
  -8.960035      -0.000576           0.000000
  -8.928310      -0.009115           0.000000
  -8.896585      -0.001478           0.000000
  -8.864860      -0.001606           0.000000
  -8.833135      -0.001606           0.000000
  -8.801410      -0.003334           0.000000
  -8.769685       0.006588           0.000292
  -8.737960       0.011521           0.000386
  -8.706235       0.002098           0.000165
  -8.674510      -0.000834           0.000000
  -8.642785       0.010945           0.000376
  -8.611061       0.011005           0.000377
  -8.579336       0.004430           0.000239
  -8.547611      -0.015048           0.000000
  -8.515886      -0.001716           0.000000
  -8.484161      -0.008871           0.000000
  -8.452436      -0.001313           0.000000
  -8.420711      -0.006602           0.000000
  -8.388986       0.013520           0.000418
  -8.357261       0.010815           0.000374
  -8.325536       0.005005           0.000254
  -8.293811      -0.003402           0.000000
  -8.262087       0.011039           0.000377
  -8.230362       0.003779           0.000221
  -8.198637      -0.000481           0.000000
  -8.166912       0.000132           0.000041
  -8.135187       0.013171           0.000412
  -8.103462       0.006045           0.000279
  -8.071737       0.001993           0.000160
  -8.040012       0.002144           0.000166
  -8.008287       0.009809           0.000356
  -7.976562      -0.001454           0.000000
  -7.944837       0.002405           0.000176
  -7.913113      -0.007658           0.000000
  -7.881388       0.006524           0.000290
  -7.849663       0.001319           0.000130
  -7.817938      -0.004244           0.000000
  -7.786213      -0.003450           0.000000
  -7.754488       0.000065           0.000029
  -7.722763      -0.002088           0.000000
  -7.691038      -0.001432           0.000000
  -7.659313      -0.006598           0.000000
  -7.627588       0.013597           0.000419
  -7.595863       0.011605           0.000387
  -7.564138      -0.000094           0.000000
  -7.532414      -0.008094           0.000000
  -7.500689      -0.002235           0.000000
  -7.468964      -0.004722           0.000000
  -7.437239      -0.006081           0.000000
  -7.405514      -0.006901           0.000000
  -7.373789       0.006555           0.000291
  -7.342064      -0.001152           0.000000
  -7.310339       0.001555           0.000142
  -7.278614      -0.003043           0.000000
  -7.246889       0.007156           0.000304
  -7.215164       0.002418           0.000177
  -7.183440      -0.006309           0.000000
  -7.151715      -0.011687           0.000000
  -7.119990      -0.007466           0.000000
  -7.088265      -0.008266           0.000000
  -7.056540      -0.008382           0.000000
  -7.024815      -0.008858           0.000000
  -6.993090      -0.001650           0.000000
  -6.961365      -0.006027           0.000000
  -6.929640      -0.005054           0.000000
  -6.897915      -0.001082           0.000000
  -6.866190       0.004036           0.000228
  -6.834466       0.002585           0.000183
  -6.802741       0.000796           0.000101
  -6.771016      -0.011278           0.000000
  -6.739291       0.008259           0.000327
  -6.707566      -0.001120           0.000000
  -6.675841       0.001074           0.000118
  -6.644116      -0.006044           0.000000
  -6.612391       0.008747           0.000336
  -6.580666      -0.006374           0.000000
  -6.548941      -0.009093           0.000000
  -6.517216      -0.010995           0.000000
  -6.485492       0.001407           0.000135
  -6.453767      -0.000965           0.000000
  -6.422042      -0.005966           0.000000
  -6.390317      -0.003580           0.000000
  -6.358592       0.002687           0.000186
  -6.326867      -0.001258           0.000000
  -6.295142       0.003960           0.000226
  -6.263417      -0.004220           0.000000
  -6.231692       0.000642           0.000091
  -6.199967      -0.000191           0.000000
  -6.168242       0.000260           0.000058
  -6.136517      -0.004465           0.000000
  -6.104793       0.004882           0.000251
  -6.073068      -0.000953           0.000000
  -6.041343      -0.007476           0.000000
  -6.009618      -0.015451           0.000000
  -5.977893      -0.002320           0.000000
  -5.946168      -0.000790           0.000000
  -5.914443      -0.000519           0.000000
  -5.882718      -0.006972           0.000000
  -5.850993       0.014577           0.000434
  -5.819268       0.007693           0.000315
  -5.787543       0.004695           0.000246
  -5.755819      -0.001776           0.000000
  -5.724094       0.010215           0.000363
  -5.692369      -0.001347           0.000000
  -5.660644      -0.004408           0.000000
  -5.628919      -0.012972           0.000000
  -5.597194       0.002803           0.000190
  -5.565469      -0.002471           0.000000
  -5.533744      -0.001560           0.000000
  -5.502019      -0.008920           0.000000
  -5.470294       0.005704           0.000271
  -5.438569       0.005886           0.000276
  -5.406845       0.010377           0.000366
  -5.375120      -0.004584           0.000000
  -5.343395       0.000005           0.000008
  -5.311670       0.006127           0.000281
  -5.279945      -0.002977           0.000000
  -5.248220       0.000971           0.000112
  -5.216495       0.012970           0.000409
  -5.184770       0.004263           0.000235
  -5.153045       0.001597           0.000144
  -5.121320      -0.008444           0.000000
  -5.089595       0.001105           0.000119
  -5.057871      -0.005394           0.000000
  -5.026146       0.000508           0.000081
  -4.994421      -0.007060           0.000000
  -4.962696       0.013374           0.000416
  -4.930971       0.001915           0.000157
  -4.899246       0.002955           0.000195
  -4.867521      -0.006907           0.000000
  -4.835796       0.001786           0.000152
  -4.804071      -0.004064           0.000000
  -4.772346      -0.008912           0.000000
  -4.740621      -0.006038           0.000000
  -4.708896       0.004020           0.000228
  -4.677172      -0.000265           0.000000
  -4.645447       0.000258           0.000058
  -4.613722      -0.007486           0.000000
  -4.581997       0.003575           0.000215
  -4.550272       0.001191           0.000124
  -4.518547       0.001123           0.000120
  -4.486822      -0.007552           0.000000
  -4.455097       0.009659           0.000353
  -4.423372       0.001519           0.000140
  -4.391647      -0.003487           0.000000
  -4.359922      -0.007034           0.000000
  -4.328198       0.006371           0.000287
  -4.296473       0.010298           0.000365
  -4.264748       0.003444           0.000211
  -4.233023      -0.005819           0.000000
  -4.201298      -0.002125           0.000000
  -4.169573      -0.002474           0.000000
  -4.137848       0.005382           0.000264
  -4.106123       0.003916           0.000225
  -4.074398       0.010824           0.000374
  -4.042673       0.005854           0.000275
  -4.010948       0.001383           0.000134
  -3.979224      -0.006449           0.000000
  -3.947499       0.006210           0.000283
  -3.915774      -0.007840           0.000000
  -3.884049       0.006056           0.000280
  -3.852324      -0.001620           0.000000
  -3.820599       0.011429           0.000384
  -3.788874      -0.001144           0.000000
  -3.757149       0.007186           0.000305
  -3.725424      -0.000255           0.000000
  -3.693699       0.006914           0.000299
  -3.661974      -0.007572           0.000000
  -3.630250      -0.018109           0.000000
  -3.598525      -0.018482           0.000000
  -3.566800      -0.000695           0.000000
  -3.535075      -0.012116           0.000000
  -3.503350      -0.006112           0.000000
  -3.471625      -0.005466           0.000000
  -3.439900      -0.001592           0.000000
  -3.408175      -0.001086           0.000000
  -3.376450      -0.000303           0.000000
  -3.344725      -0.004262           0.000000
  -3.313000       0.005503           0.000267
  -3.281275       0.005895           0.000276
  -3.249551       0.002049           0.000163
  -3.217826      -0.003911           0.000000
  -3.186101      -0.000738           0.000000
  -3.154376      -0.006656           0.000000
  -3.122651      -0.003646           0.000000
  -3.090926      -0.000263           0.000000
  -3.059201       0.003812           0.000222
  -3.027476      -0.005201           0.000000
  -2.995751      -0.003602           0.000000
  -2.964026      -0.010603           0.000000
  -2.932301      -0.000060           0.000000
  -2.900577      -0.007972           0.000000
  -2.868852      -0.010618           0.000000
  -2.837127      -0.015003           0.000000
  -2.805402      -0.003864           0.000000
  -2.773677      -0.009495           0.000000
  -2.741952      -0.007980           0.000000
  -2.710227      -0.012671           0.000000
  -2.678502       0.003160           0.000202
  -2.646777      -0.000537           0.000000
  -2.615052      -0.003699           0.000000
  -2.583327      -0.003821           0.000000
  -2.551603       0.009655           0.000353
  -2.519878       0.003028           0.000198
  -2.488153      -0.002851           0.000000
  -2.456428      -0.010713           0.000000
  -2.424703       0.010419           0.000367
  -2.392978      -0.001978           0.000000
  -2.361253      -0.008319           0.000000
  -2.329528      -0.012611           0.000000
  -2.297803       0.001073           0.000118
  -2.266078      -0.007271           0.000000
  -2.234353      -0.007074           0.000000
  -2.202629      -0.012566           0.000000
  -2.170904       0.006714           0.000294
  -2.139179       0.004664           0.000245
  -2.107454      -0.002156           0.000000
  -2.075729      -0.006902           0.000000
  -2.044004       0.018579           0.000490
  -2.012279       0.007443           0.000310
  -1.980554       0.008326           0.000328
  -1.948829      -0.000072           0.000000
  -1.917104       0.014937           0.000439
  -1.885379       0.003757           0.000220
  -1.853654      -0.000003           0.000000
  -1.821930      -0.012144           0.000000
  -1.790205       0.002978           0.000196
  -1.758480      -0.007727           0.000000
  -1.726755      -0.004557           0.000000
  -1.695030      -0.007535           0.000000
  -1.663305       0.002796           0.000190
  -1.631580      -0.002857           0.000000
  -1.599855      -0.006875           0.000000
  -1.568130      -0.007490           0.000000
  -1.536405       0.012127           0.000396
  -1.504680       0.004902           0.000252
  -1.472956      -0.000406           0.000000
  -1.441231      -0.006378           0.000000
  -1.409506       0.014105           0.000427
  -1.377781       0.012555           0.000403
  -1.346056       0.012554           0.000403
  -1.314331       0.011711           0.000389
  -1.282606       0.014395           0.000431
  -1.250881       0.010215           0.000363
  -1.219156       0.002444           0.000178
  -1.187431      -0.005527           0.000000
  -1.155706       0.000854           0.000105
  -1.123982      -0.001287           0.000000
  -1.092257       0.000864           0.000106
  -1.060532      -0.005554           0.000000
  -1.028807       0.001881           0.000156
  -0.997082      -0.002741           0.000000
  -0.965357       0.001433           0.000136
  -0.933632       0.003152           0.000202
  -0.901907       0.017959           0.000481
  -0.870182       0.008327           0.000328
  -0.838457       0.008085           0.000323
  -0.806732       0.005521           0.000267
  -0.775007       0.016886           0.000467
  -0.743283       0.013627           0.000419
  -0.711558       0.007188           0.000305
  -0.679833      -0.000128           0.000000
  -0.648108       0.007736           0.000316
  -0.616383      -0.003353           0.000000
  -0.584658       0.007300           0.000307
  -0.552933      -0.006414           0.000000
  -0.521208       0.002171           0.000167
  -0.489483       0.001827           0.000154
  -0.457758       0.007356           0.000308
  -0.426033       0.002863           0.000192
  -0.394309       0.017684           0.000478
  -0.362584       0.002926           0.000194
  -0.330859       0.010320           0.000365
  -0.299134       0.008382           0.000329
  -0.267409       0.034381           0.000666
  -0.235684       0.039593           0.000715
  -0.203959       0.079918           0.001016
  -0.172234       0.147739           0.001381
  -0.140509       0.277108           0.001891
  -0.108784       0.411432           0.002305
  -0.077059       0.564120           0.002699
  -0.045335       0.695368           0.002996
  -0.013610       0.809481           0.003233
   0.018115       0.768539           0.003150
   0.049840       0.665040           0.002930
   0.081565       0.507902           0.002561
   0.113290       0.377674           0.002208
   0.145015       0.269790           0.001866
   0.176740       0.185463           0.001547
   0.208465       0.111227           0.001198
   0.240190       0.090196           0.001079
   0.271915       0.078163           0.001004
   0.303639       0.063584           0.000906
   0.335364       0.051359           0.000814
   0.367089       0.070277           0.000952
   0.398814       0.067549           0.000934
   0.430539       0.066508           0.000927
   0.462264       0.084504           0.001044
   0.493989       0.107335           0.001177
   0.525714       0.134869           0.001319
   0.557439       0.155769           0.001418
   0.589164       0.169137           0.001478
   0.620889       0.202411           0.001616
   0.652614       0.248309           0.001790
   0.684338       0.303448           0.001979
   0.716063       0.330002           0.002064
   0.747788       0.387184           0.002236
   0.779513       0.442098           0.002389
   0.811238       0.529062           0.002613
   0.842963       0.620803           0.002831
   0.874688       0.713821           0.003036
   0.906413       0.784189           0.003182
   0.938138       0.884063           0.003378
   0.969863       0.974173           0.003546
   1.001588       1.000000           0.003593
   1.033312       0.953636           0.003509
   1.065037       0.921497           0.003449
   1.096762       0.879196           0.003369
   1.128487       0.795015           0.003204
   1.160212       0.693898           0.002993
   1.191937       0.591130           0.002762
   1.223662       0.493318           0.002524
   1.255387       0.417091           0.002320
   1.287112       0.351460           0.002130
   1.318837       0.309540           0.001999
   1.350562       0.270056           0.001867
   1.382286       0.261252           0.001836
   1.414011       0.244544           0.001777
   1.445736       0.248876           0.001792
   1.477461       0.250790           0.001799
   1.509186       0.270886           0.001870
   1.540911       0.255278           0.001815
   1.572636       0.262051           0.001839
   1.604361       0.268139           0.001860
   1.636086       0.272763           0.001876
   1.667811       0.251057           0.001800
   1.699536       0.246167           0.001783
   1.731260       0.224799           0.001704
   1.762985       0.230449           0.001725
   1.794710       0.207979           0.001639
   1.826435       0.187452           0.001556
   1.858160       0.158854           0.001432
   1.889885       0.157575           0.001426
   1.921610       0.147975           0.001382
   1.953335       0.121008           0.001250
   1.985060       0.111808           0.001201
   2.016785       0.114291           0.001215
   2.048510       0.092742           0.001094
   2.080235       0.082848           0.001034
   2.111959       0.078858           0.001009
   2.143684       0.093896           0.001101
   2.175409       0.077497           0.001000
   2.207134       0.074102           0.000978
   2.238859       0.071477           0.000961
   2.270584       0.094539           0.001105
   2.302309       0.088033           0.001066
   2.334034       0.082177           0.001030
   2.365759       0.078328           0.001006
   2.397484       0.093838           0.001101
   2.429209       0.102242           0.001149
   2.460933       0.115240           0.001220
   2.492658       0.112934           0.001207
   2.524383       0.134204           0.001316
   2.556108       0.129702           0.001294
   2.587833       0.126894           0.001280
   2.619558       0.122019           0.001255
   2.651283       0.136052           0.001325
   2.683008       0.136932           0.001330
   2.714733       0.125955           0.001275
   2.746458       0.111095           0.001198
   2.778183       0.110646           0.001195
   2.809907       0.115907           0.001223
   2.841632       0.127253           0.001282
   2.873357       0.111491           0.001200
   2.905082       0.130679           0.001299
   2.936807       0.124056           0.001265
   2.968532       0.116180           0.001225
   3.000257       0.111740           0.001201
   3.031982       0.113498           0.001210
   3.063707       0.099039           0.001131
   3.095432       0.088839           0.001071
   3.127157       0.075162           0.000985
   3.158881       0.077711           0.001002
   3.190606       0.074911           0.000983
   3.222331       0.058420           0.000868
   3.254056       0.041113           0.000729
   3.285781       0.051433           0.000815
   3.317506       0.047801           0.000786
   3.349231       0.048449           0.000791
   3.380956       0.034024           0.000663
   3.412681       0.051605           0.000816
   3.444406       0.044460           0.000758
   3.476131       0.045925           0.000770
   3.507856       0.040719           0.000725
   3.539580       0.051136           0.000812
   3.571305       0.042084           0.000737
   3.603030       0.040057           0.000719
   3.634755       0.040986           0.000727
   3.666480       0.042709           0.000743
   3.698205       0.036628           0.000688
   3.729930       0.030577           0.000628
   3.761655       0.028740           0.000609
   3.793380       0.046720           0.000777
   3.825105       0.032823           0.000651
   3.856830       0.030168           0.000624
   3.888554       0.020529           0.000515
   3.920279       0.037892           0.000699
   3.952004       0.035448           0.000676
   3.983729       0.034800           0.000670
   4.015454       0.038749           0.000707
   4.047179       0.048708           0.000793
   4.078904       0.052614           0.000824
   4.110629       0.040993           0.000727
   4.142354       0.032060           0.000643
   4.174079       0.045692           0.000768
   4.205804       0.043094           0.000746
   4.237528       0.037951           0.000700
   4.269253       0.029897           0.000621
   4.300978       0.037967           0.000700
   4.332703       0.038987           0.000709
   4.364428       0.036255           0.000684
   4.396153       0.025820           0.000577
   4.427878       0.032858           0.000651
   4.459603       0.024428           0.000562
   4.491328       0.027015           0.000591
   4.523053       0.028700           0.000609
   4.554778       0.037787           0.000698
   4.586502       0.033809           0.000661
   4.618227       0.016886           0.000467
   4.649952       0.023095           0.000546
   4.681677       0.042604           0.000742
   4.713402       0.037754           0.000698
   4.745127       0.030126           0.000624
   4.776852       0.016927           0.000467
   4.808577       0.027551           0.000596
   4.840302       0.021878           0.000531
   4.872027       0.019419           0.000501
   4.903752       0.021251           0.000524
   4.935477       0.031332           0.000636
   4.967201       0.023287           0.000548
   4.998926       0.024753           0.000565
   5.030651       0.020621           0.000516
   5.062376       0.036567           0.000687
   5.094101       0.034991           0.000672
   5.125826       0.034716           0.000669
   5.157551       0.026808           0.000588
   5.189276       0.034824           0.000670
   5.221001       0.025792           0.000577
   5.252726       0.024041           0.000557
   5.284451       0.019539           0.000502
   5.316175       0.029185           0.000614
   5.347900       0.029076           0.000613
   5.379625       0.025203           0.000570
   5.411350       0.019042           0.000496
   5.443075       0.039658           0.000716
   5.474800       0.033452           0.000657
   5.506525       0.027930           0.000600
   5.538250       0.024447           0.000562
   5.569975       0.034167           0.000664
   5.601700       0.020517           0.000515
   5.633425       0.016448           0.000461
   5.665149       0.011263           0.000381
   5.696874       0.026226           0.000582
   5.728599       0.023904           0.000556
   5.760324       0.017744           0.000479
   5.792049       0.010122           0.000361
   5.823774       0.030801           0.000631
   5.855499       0.024481           0.000562
   5.887224       0.026070           0.000580
   5.918949       0.022781           0.000542
   5.950674       0.039792           0.000717
   5.982399       0.032817           0.000651
   6.014123       0.024388           0.000561
   6.045848       0.017663           0.000478
   6.077573       0.031778           0.000640
   6.109298       0.023353           0.000549
   6.141023       0.018316           0.000486
   6.172748       0.015484           0.000447
   6.204473       0.028476           0.000606
   6.236198       0.020995           0.000521
   6.267923       0.022873           0.000543
   6.299648       0.015147           0.000442
   6.331373       0.029601           0.000618
   6.363098       0.024153           0.000558
   6.394822       0.023973           0.000556
   6.426547       0.017561           0.000476
   6.458272       0.030880           0.000631
   6.489997       0.027293           0.000594
   6.521722       0.020565           0.000515
   6.553447       0.013759           0.000421
   6.585172       0.025921           0.000578
   6.616897       0.014731           0.000436
   6.648622       0.014212           0.000428
   6.680347       0.008862           0.000338
   6.712072       0.020888           0.000519
   6.743796       0.007345           0.000308
   6.775521       0.011917           0.000392
   6.807246       0.016757           0.000465
   6.838971       0.025663           0.000576
   6.870696       0.020577           0.000515
   6.902421       0.028177           0.000603
   6.934146       0.025066           0.000569
   6.965871       0.038276           0.000703
   6.997596       0.018035           0.000483
   7.029321       0.020562           0.000515
   7.061046       0.012707           0.000405
   7.092770       0.031769           0.000640
   7.124495       0.025818           0.000577
   7.156220       0.016519           0.000462
   7.187945       0.009458           0.000349
   7.219670       0.016574           0.000463
   7.251395       0.017205           0.000471
   7.283120       0.021607           0.000528
   7.314845       0.025959           0.000579
   7.346570       0.034585           0.000668
   7.378295       0.026547           0.000585
   7.410020       0.028108           0.000602
   7.441744       0.023785           0.000554
   7.473469       0.035122           0.000673
   7.505194       0.030069           0.000623
   7.536919       0.025836           0.000578
   7.568644       0.020069           0.000509
   7.600369       0.029017           0.000612
   7.632094       0.024835           0.000566
   7.663819       0.020508           0.000515
   7.695544       0.009610           0.000352
   7.727269       0.021977           0.000533
   7.758994       0.011731           0.000389
   7.790719       0.006243           0.000284
   7.822443       0.011153           0.000379
   7.854168       0.020514           0.000515
   7.885893       0.017430           0.000474
   7.917618       0.016522           0.000462
   7.949343       0.013721           0.000421
   7.981068       0.029056           0.000612
   8.012793       0.027381           0.000595
   8.044518       0.014536           0.000433
   8.076243       0.017354           0.000473
   8.107968       0.025864           0.000578
   8.139693       0.019927           0.000507
   8.171417       0.015696           0.000450
   8.203142       0.013612           0.000419
   8.234867       0.020258           0.000511
   8.266592       0.017660           0.000477
   8.298317       0.019420           0.000501
   8.330042       0.009632           0.000353
   8.361767       0.020726           0.000517
   8.393492       0.016118           0.000456
   8.425217       0.015979           0.000454
   8.456942       0.009100           0.000343
   8.488667       0.015410           0.000446
   8.520391       0.009710           0.000354
   8.552116       0.011003           0.000377
   8.583841       0.005273           0.000261
   8.615566       0.020672           0.000517
   8.647291       0.011827           0.000391
   8.679016       0.014904           0.000439
   8.710741       0.013333           0.000415
   8.742466       0.019297           0.000499
   8.774191       0.010125           0.000362
   8.805916       0.004726           0.000247
   8.837641       0.013124           0.000412
   8.869365       0.020337           0.000512
   8.901090       0.020926           0.000520
   8.932815       0.030092           0.000623
   8.964540       0.013516           0.000418
   8.996265       0.019468           0.000501
   9.027990       0.027093           0.000591
   9.059715       0.017748           0.000479
   9.091440       0.007797           0.000317
   9.123165       0.016445           0.000461
   9.154890       0.013176           0.000412
   9.186615       0.001938           0.000158
   9.218340       0.003972           0.000226
   9.250064       0.010649           0.000371
   9.281789       0.003803           0.000222
   9.313514       0.002847           0.000192
   9.345239       0.010051           0.000360
   9.376964       0.016827           0.000466
   9.408689       0.006953           0.000300
   9.440414       0.003008           0.000197
   9.472139       0.011295           0.000382
   9.503864       0.019022           0.000496
   9.535589       0.016351           0.000459
   9.567314       0.015288           0.000444
   9.599038       0.010499           0.000368
   9.630763       0.018845           0.000493
   9.662488       0.010972           0.000376
   9.694213       0.011397           0.000384
   9.725938       0.000480           0.000079
   9.757663       0.004855           0.000250
   9.789388       0.010355           0.000366
   9.821113       0.011504           0.000385
   9.852838       0.011178           0.000380
   9.884563       0.018027           0.000482
   9.916288       0.020266           0.000511
   9.948012       0.013882           0.000423
   9.979737       0.009315           0.000347
  10.011462       0.015317           0.000445
  10.043187       0.010063           0.000360
  10.074912       0.009652           0.000353
  10.106637       0.002663           0.000185
  10.138362       0.023202           0.000547
  10.170087       0.017673           0.000478
  10.201812       0.007035           0.000301
  10.233537      -0.003290           0.000000
  10.265262       0.011754           0.000390
  10.296986       0.008595           0.000333
  10.328711       0.002318           0.000173
  10.360436      -0.003971           0.000000
  10.392161       0.010644           0.000371
  10.423886       0.014505           0.000433
  10.455611       0.012038           0.000394
  10.487336       0.007670           0.000315
  10.519061       0.016152           0.000457
  10.550786       0.004856           0.000250
  10.582511       0.003591           0.000215
  10.614236       0.002134           0.000166
  10.645961       0.010476           0.000368
  10.677685      -0.001161           0.000000
  10.709410      -0.002576           0.000000
  10.741135      -0.007180           0.000000
  10.772860       0.008957           0.000340
  10.804585       0.004321           0.000236
  10.836310       0.010270           0.000364
  10.868035       0.003013           0.000197
  10.899760       0.014927           0.000439
  10.931485       0.011982           0.000393
  10.963210       0.003428           0.000210
  10.994935       0.007505           0.000311
  11.026659       0.017765           0.000479
  11.058384       0.011160           0.000380
  11.090109       0.002757           0.000189
  11.121834      -0.002907           0.000000
  11.153559       0.001605           0.000144
  11.185284      -0.004811           0.000000
  11.217009      -0.004988           0.000000
  11.248734      -0.011799           0.000000
  11.280459       0.003906           0.000225
  11.312184      -0.004684           0.000000
  11.343909      -0.001430           0.000000
  11.375633      -0.005094           0.000000
  11.407358       0.010841           0.000374
  11.439083       0.002305           0.000172
  11.470808       0.003788           0.000221
  11.502533      -0.000824           0.000000
  11.534258       0.007086           0.000302
  11.565983      -0.003962           0.000000
  11.597708      -0.000188           0.000000
  11.629433      -0.014765           0.000000
  11.661158      -0.001646           0.000000
  11.692883      -0.005507           0.000000
  11.724607      -0.007781           0.000000
  11.756332      -0.016822           0.000000
  11.788057       0.000351           0.000067
  11.819782      -0.002699           0.000000
  11.851507       0.000757           0.000099
  11.883232       0.006405           0.000288
  11.914957       0.009302           0.000347
  11.946682      -0.002968           0.000000
  11.978407       0.000510           0.000081
  12.010132      -0.011105           0.000000
  12.041857       0.001681           0.000147
  12.073582       0.003635           0.000217
  12.105306      -0.002383           0.000000
  12.137031      -0.001459           0.000000
  12.168756       0.007578           0.000313
  12.200481      -0.003401           0.000000
  12.232206      -0.006070           0.000000
  12.263931      -0.002073           0.000000
  12.295656       0.012822           0.000407
  12.327381       0.006236           0.000284
  12.359106       0.006840           0.000297
  12.390831      -0.000677           0.000000
  12.422556       0.016188           0.000457
  12.454280       0.002815           0.000191
  12.486005      -0.000071           0.000000
  12.517730       0.001249           0.000127
  12.549455       0.005783           0.000273
  12.581180      -0.006012           0.000000
  12.612905      -0.011214           0.000000
  12.644630      -0.016488           0.000000
  12.676355      -0.001122           0.000000
  12.708080       0.000592           0.000087
  12.739805      -0.003783           0.000000
  12.771530      -0.008641           0.000000
  12.803254       0.009269           0.000346
  12.834979       0.008063           0.000323
  12.866704       0.010207           0.000363
  12.898429      -0.000938           0.000000
  12.930154       0.006481           0.000289
  12.961879       0.003461           0.000211
  12.993604       0.005232           0.000260
  13.025329      -0.004198           0.000000
  13.057054       0.010074           0.000361
  13.088779       0.004231           0.000234
  13.120504      -0.001750           0.000000
  13.152228      -0.017454           0.000000
