 Eloss (eV)    Int (a.u.)
   0.000000  4.279085e-16
   0.001600  4.990113e-16
   0.003201  5.817797e-16
   0.004801  6.781027e-16
   0.006401  7.901710e-16
   0.008002  9.205247e-16
   0.009602  1.072108e-15
   0.011202  1.248333e-15
   0.012803  1.453151e-15
   0.014403  1.691142e-15
   0.016003  1.967606e-15
   0.017604  2.288679e-15
   0.019204  2.661462e-15
   0.020804  3.094172e-15
   0.022404  3.596312e-15
   0.024005  4.178871e-15
   0.025605  4.854553e-15
   0.027205  5.638042e-15
   0.028806  6.546303e-15
   0.030406  7.598932e-15
   0.032006  8.818563e-15
   0.033607  1.023132e-14
   0.035207  1.186737e-14
   0.036807  1.376150e-14
   0.038408  1.595387e-14
   0.040008  1.849076e-14
   0.041608  2.142557e-14
   0.043209  2.481982e-14
   0.044809  2.874443e-14
   0.046409  3.328108e-14
   0.048010  3.852387e-14
   0.049610  4.458113e-14
   0.051210  5.157759e-14
   0.052811  5.965676e-14
   0.054411  6.898379e-14
   0.056011  7.974861e-14
   0.057612  9.216965e-14
   0.059212  1.064980e-13
   0.060812  1.230223e-13
   0.062412  1.420740e-13
   0.064013  1.640342e-13
   0.065613  1.893402e-13
   0.067213  2.184943e-13
   0.068814  2.520728e-13
   0.070414  2.907372e-13
   0.072014  3.352462e-13
   0.073615  3.864701e-13
   0.075215  4.454067e-13
   0.076815  5.131995e-13
   0.078416  5.911592e-13
   0.080016  6.807872e-13
   0.081616  7.838033e-13
   0.083217  9.021764e-13
   0.084817  1.038161e-12
   0.086417  1.194336e-12
   0.088018  1.373653e-12
   0.089618  1.579488e-12
   0.091218  1.815701e-12
   0.092819  2.086705e-12
   0.094419  2.397544e-12
   0.096019  2.753980e-12
   0.097620  3.162596e-12
   0.099220  3.630909e-12
   0.100820  4.167501e-12
   0.102420  4.782168e-12
   0.104021  5.486086e-12
   0.105621  6.292007e-12
   0.107221  7.214470e-12
   0.108822  8.270056e-12
   0.110422  9.477661e-12
   0.112022  1.085882e-11
   0.113623  1.243806e-11
   0.115223  1.424333e-11
   0.116823  1.630644e-11
   0.118424  1.866361e-11
   0.120024  2.135604e-11
   0.121624  2.443062e-11
   0.123225  2.794068e-11
   0.124825  3.194686e-11
   0.126425  3.651810e-11
   0.128026  4.173273e-11
   0.129626  4.767978e-11
   0.131226  5.446034e-11
   0.132827  6.218924e-11
   0.134427  7.099681e-11
   0.136027  8.103098e-11
   0.137628  9.245963e-11
   0.139228  1.054731e-10
   0.140828  1.202875e-10
   0.142428  1.371474e-10
   0.144029  1.563304e-10
   0.145629  1.781510e-10
   0.147229  2.029652e-10
   0.148830  2.311765e-10
   0.150430  2.632416e-10
   0.152030  2.996774e-10
   0.153631  3.410690e-10
   0.155231  3.880782e-10
   0.156831  4.414535e-10
   0.158432  5.020413e-10
   0.160032  5.707982e-10
   0.161632  6.488055e-10
   0.163233  7.372845e-10
   0.164833  8.376150e-10
   0.166433  9.513548e-10
   0.168034  1.080263e-09
   0.169634  1.226323e-09
   0.171234  1.391775e-09
   0.172835  1.579145e-09
   0.174435  1.791281e-09
   0.176035  2.031394e-09
   0.177636  2.303102e-09
   0.179236  2.610484e-09
   0.180836  2.958133e-09
   0.182436  3.351221e-09
   0.184037  3.795570e-09
   0.185637  4.297737e-09
   0.187237  4.865094e-09
   0.188838  5.505940e-09
   0.190438  6.229604e-09
   0.192038  7.046575e-09
   0.193639  7.968644e-09
   0.195239  9.009061e-09
   0.196839  1.018271e-08
   0.198440  1.150631e-08
   0.200040  1.299862e-08
   0.201640  1.468071e-08
   0.203241  1.657624e-08
   0.204841  1.871171e-08
   0.206441  2.111687e-08
   0.208042  2.382508e-08
   0.209642  2.687374e-08
   0.211242  3.030473e-08
   0.212843  3.416500e-08
   0.214443  3.850714e-08
   0.216043  4.339001e-08
   0.217644  4.887953e-08
   0.219244  5.504945e-08
   0.220844  6.198230e-08
   0.222444  6.977038e-08
   0.224045  7.851692e-08
   0.225645  8.833730e-08
   0.227245  9.936048e-08
   0.228846  1.117306e-07
   0.230446  1.256085e-07
   0.232046  1.411740e-07
   0.233647  1.586278e-07
   0.235247  1.781938e-07
   0.236847  2.001218e-07
   0.238448  2.246907e-07
   0.240048  2.522113e-07
   0.241648  2.830301e-07
   0.243249  3.175334e-07
   0.244849  3.561517e-07
   0.246449  3.993643e-07
   0.248050  4.477053e-07
   0.249650  5.017692e-07
   0.251250  5.622176e-07
   0.252851  6.297869e-07
   0.254451  7.052961e-07
   0.256051  7.896564e-07
   0.257652  8.838804e-07
   0.259252  9.890940e-07
   0.260852  1.106548e-06
   0.262452  1.237633e-06
   0.264053  1.383892e-06
   0.265653  1.547038e-06
   0.267253  1.728975e-06
   0.268854  1.931814e-06
   0.270454  2.157895e-06
   0.272054  2.409818e-06
   0.273655  2.690462e-06
   0.275255  3.003019e-06
   0.276855  3.351029e-06
   0.278456  3.738410e-06
   0.280056  4.169504e-06
   0.281656  4.649119e-06
   0.283257  5.182575e-06
   0.284857  5.775761e-06
   0.286457  6.435194e-06
   0.288058  7.168078e-06
   0.289658  7.982383e-06
   0.291258  8.886917e-06
   0.292859  9.891415e-06
   0.294459  1.100663e-05
   0.296059  1.224445e-05
   0.297660  1.361798e-05
   0.299260  1.514171e-05
   0.300860  1.683161e-05
   0.302460  1.870533e-05
   0.304061  2.078230e-05
   0.305661  2.308398e-05
   0.307261  2.563401e-05
   0.308862  2.845844e-05
   0.310462  3.158598e-05
   0.312062  3.504825e-05
   0.313663  3.888007e-05
   0.315263  4.311977e-05
   0.316863  4.780954e-05
   0.318464  5.299580e-05
   0.320064  5.872960e-05
   0.321664  6.506709e-05
   0.323265  7.206998e-05
   0.324865  7.980611e-05
   0.326465  8.835002e-05
   0.328066  9.778357e-05
   0.329666  1.081967e-04
   0.331266  1.196880e-04
   0.332867  1.323658e-04
   0.334467  1.463491e-04
   0.336067  1.617681e-04
   0.337668  1.787658e-04
   0.339268  1.974989e-04
   0.340868  2.181392e-04
   0.342468  2.408748e-04
   0.344069  2.659120e-04
   0.345669  2.934763e-04
   0.347269  3.238150e-04
   0.348870  3.571985e-04
   0.350470  3.939227e-04
   0.352070  4.343112e-04
   0.353671  4.787181e-04
   0.355271  5.275303e-04
   0.356871  5.811706e-04
   0.358472  6.401012e-04
   0.360072  7.048267e-04
   0.361672  7.758982e-04
   0.363273  8.539175e-04
   0.364873  9.395411e-04
   0.366473  1.033485e-03
   0.368074  1.136532e-03
   0.369674  1.249533e-03
   0.371274  1.373417e-03
   0.372875  1.509197e-03
   0.374475  1.657976e-03
   0.376075  1.820955e-03
   0.377676  1.999442e-03
   0.379276  2.194862e-03
   0.380876  2.408765e-03
   0.382476  2.642836e-03
   0.384077  2.898910e-03
   0.385677  3.178982e-03
   0.387277  3.485219e-03
   0.388878  3.819978e-03
   0.390478  4.185817e-03
   0.392078  4.585519e-03
   0.393679  5.022100e-03
   0.395279  5.498839e-03
   0.396879  6.019292e-03
   0.398480  6.587316e-03
   0.400080  7.207095e-03
   0.401680  7.883169e-03
   0.403281  8.620453e-03
   0.404881  9.424277e-03
   0.406481  1.030042e-02
   0.408082  1.125512e-02
   0.409682  1.229516e-02
   0.411282  1.342787e-02
   0.412883  1.466118e-02
   0.414483  1.600365e-02
   0.416083  1.746458e-02
   0.417684  1.905399e-02
   0.419284  2.078272e-02
   0.420884  2.266249e-02
   0.422484  2.470596e-02
   0.424085  2.692677e-02
   0.425685  2.933970e-02
   0.427285  3.196067e-02
   0.428886  3.480685e-02
   0.430486  3.789678e-02
   0.432086  4.125044e-02
   0.433687  4.488938e-02
   0.435287  4.883681e-02
   0.436887  5.311776e-02
   0.438488  5.775918e-02
   0.440088  6.279006e-02
   0.441688  6.824165e-02
   0.443289  7.414757e-02
   0.444889  8.054396e-02
   0.446489  8.746973e-02
   0.448090  9.496670e-02
   0.449690  1.030798e-01
   0.451290  1.118574e-01
   0.452891  1.213513e-01
   0.454491  1.316172e-01
   0.456091  1.427151e-01
   0.457692  1.547091e-01
   0.459292  1.676681e-01
   0.460892  1.816660e-01
   0.462492  1.967822e-01
   0.464093  2.131015e-01
   0.465693  2.307151e-01
   0.467293  2.497206e-01
   0.468894  2.702223e-01
   0.470494  2.923324e-01
   0.472094  3.161705e-01
   0.473695  3.418649e-01
   0.475295  3.695526e-01
   0.476895  3.993805e-01
   0.478496  4.315053e-01
   0.480096  4.660947e-01
   0.481696  5.033278e-01
   0.483297  5.433960e-01
   0.484897  5.865035e-01
   0.486497  6.328686e-01
   0.488098  6.827240e-01
   0.489698  7.363182e-01
   0.491298  7.939162e-01
   0.492899  8.558003e-01
   0.494499  9.222719e-01
   0.496099  9.936519e-01
   0.497700  1.070282e+00
   0.499300  1.152527e+00
   0.500900  1.240773e+00
   0.502501  1.335434e+00
   0.504101  1.436949e+00
   0.505701  1.545785e+00
   0.507301  1.662438e+00
   0.508902  1.787436e+00
   0.510502  1.921340e+00
   0.512102  2.064747e+00
   0.513703  2.218288e+00
   0.515303  2.382637e+00
   0.516903  2.558507e+00
   0.518504  2.746654e+00
   0.520104  2.947882e+00
   0.521704  3.163042e+00
   0.523305  3.393037e+00
   0.524905  3.638823e+00
   0.526505  3.901413e+00
   0.528106  4.181881e+00
   0.529706  4.481363e+00
   0.531306  4.801062e+00
   0.532907  5.142251e+00
   0.534507  5.506275e+00
   0.536107  5.894559e+00
   0.537708  6.308606e+00
   0.539308  6.750007e+00
   0.540908  7.220442e+00
   0.542509  7.721684e+00
   0.544109  8.255607e+00
   0.545709  8.824188e+00
   0.547309  9.429511e+00
   0.548910  1.007378e+01
   0.550510  1.075931e+01
   0.552110  1.148854e+01
   0.553711  1.226406e+01
   0.555311  1.308857e+01
   0.556911  1.396494e+01
   0.558512  1.489617e+01
   0.560112  1.588542e+01
   0.561712  1.693604e+01
   0.563313  1.805151e+01
   0.564913  1.923552e+01
   0.566513  2.049194e+01
   0.568114  2.182483e+01
   0.569714  2.323846e+01
   0.571314  2.473733e+01
   0.572915  2.632611e+01
   0.574515  2.800977e+01
   0.576115  2.979346e+01
   0.577716  3.168263e+01
   0.579316  3.368295e+01
   0.580916  3.580039e+01
   0.582517  3.804120e+01
   0.584117  4.041190e+01
   0.585717  4.291935e+01
   0.587317  4.557069e+01
   0.588918  4.837343e+01
   0.590518  5.133539e+01
   0.592118  5.446476e+01
   0.593719  5.777009e+01
   0.595319  6.126032e+01
   0.596919  6.494476e+01
   0.598520  6.883317e+01
   0.600120  7.293569e+01
   0.601720  7.726293e+01
   0.603321  8.182593e+01
   0.604921  8.663622e+01
   0.606521  9.170578e+01
   0.608122  9.704713e+01
   0.609722  1.026733e+02
   0.611322  1.085977e+02
   0.612923  1.148346e+02
   0.614523  1.213986e+02
   0.616123  1.283049e+02
   0.617724  1.355694e+02
   0.619324  1.432085e+02
   0.620924  1.512392e+02
   0.622525  1.596794e+02
   0.624125  1.685474e+02
   0.625725  1.778624e+02
   0.627325  1.876440e+02
   0.628926  1.979129e+02
   0.630526  2.086903e+02
   0.632126  2.199982e+02
   0.633727  2.318594e+02
   0.635327  2.442974e+02
   0.636927  2.573368e+02
   0.638528  2.710027e+02
   0.640128  2.853212e+02
   0.641728  3.003193e+02
   0.643329  3.160248e+02
   0.644929  3.324664e+02
   0.646529  3.496738e+02
   0.648130  3.676776e+02
   0.649730  3.865093e+02
   0.651330  4.062015e+02
   0.652931  4.267876e+02
   0.654531  4.483021e+02
   0.656131  4.707804e+02
   0.657732  4.942593e+02
   0.659332  5.187761e+02
   0.660932  5.443696e+02
   0.662533  5.710793e+02
   0.664133  5.989461e+02
   0.665733  6.280118e+02
   0.667333  6.583192e+02
   0.668934  6.899125e+02
   0.670534  7.228368e+02
   0.672134  7.571382e+02
   0.673735  7.928643e+02
   0.675335  8.300633e+02
   0.676935  8.687850e+02
   0.678536  9.090801e+02
   0.680136  9.510005e+02
   0.681736  9.945990e+02
   0.683337  1.039930e+03
   0.684937  1.087048e+03
   0.686537  1.136010e+03
   0.688138  1.186873e+03
   0.689738  1.239696e+03
   0.691338  1.294538e+03
   0.692939  1.351460e+03
   0.694539  1.410524e+03
   0.696139  1.471791e+03
   0.697740  1.535326e+03
   0.699340  1.601194e+03
   0.700940  1.669459e+03
   0.702541  1.740190e+03
   0.704141  1.813452e+03
   0.705741  1.889314e+03
   0.707341  1.967846e+03
   0.708942  2.049116e+03
   0.710542  2.133197e+03
   0.712142  2.220158e+03
   0.713743  2.310073e+03
   0.715343  2.403014e+03
   0.716943  2.499053e+03
   0.718544  2.598265e+03
   0.720144  2.700723e+03
   0.721744  2.806502e+03
   0.723345  2.915678e+03
   0.724945  3.028324e+03
   0.726545  3.144517e+03
   0.728146  3.264331e+03
   0.729746  3.387843e+03
   0.731346  3.515127e+03
   0.732947  3.646258e+03
   0.734547  3.781313e+03
   0.736147  3.920365e+03
   0.737748  4.063490e+03
   0.739348  4.210760e+03
   0.740948  4.362250e+03
   0.742549  4.518033e+03
   0.744149  4.678180e+03
   0.745749  4.842762e+03
   0.747349  5.011851e+03
   0.748950  5.185514e+03
   0.750550  5.363821e+03
   0.752150  5.546837e+03
   0.753751  5.734629e+03
   0.755351  5.927259e+03
   0.756951  6.124790e+03
   0.758552  6.327283e+03
   0.760152  6.534796e+03
   0.761752  6.747386e+03
   0.763353  6.965106e+03
   0.764953  7.188010e+03
   0.766553  7.416147e+03
   0.768154  7.649565e+03
   0.769754  7.888308e+03
   0.771354  8.132418e+03
   0.772955  8.381935e+03
   0.774555  8.636893e+03
   0.776155  8.897327e+03
   0.777756  9.163266e+03
   0.779356  9.434736e+03
   0.780956  9.711760e+03
   0.782557  9.994357e+03
   0.784157  1.028254e+04
   0.785757  1.057633e+04
   0.787357  1.087572e+04
   0.788958  1.118072e+04
   0.790558  1.149133e+04
   0.792158  1.180754e+04
   0.793759  1.212935e+04
   0.795359  1.245674e+04
   0.796959  1.278968e+04
   0.798560  1.312816e+04
   0.800160  1.347214e+04
   0.801760  1.382160e+04
   0.803361  1.417649e+04
   0.804961  1.453676e+04
   0.806561  1.490237e+04
   0.808162  1.527327e+04
   0.809762  1.564938e+04
   0.811362  1.603065e+04
   0.812963  1.641700e+04
   0.814563  1.680835e+04
   0.816163  1.720463e+04
   0.817764  1.760573e+04
   0.819364  1.801158e+04
   0.820964  1.842205e+04
   0.822565  1.883706e+04
   0.824165  1.925647e+04
   0.825765  1.968019e+04
   0.827365  2.010807e+04
   0.828966  2.054000e+04
   0.830566  2.097582e+04
   0.832166  2.141541e+04
   0.833767  2.185860e+04
   0.835367  2.230526e+04
   0.836967  2.275521e+04
   0.838568  2.320828e+04
   0.840168  2.366432e+04
   0.841768  2.412313e+04
   0.843369  2.458454e+04
   0.844969  2.504836e+04
   0.846569  2.551439e+04
   0.848170  2.598243e+04
   0.849770  2.645228e+04
   0.851370  2.692373e+04
   0.852971  2.739656e+04
   0.854571  2.787055e+04
   0.856171  2.834547e+04
   0.857772  2.882111e+04
   0.859372  2.929721e+04
   0.860972  2.977356e+04
   0.862573  3.024989e+04
   0.864173  3.072598e+04
   0.865773  3.120156e+04
   0.867373  3.167638e+04
   0.868974  3.215019e+04
   0.870574  3.262273e+04
   0.872174  3.309374e+04
   0.873775  3.356294e+04
   0.875375  3.403008e+04
   0.876975  3.449487e+04
   0.878576  3.495706e+04
   0.880176  3.541637e+04
   0.881776  3.587252e+04
   0.883377  3.632523e+04
   0.884977  3.677423e+04
   0.886577  3.721925e+04
   0.888178  3.766000e+04
   0.889778  3.809621e+04
   0.891378  3.852760e+04
   0.892979  3.895389e+04
   0.894579  3.937481e+04
   0.896179  3.979008e+04
   0.897780  4.019942e+04
   0.899380  4.060258e+04
   0.900980  4.099927e+04
   0.902581  4.138923e+04
   0.904181  4.177219e+04
   0.905781  4.214790e+04
   0.907381  4.251610e+04
   0.908982  4.287652e+04
   0.910582  4.322892e+04
   0.912182  4.357305e+04
   0.913783  4.390867e+04
   0.915383  4.423553e+04
   0.916983  4.455342e+04
   0.918584  4.486209e+04
   0.920184  4.516133e+04
   0.921784  4.545091e+04
   0.923385  4.573064e+04
   0.924985  4.600030e+04
   0.926585  4.625969e+04
   0.928186  4.650863e+04
   0.929786  4.674693e+04
   0.931386  4.697441e+04
   0.932987  4.719091e+04
   0.934587  4.739626e+04
   0.936187  4.759031e+04
   0.937788  4.777291e+04
   0.939388  4.794392e+04
   0.940988  4.810322e+04
   0.942589  4.825069e+04
   0.944189  4.838621e+04
   0.945789  4.850967e+04
   0.947389  4.862100e+04
   0.948990  4.872009e+04
   0.950590  4.880688e+04
   0.952190  4.888130e+04
   0.953791  4.894329e+04
   0.955391  4.899280e+04
   0.956991  4.902980e+04
   0.958592  4.905426e+04
   0.960192  4.906615e+04
   0.961792  4.906548e+04
   0.963393  4.905224e+04
   0.964993  4.902643e+04
   0.966593  4.898809e+04
   0.968194  4.893723e+04
   0.969794  4.887391e+04
   0.971394  4.879816e+04
   0.972995  4.871004e+04
   0.974595  4.860963e+04
   0.976195  4.849700e+04
   0.977796  4.837224e+04
   0.979396  4.823543e+04
   0.980996  4.808669e+04
   0.982597  4.792613e+04
   0.984197  4.775386e+04
   0.985797  4.757003e+04
   0.987397  4.737476e+04
   0.988998  4.716821e+04
   0.990598  4.695052e+04
   0.992198  4.672187e+04
   0.993799  4.648242e+04
   0.995399  4.623235e+04
   0.996999  4.597184e+04
   0.998600  4.570110e+04
   1.000200  4.542030e+04
   1.001800  4.512967e+04
   1.003401  4.482941e+04
   1.005001  4.451974e+04
   1.006601  4.420088e+04
   1.008202  4.387306e+04
   1.009802  4.353652e+04
   1.011402  4.319149e+04
   1.013003  4.283822e+04
   1.014603  4.247695e+04
   1.016203  4.210794e+04
   1.017804  4.173144e+04
   1.019404  4.134771e+04
   1.021004  4.095701e+04
   1.022605  4.055962e+04
   1.024205  4.015578e+04
   1.025805  3.974579e+04
   1.027405  3.932990e+04
   1.029006  3.890839e+04
   1.030606  3.848154e+04
   1.032206  3.804962e+04
   1.033807  3.761291e+04
   1.035407  3.717169e+04
   1.037007  3.672623e+04
   1.038608  3.627682e+04
   1.040208  3.582372e+04
   1.041808  3.536722e+04
   1.043409  3.490759e+04
   1.045009  3.444511e+04
   1.046609  3.398005e+04
   1.048210  3.351268e+04
   1.049810  3.304327e+04
