 Eloss (eV)    Int (a.u.)
   0.000000  3.463178e+00
   0.001600  3.615125e+00
   0.003201  3.773309e+00
   0.004801  3.937965e+00
   0.006401  4.109339e+00
   0.008002  4.287683e+00
   0.009602  4.473257e+00
   0.011202  4.666331e+00
   0.012803  4.867185e+00
   0.014403  5.076106e+00
   0.016003  5.293391e+00
   0.017604  5.519350e+00
   0.019204  5.754298e+00
   0.020804  5.998565e+00
   0.022404  6.252489e+00
   0.024005  6.516419e+00
   0.025605  6.790717e+00
   0.027205  7.075755e+00
   0.028806  7.371918e+00
   0.030406  7.679603e+00
   0.032006  7.999219e+00
   0.033607  8.331188e+00
   0.035207  8.675946e+00
   0.036807  9.033941e+00
   0.038408  9.405638e+00
   0.040008  9.791512e+00
   0.041608  1.019206e+01
   0.043209  1.060778e+01
   0.044809  1.103920e+01
   0.046409  1.148686e+01
   0.048010  1.195131e+01
   0.049610  1.243313e+01
   0.051210  1.293289e+01
   0.052811  1.345122e+01
   0.054411  1.398872e+01
   0.056011  1.454605e+01
   0.057612  1.512385e+01
   0.059212  1.572282e+01
   0.060812  1.634365e+01
   0.062412  1.698706e+01
   0.064013  1.765379e+01
   0.065613  1.834460e+01
   0.067213  1.906027e+01
   0.068814  1.980160e+01
   0.070414  2.056942e+01
   0.072014  2.136459e+01
   0.073615  2.218797e+01
   0.075215  2.304045e+01
   0.076815  2.392297e+01
   0.078416  2.483646e+01
   0.080016  2.578189e+01
   0.081616  2.676027e+01
   0.083217  2.777261e+01
   0.084817  2.881996e+01
   0.086417  2.990341e+01
   0.088018  3.102405e+01
   0.089618  3.218303e+01
   0.091218  3.338150e+01
   0.092819  3.462066e+01
   0.094419  3.590173e+01
   0.096019  3.722596e+01
   0.097620  3.859465e+01
   0.099220  4.000910e+01
   0.100820  4.147066e+01
   0.102420  4.298072e+01
   0.104021  4.454069e+01
   0.105621  4.615203e+01
   0.107221  4.781621e+01
   0.108822  4.953477e+01
   0.110422  5.130924e+01
   0.112022  5.314123e+01
   0.113623  5.503236e+01
   0.115223  5.698430e+01
   0.116823  5.899876e+01
   0.118424  6.107748e+01
   0.120024  6.322223e+01
   0.121624  6.543485e+01
   0.123225  6.771719e+01
   0.124825  7.007115e+01
   0.126425  7.249869e+01
   0.128026  7.500179e+01
   0.129626  7.758247e+01
   0.131226  8.024282e+01
   0.132827  8.298493e+01
   0.134427  8.581098e+01
   0.136027  8.872317e+01
   0.137628  9.172374e+01
   0.139228  9.481500e+01
   0.140828  9.799927e+01
   0.142428  1.012789e+02
   0.144029  1.046565e+02
   0.145629  1.081343e+02
   0.147229  1.117150e+02
   0.148830  1.154011e+02
   0.150430  1.191953e+02
   0.152030  1.231002e+02
   0.153631  1.271185e+02
   0.155231  1.312531e+02
   0.156831  1.355067e+02
   0.158432  1.398823e+02
   0.160032  1.443826e+02
   0.161632  1.490108e+02
   0.163233  1.537699e+02
   0.164833  1.586628e+02
   0.166433  1.636929e+02
   0.168034  1.688631e+02
   0.169634  1.741768e+02
   0.171234  1.796373e+02
   0.172835  1.852479e+02
   0.174435  1.910119e+02
   0.176035  1.969329e+02
   0.177636  2.030143e+02
   0.179236  2.092596e+02
   0.180836  2.156725e+02
   0.182436  2.222567e+02
   0.184037  2.290157e+02
   0.185637  2.359534e+02
   0.187237  2.430737e+02
   0.188838  2.503802e+02
   0.190438  2.578770e+02
   0.192038  2.655681e+02
   0.193639  2.734574e+02
   0.195239  2.815490e+02
   0.196839  2.898470e+02
   0.198440  2.983556e+02
   0.200040  3.070790e+02
   0.201640  3.160215e+02
   0.203241  3.251874e+02
   0.204841  3.345810e+02
   0.206441  3.442067e+02
   0.208042  3.540691e+02
   0.209642  3.641726e+02
   0.211242  3.745217e+02
   0.212843  3.851210e+02
   0.214443  3.959753e+02
   0.216043  4.070891e+02
   0.217644  4.184672e+02
   0.219244  4.301143e+02
   0.220844  4.420352e+02
   0.222444  4.542348e+02
   0.224045  4.667180e+02
   0.225645  4.794896e+02
   0.227245  4.925546e+02
   0.228846  5.059179e+02
   0.230446  5.195847e+02
   0.232046  5.335599e+02
   0.233647  5.478486e+02
   0.235247  5.624559e+02
   0.236847  5.773869e+02
   0.238448  5.926467e+02
   0.240048  6.082407e+02
   0.241648  6.241738e+02
   0.243249  6.404514e+02
   0.244849  6.570786e+02
   0.246449  6.740608e+02
   0.248050  6.914031e+02
   0.249650  7.091108e+02
   0.251250  7.271893e+02
   0.252851  7.456437e+02
   0.254451  7.644794e+02
   0.256051  7.837017e+02
   0.257652  8.033158e+02
   0.259252  8.233270e+02
   0.260852  8.437407e+02
   0.262452  8.645620e+02
   0.264053  8.857963e+02
   0.265653  9.074487e+02
   0.267253  9.295246e+02
   0.268854  9.520291e+02
   0.270454  9.749674e+02
   0.272054  9.983447e+02
   0.273655  1.022166e+03
   0.275255  1.046437e+03
   0.276855  1.071162e+03
   0.278456  1.096346e+03
   0.280056  1.121995e+03
   0.281656  1.148113e+03
   0.283257  1.174705e+03
   0.284857  1.201776e+03
   0.286457  1.229331e+03
   0.288058  1.257375e+03
   0.289658  1.285912e+03
   0.291258  1.314946e+03
   0.292859  1.344484e+03
   0.294459  1.374528e+03
   0.296059  1.405084e+03
   0.297660  1.436155e+03
   0.299260  1.467746e+03
   0.300860  1.499862e+03
   0.302460  1.532505e+03
   0.304061  1.565681e+03
   0.305661  1.599393e+03
   0.307261  1.633644e+03
   0.308862  1.668439e+03
   0.310462  1.703782e+03
   0.312062  1.739674e+03
   0.313663  1.776121e+03
   0.315263  1.813125e+03
   0.316863  1.850688e+03
   0.318464  1.888815e+03
   0.320064  1.927508e+03
   0.321664  1.966770e+03
   0.323265  2.006603e+03
   0.324865  2.047009e+03
   0.326465  2.087991e+03
   0.328066  2.129551e+03
   0.329666  2.171692e+03
   0.331266  2.214413e+03
   0.332867  2.257719e+03
   0.334467  2.301608e+03
   0.336067  2.346084e+03
   0.337668  2.391148e+03
   0.339268  2.436799e+03
   0.340868  2.483039e+03
   0.342468  2.529868e+03
   0.344069  2.577287e+03
   0.345669  2.625296e+03
   0.347269  2.673894e+03
   0.348870  2.723082e+03
   0.350470  2.772859e+03
   0.352070  2.823225e+03
   0.353671  2.874178e+03
   0.355271  2.925717e+03
   0.356871  2.977842e+03
   0.358472  3.030550e+03
