 Eloss (eV)  Int/Int(10Dq)
   0.460892   9.237914e-07
   0.462492   1.002864e-06
   0.464093   1.088425e-06
   0.465693   1.180983e-06
   0.467293   1.281085e-06
   0.468894   1.389315e-06
   0.470494   1.506303e-06
   0.472094   1.632723e-06
   0.473695   1.769300e-06
   0.475295   1.916811e-06
   0.476895   2.076087e-06
   0.478496   2.248023e-06
   0.480096   2.433574e-06
   0.481696   2.633766e-06
   0.483297   2.849696e-06
   0.484897   3.082539e-06
   0.486497   3.333553e-06
   0.488098   3.604084e-06
   0.489698   3.895571e-06
   0.491298   4.209554e-06
   0.492899   4.547678e-06
   0.494499   4.911703e-06
   0.496099   5.303508e-06
   0.497700   5.725100e-06
   0.499300   6.178622e-06
   0.500900   6.666363e-06
   0.502501   7.190763e-06
   0.504101   7.754427e-06
   0.505701   8.360132e-06
   0.507301   9.010841e-06
   0.508902   9.709710e-06
   0.510502   1.046010e-05
   0.512102   1.126560e-05
   0.513703   1.213002e-05
   0.515303   1.305741e-05
   0.516903   1.405211e-05
   0.518504   1.511872e-05
   0.520104   1.626211e-05
   0.521704   1.748750e-05
   0.523305   1.880040e-05
   0.524905   2.020669e-05
   0.526505   2.171261e-05
   0.528106   2.332479e-05
   0.529706   2.505025e-05
   0.531306   2.689646e-05
   0.532907   2.887133e-05
   0.534507   3.098328e-05
   0.536107   3.324119e-05
   0.537708   3.565452e-05
   0.539308   3.823325e-05
   0.540908   4.098799e-05
   0.542509   4.392995e-05
   0.544109   4.707102e-05
   0.545709   5.042375e-05
   0.547309   5.400145e-05
   0.548910   5.781819e-05
   0.550510   6.188882e-05
   0.552110   6.622907e-05
   0.553711   7.085555e-05
   0.555311   7.578579e-05
   0.556911   8.103832e-05
   0.558512   8.663269e-05
   0.560112   9.258953e-05
   0.561712   9.893061e-05
   0.563313   1.056789e-04
   0.564913   1.128586e-04
   0.566513   1.204951e-04
   0.568114   1.286155e-04
   0.569714   1.372479e-04
   0.571314   1.464222e-04
   0.572915   1.561697e-04
   0.574515   1.665234e-04
   0.576115   1.775181e-04
   0.577716   1.891902e-04
   0.579316   2.015782e-04
   0.580916   2.147222e-04
   0.582517   2.286647e-04
   0.584117   2.434502e-04
   0.585717   2.591253e-04
   0.587317   2.757390e-04
   0.588918   2.933427e-04
   0.590518   3.119904e-04
   0.592118   3.317384e-04
   0.593719   3.526461e-04
   0.595319   3.747754e-04
   0.596919   3.981914e-04
   0.598520   4.229620e-04
   0.600120   4.491584e-04
   0.601720   4.768551e-04
   0.603321   5.061300e-04
   0.604921   5.370645e-04
   0.606521   5.697437e-04
   0.608122   6.042566e-04
   0.609722   6.406959e-04
   0.611322   6.791586e-04
   0.612923   7.197459e-04
   0.614523   7.625633e-04
   0.616123   8.077209e-04
   0.617724   8.553335e-04
   0.619324   9.055207e-04
   0.620924   9.584070e-04
   0.622525   1.014122e-03
   0.624125   1.072802e-03
   0.625725   1.134585e-03
   0.627325   1.199620e-03
   0.628926   1.268057e-03
   0.630526   1.340056e-03
   0.632126   1.415779e-03
   0.633727   1.495399e-03
   0.635327   1.579091e-03
   0.636927   1.667040e-03
   0.638528   1.759436e-03
   0.640128   1.856478e-03
   0.641728   1.958370e-03
   0.643329   2.065326e-03
   0.644929   2.177565e-03
   0.646529   2.295315e-03
   0.648130   2.418813e-03
   0.649730   2.548302e-03
   0.651330   2.684035e-03
   0.652931   2.826274e-03
   0.654531   2.975289e-03
   0.656131   3.131358e-03
   0.657732   3.294769e-03
   0.659332   3.465820e-03
   0.660932   3.644817e-03
   0.662533   3.832076e-03
   0.664133   4.027924e-03
