 Eloss (eV)    Int (a.u.)
   0.000000  4.539799e-45
   0.001600  5.597985e-45
   0.003201  6.901474e-45
   0.004801  8.506818e-45
   0.006401  1.048353e-44
   0.008002  1.291704e-44
   0.009602  1.591231e-44
   0.011202  1.959832e-44
   0.012803  2.413345e-44
   0.014403  2.971223e-44
   0.016003  3.657345e-44
   0.017604  4.501029e-44
   0.019204  5.538253e-44
   0.020804  6.813163e-44
   0.022404  8.379920e-44
   0.024005  1.030495e-43
   0.025605  1.266973e-43
   0.027205  1.557412e-43
   0.028806  1.914058e-43
   0.030406  2.351914e-43
   0.032006  2.889369e-43
   0.033607  3.548948e-43
   0.035207  4.358242e-43
   0.036807  5.351039e-43
   0.038408  6.568708e-43
   0.040008  8.061891e-43
   0.041608  9.892565e-43
   0.043209  1.213657e-42
   0.044809  1.488669e-42
   0.046409  1.825641e-42
   0.048010  2.238452e-42
   0.049610  2.744070e-42
   0.051210  3.363238e-42
   0.052811  4.121309e-42
   0.054411  5.049260e-42
   0.056011  6.184940e-42
   0.057612  7.574575e-42
   0.059212  9.274620e-42
   0.060812  1.135400e-41
   0.062412  1.389687e-41
   0.064013  1.700592e-41
   0.065613  2.080646e-41
   0.067213  2.545139e-41
   0.068814  3.112719e-41
   0.070414  3.806127e-41
   0.072014  4.653093e-41
   0.073615  5.687419e-41
   0.075215  6.950305e-41
   0.076815  8.491953e-41
   0.078416  1.037353e-40
   0.080016  1.266952e-40
   0.081616  1.547067e-40
   0.083217  1.888744e-40
   0.084817  2.305432e-40
   0.086417  2.813497e-40
   0.088018  3.432856e-40
   0.089618  4.187742e-40
   0.091218  5.107629e-40
   0.092819  6.228362e-40
   0.094419  7.593524e-40
   0.096019  9.256099e-40
   0.097620  1.128048e-39
   0.099220  1.374493e-39
   0.100820  1.674450e-39
   0.102420  2.039470e-39
   0.104021  2.483575e-39
   0.105621  3.023795e-39
   0.107221  3.680802e-39
   0.108822  4.479688e-39
   0.110422  5.450898e-39
   0.112022  6.631373e-39
   0.113623  8.065920e-39
   0.115223  9.808881e-39
   0.116823  1.192614e-38
   0.118424  1.449759e-38
   0.120024  1.762003e-38
   0.121624  2.141078e-38
   0.123225  2.601197e-38
   0.124825  3.159580e-38
   0.126425  3.837076e-38
   0.128026  4.658934e-38
   0.129626  5.655719e-38
   0.131226  6.864424e-38
   0.132827  8.329818e-38
   0.134427  1.010606e-37
   0.136027  1.225867e-37
   0.137628  1.486689e-37
   0.139228  1.802652e-37
   0.140828  2.185338e-37
   0.142428  2.648747e-37
   0.144029  3.209796e-37
   0.145629  3.888923e-37
   0.147229  4.710820e-37
   0.148830  5.705302e-37
   0.150430  6.908374e-37
   0.152030  8.363502e-37
   0.153631  1.012315e-36
   0.155231  1.225062e-36
   0.156831  1.482230e-36
   0.158432  1.793033e-36
   0.160032  2.168582e-36
   0.161632  2.622278e-36
   0.163233  3.170272e-36
   0.164833  3.832035e-36
   0.166433  4.631028e-36
   0.168034  5.595521e-36
   0.169634  6.759564e-36
   0.171234  8.164167e-36
   0.172835  9.858713e-36
   0.174435  1.190265e-35
   0.176035  1.436753e-35
   0.177636  1.733946e-35
   0.179236  2.092205e-35
   0.180836  2.523992e-35
   0.182436  3.044295e-35
   0.184037  3.671136e-35
   0.185637  4.426184e-35
   0.187237  5.335479e-35
   0.188838  6.430319e-35
   0.190438  7.748305e-35
   0.192038  9.334604e-35
   0.193639  1.124347e-34
   0.195239  1.354003e-34
   0.196839  1.630249e-34
   0.198440  1.962473e-34
   0.200040  2.361937e-34
   0.201640  2.842156e-34
   0.203241  3.419343e-34
   0.204841  4.112942e-34
   0.206441  4.946266e-34
   0.208042  5.947267e-34
   0.209642  7.149448e-34
   0.211242  8.592958e-34
   0.212843  1.032590e-33
   0.214443  1.240590e-33
   0.216043  1.490197e-33
   0.217644  1.789675e-33
   0.219244  2.148917e-33
   0.220844  2.579766e-33
   0.222444  3.096392e-33
   0.224045  3.715752e-33
   0.225645  4.458128e-33
