 Eloss (eV)    Int (a.u.)
   0.000000  7.118783e-08
   0.001600  7.848055e-08
   0.003201  8.650428e-08
   0.004801  9.533060e-08
   0.006401  1.050380e-07
   0.008002  1.157123e-07
   0.009602  1.274477e-07
   0.011202  1.403471e-07
   0.012803  1.545235e-07
   0.014403  1.701001e-07
   0.016003  1.872121e-07
   0.017604  2.060073e-07
   0.019204  2.266472e-07
   0.020804  2.493086e-07
   0.022404  2.741849e-07
   0.024005  3.014873e-07
   0.025605  3.314468e-07
   0.027205  3.643156e-07
   0.028806  4.003694e-07
   0.030406  4.399095e-07
   0.032006  4.832645e-07
   0.033607  5.307937e-07
   0.035207  5.828890e-07
   0.036807  6.399782e-07
   0.038408  7.025281e-07
   0.040008  7.710481e-07
   0.041608  8.460937e-07
   0.043209  9.282708e-07
   0.044809  1.018240e-06
   0.046409  1.116721e-06
   0.048010  1.224500e-06
   0.049610  1.342431e-06
   0.051210  1.471446e-06
   0.052811  1.612560e-06
   0.054411  1.766878e-06
   0.056011  1.935605e-06
   0.057612  2.120049e-06
   0.059212  2.321638e-06
   0.060812  2.541922e-06
   0.062412  2.782590e-06
   0.064013  3.045478e-06
   0.065613  3.332582e-06
   0.067213  3.646074e-06
   0.068814  3.988314e-06
   0.070414  4.361867e-06
   0.072014  4.769521e-06
   0.073615  5.214304e-06
   0.075215  5.699505e-06
   0.076815  6.228696e-06
   0.078416  6.805756e-06
   0.080016  7.434896e-06
   0.081616  8.120683e-06
   0.083217  8.868078e-06
   0.084817  9.682459e-06
   0.086417  1.056966e-05
   0.088018  1.153601e-05
   0.089618  1.258837e-05
   0.091218  1.373418e-05
   0.092819  1.498149e-05
   0.094419  1.633904e-05
   0.096019  1.781629e-05
   0.097620  1.942349e-05
   0.099220  2.117173e-05
   0.100820  2.307304e-05
   0.102420  2.514042e-05
   0.104021  2.738794e-05
   0.105621  2.983084e-05
   0.107221  3.248560e-05
   0.108822  3.537003e-05
   0.110422  3.850342e-05
   0.112022  4.190659e-05
   0.113623  4.560207e-05
   0.115223  4.961421e-05
   0.116823  5.396930e-05
   0.118424  5.869576e-05
   0.120024  6.382428e-05
   0.121624  6.938800e-05
   0.123225  7.542268e-05
   0.124825  8.196696e-05
   0.126425  8.906251e-05
   0.128026  9.675430e-05
   0.129626  1.050908e-04
   0.131226  1.141244e-04
   0.132827  1.239115e-04
   0.134427  1.345129e-04
   0.136027  1.459941e-04
   0.137628  1.584258e-04
   0.139228  1.718842e-04
   0.140828  1.864511e-04
   0.142428  2.022150e-04
   0.144029  2.192709e-04
   0.145629  2.377212e-04
   0.147229  2.576760e-04
   0.148830  2.792539e-04
   0.150430  3.025825e-04
   0.152030  3.277989e-04
   0.153631  3.550508e-04
   0.155231  3.844968e-04
   0.156831  4.163074e-04
   0.158432  4.506660e-04
   0.160032  4.877695e-04
   0.161632  5.278296e-04
   0.163233  5.710736e-04
   0.164833  6.177456e-04
   0.166433  6.681077e-04
   0.168034  7.224412e-04
   0.169634  7.810481e-04
   0.171234  8.442523e-04
   0.172835  9.124015e-04
   0.174435  9.858684e-04
   0.176035  1.065053e-03
   0.177636  1.150383e-03
