 Eloss (eV)    Int (a.u.)
   0.000000  2.057303e-76
   0.001600  2.955065e-76
   0.003201  4.243028e-76
   0.004801  6.090104e-76
   0.006401  8.738032e-76
   0.008002  1.253264e-75
   0.009602  1.796849e-75
   0.011202  2.575258e-75
   0.012803  3.689521e-75
   0.014403  5.283957e-75
   0.016003  7.564646e-75
   0.017604  1.082575e-74
   0.019204  1.548701e-74
   0.020804  2.214711e-74
   0.022404  3.165968e-74
   0.024005  4.524142e-74
   0.025605  6.462581e-74
   0.027205  9.228175e-74
   0.028806  1.317242e-73
   0.030406  1.879558e-73
   0.032006  2.680931e-73
   0.033607  3.822572e-73
   0.035207  5.448361e-73
   0.036807  7.762758e-73
   0.038408  1.105621e-72
   0.040008  1.574116e-72
   0.041608  2.240305e-72
   0.043209  3.187261e-72
   0.044809  4.532817e-72
   0.046409  6.444049e-72
   0.048010  9.157765e-72
   0.049610  1.300949e-71
   0.051210  1.847443e-71
   0.052811  2.622539e-71
   0.054411  3.721457e-71
   0.056011  5.278907e-71
   0.057612  7.485401e-71
   0.059212  1.061027e-70
   0.060812  1.503410e-70
   0.062412  2.129457e-70
   0.064013  3.015089e-70
   0.065613  4.267481e-70
   0.067213  6.037861e-70
   0.068814  8.539545e-70
   0.070414  1.207331e-69
   0.072014  1.706311e-69
   0.073615  2.410626e-69
   0.075215  3.404409e-69
   0.076815  4.806109e-69
   0.078416  6.782435e-69
   0.080016  9.567923e-69
   0.081616  1.349242e-68
   0.083217  1.901963e-68
   0.084817  2.680120e-68
   0.086417  3.775258e-68
   0.088018  5.315927e-68
   0.089618  7.482581e-68
   0.091218  1.052844e-67
   0.092819  1.480869e-67
   0.094419  2.082137e-67
   0.096019  2.926456e-67
   0.097620  4.111637e-67
   0.099220  5.774677e-67
   0.100820  8.107382e-67
   0.102420  1.137820e-66
   0.104021  1.596271e-66
   0.105621  2.238617e-66
   0.107221  3.138290e-66
   0.108822  4.397910e-66
   0.110422  6.160837e-66
   0.112022  8.627265e-66
   0.113623  1.207665e-65
   0.115223  1.689897e-65
   0.116823  2.363817e-65
   0.118424  3.305274e-65
   0.120024  4.619992e-65
   0.121624  6.455280e-65
   0.123225  9.016313e-65
   0.124825  1.258876e-64
   0.126425  1.757021e-64
   0.128026  2.451383e-64
   0.129626  3.418891e-64
   0.131226  4.766499e-64
   0.132827  6.642840e-64
   0.134427  9.254398e-64
   0.136027  1.288791e-63
   0.137628  1.794143e-63
   0.139228  2.496731e-63
   0.140828  3.473173e-63
   0.142428  4.829710e-63
   0.144029  6.713606e-63
   0.145629  9.328906e-63
   0.147229  1.295823e-62
   0.148830  1.799288e-62
   0.150430  2.497444e-62
   0.152030  3.465220e-62
   0.153631  4.806246e-62
   0.155231  6.663789e-62
   0.156831  9.235844e-62
   0.158432  1.279593e-61
   0.160032  1.772178e-61
   0.161632  2.453483e-61
   0.163233  3.395460e-61
   0.164833  4.697365e-61
   0.166433  6.496060e-61
   0.168034  8.980196e-61
   0.169634  1.240971e-60
   0.171234  1.714264e-60
   0.172835  2.367193e-60
   0.174435  3.267606e-60
   0.176035  4.508851e-60
   0.177636  6.219308e-60
   0.179236  8.575479e-60
   0.180836  1.181992e-59
   0.182436  1.628588e-59
   0.184037  2.243095e-59
   0.185637  3.088333e-59
   0.187237  4.250508e-59
   0.188838  5.847867e-59
   0.190438  8.042559e-59
   0.192038  1.105684e-58
   0.193639  1.519526e-58
   0.195239  2.087493e-58
   0.196839  2.866698e-58
   0.198440  3.935311e-58
   0.200040  5.400280e-58
   0.201640  7.407873e-58
   0.203241  1.015806e-57
   0.204841  1.392413e-57
   0.206441  1.907944e-57
   0.208042  2.613383e-57
   0.209642  3.578333e-57
   0.211242  4.897770e-57
   0.212843  6.701254e-57
   0.214443  9.165452e-57
   0.216043  1.253117e-56
   0.217644  1.712654e-56
   0.219244  2.339848e-56
   0.220844  3.195551e-56
   0.222444  4.362584e-56
   0.224045  5.953632e-56
   0.225645  8.121949e-56
   0.227245  1.107589e-55
   0.228846  1.509861e-55
   0.230446  2.057479e-55
   0.232046  2.802683e-55
   0.233647  3.816389e-55
   0.235247  5.194829e-55
   0.236847  7.068545e-55
   0.238448  9.614547e-55
   0.240048  1.307277e-54
   0.241648  1.776833e-54
   0.243249  2.414158e-54
   0.244849  3.278874e-54
   0.246449  4.451679e-54
   0.248050  6.041755e-54
   0.249650  8.196763e-54
   0.251250  1.111634e-53
   0.252851  1.507027e-53
   0.254451  2.042305e-53
   0.256051  2.766688e-53
   0.257652  3.746621e-53
   0.259252  5.071770e-53
   0.260852  6.863083e-53
   0.262452  9.283657e-53
   0.264053  1.255333e-52
   0.265653  1.696832e-52
   0.267253  2.292762e-52
   0.268854  3.096842e-52
   0.270454  4.181377e-52
   0.272054  5.643643e-52
   0.273655  7.614472e-52
   0.275255  1.026976e-51
   0.276855  1.384588e-51
   0.278456  1.866041e-51
   0.280056  2.513979e-51
   0.281656  3.385652e-51
   0.283257  4.557882e-51
   0.284857  6.133719e-51
   0.286457  8.251345e-51
   0.288058  1.109598e-50
   0.289658  1.491580e-50
   0.291258  2.004323e-50
   0.292859  2.692333e-50
   0.294459  3.615181e-50
   0.296059  4.852564e-50
   0.297660  6.511074e-50
   0.299260  8.733212e-50
   0.300860  1.170942e-49
   0.302460  1.569412e-49
   0.304061  2.102706e-49
   0.305661  2.816179e-49
   0.307261  3.770353e-49
   0.308862  5.045960e-49
   0.310462  6.750652e-49
   0.312062  9.027919e-49
   0.313663  1.206895e-48
   0.315263  1.612842e-48
   0.316863  2.154537e-48
   0.318464  2.877108e-48
   0.320064  3.840594e-48
   0.321664  5.124845e-48
   0.323265  6.836017e-48
   0.324865  9.115188e-48
   0.326465  1.214977e-47
   0.328066  1.618866e-47
   0.329666  2.156222e-47
   0.331266  2.870888e-47
   0.332867  3.821018e-47
   0.334467  5.083725e-47
   0.336067  6.761219e-47
   0.337668  8.988930e-47
   0.339268  1.194624e-46
   0.340868  1.587063e-46
   0.342468  2.107645e-46
   0.344069  2.797956e-46
   0.345669  3.712994e-46
   0.347269  4.925470e-46
   0.348870  6.531473e-46
   0.350470  8.657943e-46
   0.352070  1.147251e-45
   0.353671  1.519645e-45
   0.355271  2.012176e-45
   0.356871  2.663359e-45
   0.358472  3.523982e-45
   0.360072  4.660984e-45
   0.361672  6.162568e-45
   0.363273  8.144901e-45
   0.364873  1.076094e-44
   0.366473  1.421197e-44
   0.368074  1.876284e-44
   0.369674  2.476185e-44
   0.371274  3.266687e-44
   0.372875  4.307964e-44
   0.374475  5.679062e-44
   0.376075  7.483785e-44
   0.377676  9.858391e-44
   0.379276  1.298168e-43
   0.380876  1.708818e-43
   0.382476  2.248540e-43
   0.384077  2.957642e-43
   0.385677  3.888936e-43
   0.387277  5.111589e-43
   0.388878  6.716161e-43
   0.390478  8.821174e-43
   0.392078  1.158169e-42
   0.393679  1.520048e-42
   0.395279  1.994264e-42
   0.396879  2.615461e-42
   0.398480  3.428892e-42
   0.400080  4.493653e-42
   0.401680  5.886882e-42
   0.403281  7.709232e-42
   0.404881  1.009199e-41
   0.406481  1.320636e-41
   0.408082  1.727544e-41
   0.409682  2.258994e-41
   0.411282  2.952849e-41
   0.412883  3.858403e-41
   0.414483  5.039806e-41
   0.416083  6.580520e-41
   0.417684  8.589080e-41
   0.419284  1.120658e-40
   0.420884  1.461638e-40
   0.422484  1.905664e-40
   0.424085  2.483666e-40
   0.425685  3.235787e-40
   0.427285  4.214119e-40
   0.428886  5.486226e-40
   0.430486  7.139712e-40
   0.432086  9.288118e-40
   0.433687  1.207855e-39
   0.435287  1.570153e-39
   0.436887  2.040372e-39
   0.438488  2.650432e-39
   0.440088  3.441629e-39
   0.441688  4.467366e-39
   0.443289  5.796676e-39
   0.444889  7.518767e-39
