 Eloss (eV)    Int (a.u.)
   0.000000  5.487963e-41
   0.001600  7.632810e-41
   0.003201  1.061002e-40
   0.004801  1.474030e-40
   0.006401  2.046703e-40
   0.008002  2.840284e-40
   0.009602  3.939375e-40
   0.011202  5.460736e-40
   0.012803  7.565429e-40
   0.014403  1.047549e-39
   0.016003  1.449685e-39
   0.017604  2.005078e-39
   0.019204  2.771708e-39
   0.020804  3.829323e-39
   0.022404  5.287557e-39
   0.024005  7.297037e-39
   0.025605  1.006460e-38
   0.027205  1.387410e-38
   0.028806  1.911488e-38
   0.030406  2.632067e-38
   0.032006  3.622269e-38
   0.033607  4.982219e-38
   0.035207  6.848941e-38
   0.036807  9.409844e-38
   0.038408  1.292111e-37
   0.040008  1.773274e-37
   0.041608  2.432261e-37
   0.043209  3.334288e-37
   0.044809  4.568297e-37
   0.046409  6.255530e-37
   0.048010  8.561153e-37
   0.049610  1.171005e-36
   0.051210  1.600825e-36
   0.052811  2.187195e-36
   0.054411  2.986685e-36
   0.056011  4.076147e-36
   0.057612  5.559921e-36
   0.059212  7.579594e-36
   0.060812  1.032718e-35
   0.062412  1.406293e-35
   0.064013  1.913941e-35
   0.065613  2.603392e-35
   0.067213  3.539232e-35
   0.068814  4.808804e-35
   0.070414  6.530154e-35
   0.072014  8.862746e-35
   0.073615  1.202186e-34
   0.075215  1.629796e-34
   0.076815  2.208277e-34
   0.078416  2.990420e-34
   0.080016  4.047336e-34
   0.081616  5.474757e-34
   0.083217  7.401484e-34
   0.084817  1.000072e-33
   0.086417  1.350523e-33
   0.088018  1.822768e-33
   0.089618  2.458777e-33
   0.091218  3.314862e-33
   0.092819  4.466528e-33
   0.094419  6.014966e-33
   0.096019  8.095706e-33
   0.097620  1.089017e-32
   0.099220  1.464108e-32
   0.100820  1.967297e-32
   0.102420  2.641955e-32
   0.104021  3.546003e-32
   0.105621  4.756761e-32
   0.107221  6.377376e-32
   0.108822  8.545375e-32
   0.110422  1.144402e-31
   0.112022  1.531739e-31
   0.113623  2.049034e-31
   0.115223  2.739505e-31
   0.116823  3.660610e-31
   0.118424  4.888698e-31
   0.120024  6.525164e-31
   0.121624  8.704586e-31
   0.123225  1.160548e-30
   0.124825  1.546453e-30
   0.126425  2.059534e-30
   0.128026  2.741317e-30
   0.129626  3.646769e-30
   0.131226  4.848592e-30
   0.132827  6.442900e-30
   0.134427  8.556687e-30
   0.136027  1.135765e-29
   0.137628  1.506709e-29
   0.139228  1.997695e-29
   0.140828  2.647202e-29
   0.142428  3.505933e-29
   0.144029  4.640647e-29
   0.145629  6.139202e-29
   0.147229  8.117153e-29
   0.148830  1.072640e-28
   0.150430  1.416650e-28
   0.152030  1.869949e-28
   0.153631  2.466922e-28
   0.155231  3.252666e-28
   0.156831  4.286295e-28
   0.158432  5.645247e-28
   0.160032  7.430916e-28
   0.161632  9.775977e-28
   0.163233  1.285395e-27
   0.164833  1.689162e-27
   0.166433  2.218525e-27
   0.168034  2.912165e-27
   0.169634  3.820551e-27
   0.171234  5.009502e-27
   0.172835  6.564800e-27
   0.174435  8.598187e-27
   0.176035  1.125514e-26
   0.177636  1.472492e-26
   0.179236  1.925368e-26
   0.180836  2.516129e-26
   0.182436  3.286326e-26
   0.184037  4.289895e-26
   0.185637  5.596818e-26
   0.187237  7.297837e-26
   0.188838  9.510549e-26
   0.190438  1.238727e-25
   0.192038  1.612515e-25
   0.193639  2.097928e-25
   0.195239  2.727946e-25
   0.196839  3.545189e-25
   0.198440  4.604701e-25
   0.200040  5.977533e-25
   0.201640  7.755342e-25
   0.203241  1.005630e-24
   0.204841  1.303270e-24
   0.206441  1.688063e-24
   0.208042  2.185251e-24
   0.209642  2.827304e-24
   0.211242  3.655967e-24
   0.212843  4.724875e-24
   0.214443  6.102909e-24
   0.216043  7.878470e-24
   0.217644  1.016495e-23
   0.219244  1.310772e-23
   0.220844  1.689303e-23
   0.222444  2.175937e-23
   0.224045  2.801196e-23
   0.225645  3.604120e-23
   0.227245  4.634612e-23
   0.228846  5.956428e-23
   0.230446  7.650977e-23
   0.232046  9.822146e-23
   0.233647  1.260243e-22
   0.235247  1.616072e-22
   0.236847  2.071216e-22
   0.238448  2.653070e-22
   0.240048  3.396490e-22
   0.241648  4.345807e-22
   0.243249  5.557367e-22
   0.244849  7.102743e-22
   0.246449  9.072805e-22
   0.248050  1.158285e-21
   0.249650  1.477909e-21
   0.251250  1.884684e-21
   0.252851  2.402082e-21
   0.254451  3.059818e-21
   0.256051  3.895487e-21
   0.257652  4.956628e-21
   0.259252  6.303320e-21
   0.260852  8.011445e-21
   0.262452  1.017679e-20
   0.264053  1.292020e-20
   0.265653  1.639404e-20
   0.267253  2.079032e-20
   0.268854  2.635087e-20
   0.270454  3.338006e-20
   0.272054  4.226080e-20
   0.273655  5.347451e-20
   0.275255  6.762609e-20
   0.276855  8.547522e-20
   0.278456  1.079754e-19
   0.280056  1.363225e-19
   0.281656  1.720160e-19
   0.283257  2.169344e-19
   0.284857  2.734303e-19
   0.286457  3.444477e-19
   0.288058  4.336690e-19
   0.289658  5.456973e-19
   0.291258  6.862839e-19
   0.292859  8.626094e-19
   0.294459  1.083635e-18
   0.296059  1.360537e-18
   0.297660  1.707246e-18
   0.299260  2.141116e-18
   0.300860  2.683755e-18
   0.302460  3.362049e-18
   0.304061  4.209432e-18
   0.305661  5.267463e-18
   0.307261  6.587762e-18
   0.308862  8.234415e-18
   0.310462  1.028694e-17
   0.312062  1.284393e-17
   0.313663  1.602758e-17
   0.315263  1.998926e-17
   0.316863  2.491631e-17
   0.318464  3.104054e-17
   0.320064  3.864856e-17
   0.321664  4.809454e-17
   0.323265  5.981590e-17
   0.324865  7.435256e-17
   0.326465  9.237059e-17
   0.328066  1.146912e-16
   0.329666  1.423261e-16
   0.331266  1.765215e-16
   0.332867  2.188110e-16
   0.334467  2.710811e-16
   0.336067  3.356508e-16
   0.337668  4.153695e-16
   0.339268  5.137359e-16
   0.340868  6.350438e-16
   0.342468  7.845596e-16
   0.344069  9.687386e-16
   0.345669  1.195489e-15
   0.347269  1.474495e-15
   0.348870  1.817604e-15
   0.350470  2.239308e-15
   0.352070  2.757317e-15
   0.353671  3.393267e-15
   0.355271  4.173571e-15
   0.356871  5.130457e-15
   0.358472  6.303224e-15
   0.360072  7.739767e-15
   0.361672  9.498422e-15
   0.363273  1.165020e-14
   0.364873  1.428150e-14
   0.366473  1.749737e-14
   0.368074  2.142547e-14
   0.369674  2.622081e-14
   0.371274  3.207158e-14
   0.372875  3.920604e-14
   0.374475  4.790096e-14
   0.376075  5.849164e-14
   0.377676  7.138415e-14
   0.379276  8.706995e-14
   0.380876  1.061435e-13
   0.382476  1.293233e-13
   0.384077  1.574775e-13
   0.385677  1.916544e-13
   0.387277  2.331189e-13
   0.388878  2.833966e-13
   0.390478  3.443263e-13
   0.392078  4.181232e-13
   0.393679  5.074541e-13
   0.395279  6.155278e-13
   0.396879  7.462032e-13
   0.398480  9.041176e-13
   0.400080  1.094841e-12
   0.401680  1.325061e-12
   0.403281  1.602799e-12
   0.404881  1.937674e-12
   0.406481  2.341212e-12
   0.408082  2.827218e-12
   0.409682  3.412214e-12
   0.411282  4.115965e-12
   0.412883  4.962100e-12
   0.414483  5.978853e-12
   0.416083  7.199935e-12
   0.417684  8.665583e-12
   0.419284  1.042378e-11
   0.420884  1.253174e-11
   0.422484  1.505761e-11
   0.424085  1.808252e-11
   0.425685  2.170303e-11
   0.427285  2.603396e-11
   0.428886  3.121178e-11
   0.430486  3.739860e-11
   0.432086  4.478685e-11
   0.433687  5.360487e-11
   0.435287  6.412337e-11
   0.436887  7.666318e-11
   0.438488  9.160430e-11
   0.440088  1.093965e-10
   0.441688  1.305717e-10
   0.443289  1.557591e-10
   0.444889  1.857019e-10
   0.446489  2.212776e-10
   0.448090  2.635222e-10
   0.449690  3.136572e-10
   0.451290  3.731228e-10
   0.452891  4.436156e-10
   0.454491  5.271331e-10
   0.456091  6.260257e-10
   0.457692  7.430576e-10
   0.459292  8.814776e-10
   0.460892  1.045102e-09
   0.462492  1.238409e-09
   0.464093  1.466656e-09
   0.465693  1.736005e-09
   0.467293  2.053676e-09
   0.468894  2.428127e-09
   0.470494  2.869256e-09
   0.472094  3.388641e-09
   0.473695  3.999820e-09
   0.475295  4.718605e-09
   0.476895  5.563465e-09
   0.478496  6.555948e-09
   0.480096  7.721187e-09
   0.481696  9.088477e-09
   0.483297  1.069194e-08
   0.484897  1.257131e-08
   0.486497  1.477280e-08
   0.488098  1.735017e-08
   0.489698  2.036587e-08
   0.491298  2.389245e-08
   0.492899  2.801411e-08
   0.494499  3.282853e-08
   0.496099  3.844895e-08
   0.497700  4.500657e-08
   0.499300  5.265333e-08
   0.500900  6.156505e-08
   0.502501  7.194508e-08
   0.504101  8.402845e-08
   0.505701  9.808669e-08
   0.507301  1.144333e-07
   0.508902  1.334298e-07
   0.510502  1.554934e-07
   0.512102  1.811046e-07
   0.513703  2.108169e-07
   0.515303  2.452674e-07
   0.516903  2.851889e-07
   0.518504  3.314239e-07
   0.520104  3.849405e-07
   0.521704  4.468500e-07
   0.523305  5.184280e-07
   0.524905  6.011370e-07
   0.526505  6.966538e-07
   0.528106  8.068986e-07
   0.529706  9.340699e-07
   0.531306  1.080683e-06
   0.532907  1.249613e-06
   0.534507  1.444147e-06
   0.536107  1.668036e-06
   0.537708  1.925565e-06
   0.539308  2.221617e-06
   0.540908  2.561762e-06
   0.542509  2.952342e-06
   0.544109  3.400581e-06
   0.545709  3.914696e-06
   0.547309  4.504030e-06
   0.548910  5.179205e-06
   0.550510  5.952279e-06
   0.552110  6.836943e-06
   0.553711  7.848724e-06
   0.555311  9.005225e-06
   0.556911  1.032639e-05
   0.558512  1.183480e-05
   0.560112  1.355601e-05
   0.561712  1.551891e-05
   0.563313  1.775616e-05
   0.564913  2.030464e-05
   0.566513  2.320598e-05
   0.568114  2.650715e-05
   0.569714  3.026109e-05
   0.571314  3.452745e-05
   0.572915  3.937341e-05
   0.574515  4.487453e-05
   0.576115  5.111581e-05
   0.577716  5.819277e-05
   0.579316  6.621270e-05
   0.580916  7.529601e-05
   0.582517  8.557779e-05
   0.584117  9.720949e-05
   0.585717  1.103608e-04
   0.587317  1.252216e-04
   0.588918  1.420045e-04
   0.590518  1.609472e-04
   0.592118  1.823153e-04
   0.593719  2.064056e-04
   0.595319  2.335491e-04
   0.596919  2.641151e-04
   0.598520  2.985155e-04
   0.600120  3.372088e-04
   0.601720  3.807057e-04
   0.603321  4.295743e-04
   0.604921  4.844463e-04
   0.606521  5.460237e-04
   0.608122  6.150859e-04
   0.609722  6.924979e-04
   0.611322  7.792192e-04
   0.612923  8.763129e-04
   0.614523  9.849570e-04
   0.616123  1.106455e-03
   0.617724  1.242249e-03
   0.619324  1.393934e-03
   0.620924  1.563270e-03
   0.622525  1.752202e-03
   0.624125  1.962876e-03
   0.625725  2.197658e-03
   0.627325  2.459154e-03
   0.628926  2.750235e-03
   0.630526  3.074059e-03
   0.632126  3.434102e-03
   0.633727  3.834181e-03
   0.635327  4.278489e-03
   0.636927  4.771630e-03
   0.638528  5.318651e-03
   0.640128  5.925086e-03
   0.641728  6.596997e-03
   0.643329  7.341019e-03
   0.644929  8.164411e-03
   0.646529  9.075109e-03
   0.648130  1.008178e-02
   0.649730  1.119389e-02
   0.651330  1.242177e-02
   0.652931  1.377667e-02
   0.654531  1.527086e-02
   0.656131  1.691769e-02
   0.657732  1.873170e-02
   0.659332  2.072868e-02
   0.660932  2.292581e-02
   0.662533  2.534172e-02
   0.664133  2.799664e-02
   0.665733  3.091251e-02
   0.667333  3.411308e-02
   0.668934  3.762411e-02
   0.670534  4.147342e-02
   0.672134  4.569114e-02
   0.673735  5.030979e-02
   0.675335  5.536451e-02
   0.676935  6.089322e-02
   0.678536  6.693678e-02
   0.680136  7.353924e-02
   0.681736  8.074803e-02
   0.683337  8.861416e-02
   0.684937  9.719251e-02
   0.686537  1.065420e-01
   0.688138  1.167260e-01
   0.689738  1.278123e-01
   0.691338  1.398737e-01
   0.692939  1.529882e-01
   0.694539  1.672392e-01
   0.696139  1.827162e-01
   0.697740  1.995144e-01
   0.699340  2.177358e-01
   0.700940  2.374893e-01
   0.702541  2.588908e-01
   0.704141  2.820640e-01
   0.705741  3.071405e-01
   0.707341  3.342605e-01
   0.708942  3.635728e-01
   0.710542  3.952357e-01
   0.712142  4.294172e-01
   0.713743  4.662954e-01
   0.715343  5.060591e-01
   0.716943  5.489084e-01
   0.718544  5.950547e-01
   0.720144  6.447218e-01
   0.721744  6.981461e-01
   0.723345  7.555769e-01
   0.724945  8.172774e-01
   0.726545  8.835248e-01
   0.728146  9.546111e-01
   0.729746  1.030843e+00
   0.731346  1.112544e+00
   0.732947  1.200053e+00
   0.734547  1.293724e+00
   0.736147  1.393932e+00
   0.737748  1.501067e+00
   0.739348  1.615537e+00
   0.740948  1.737770e+00
   0.742549  1.868211e+00
   0.744149  2.007327e+00
   0.745749  2.155603e+00
   0.747349  2.313544e+00
   0.748950  2.481677e+00
   0.750550  2.660549e+00
   0.752150  2.850727e+00
   0.753751  3.052801e+00
   0.755351  3.267381e+00
   0.756951  3.495099e+00
   0.758552  3.736609e+00
   0.760152  3.992587e+00
   0.761752  4.263727e+00
   0.763353  4.550750e+00
   0.764953  4.854393e+00
   0.766553  5.175417e+00
   0.768154  5.514602e+00
