 Eloss (eV)  Int/Int(10Dq)
   0.363273   3.059836e-20
   0.364873   3.724685e-20
   0.366473   4.532037e-20
   0.368074   5.512004e-20
   0.369674   6.700975e-20
   0.371274   8.142893e-20
   0.372875   9.890808e-20
   0.374475   1.200873e-19
   0.376075   1.457387e-19
   0.377676   1.767929e-19
   0.379276   2.143715e-19
   0.380876   2.598253e-19
   0.382476   3.147809e-19
   0.384077   3.811953e-19
   0.385677   4.614228e-19
   0.387277   5.582938e-19
   0.388878   6.752100e-19
   0.390478   8.162576e-19
   0.392078   9.863429e-19
   0.393679   1.191354e-18
   0.395279   1.438355e-18
   0.396879   1.735816e-18
   0.398480   2.093889e-18
   0.400080   2.524735e-18
   0.401680   3.042919e-18
   0.403281   3.665871e-18
   0.404881   4.414447e-18
   0.406481   5.313586e-18
   0.408082   6.393099e-18
   0.409682   7.688604e-18
   0.411282   9.242635e-18
   0.412883   1.110597e-17
   0.414483   1.333919e-17
   0.416083   1.601454e-17
   0.417684   1.921818e-17
   0.419284   2.305271e-17
   0.420884   2.764039e-17
   0.422484   3.312673e-17
   0.424085   3.968491e-17
   0.425685   4.752087e-17
   0.427285   5.687950e-17
   0.428886   6.805177e-17
   0.430486   8.138332e-17
   0.432086   9.728451e-17
   0.433687   1.162423e-16
   0.435287   1.388344e-16
   0.436887   1.657457e-16
   0.438488   1.977880e-16
   0.440088   2.359226e-16
   0.441688   2.812883e-16
   0.443289   3.352325e-16
   0.444889   3.993492e-16
   0.446489   4.755233e-16
   0.448090   5.659827e-16
   0.449690   6.733592e-16
   0.451290   8.007606e-16
   0.452891   9.518553e-16
   0.454491   1.130971e-15
   0.456091   1.343211e-15
   0.457692   1.594591e-15
   0.459292   1.892199e-15
   0.460892   2.244381e-15
   0.462492   2.660962e-15
   0.464093   3.153501e-15
   0.465693   3.735594e-15
   0.467293   4.423220e-15
   0.468894   5.235159e-15
   0.470494   6.193461e-15
   0.472094   7.324016e-15
   0.473695   8.657200e-15
   0.475295   1.022864e-14
   0.476895   1.208010e-14
   0.478496   1.426053e-14
   0.480096   1.682725e-14
   0.481696   1.984737e-14
   0.483297   2.339941e-14
   0.484897   2.757523e-14
   0.486497   3.248222e-14
   0.488098   3.824588e-14
   0.489698   4.501278e-14
   0.491298   5.295408e-14
   0.492899   6.226947e-14
   0.494499   7.319195e-14
   0.496099   8.599313e-14
   0.497700   1.009896e-13
   0.499300   1.185500e-13
   0.500900   1.391038e-13
   0.502501   1.631505e-13
   0.504101   1.912716e-13
   0.505701   2.241427e-13
   0.507301   2.625495e-13
   0.508902   3.074044e-13
   0.510502   3.597669e-13
   0.512102   4.208668e-13
   0.513703   4.921307e-13
   0.515303   5.752128e-13
   0.516903   6.720304e-13
   0.518504   7.848046e-13
   0.520104   9.161077e-13
   0.521704   1.068917e-12
   0.523305   1.246675e-12
   0.524905   1.453367e-12
   0.526505   1.693595e-12
   0.528106   1.972677e-12
   0.529706   2.296756e-12
   0.531306   2.672920e-12
   0.532907   3.109348e-12
   0.534507   3.615472e-12
   0.536107   4.202164e-12
   0.537708   4.881950e-12
   0.539308   5.669255e-12
   0.540908   6.580682e-12
   0.542509   7.635336e-12
   0.544109   8.855186e-12
   0.545709   1.026549e-11
   0.547309   1.189525e-11
   0.548910   1.377781e-11
   0.550510   1.595140e-11
   0.552110   1.845992e-11
   0.553711   2.135371e-11
   0.555311   2.469045e-11
   0.556911   2.853625e-11
   0.558512   3.296683e-11
   0.560112   3.806885e-11
   0.561712   4.394147e-11
   0.563313   5.069811e-11
   0.564913   5.846841e-11
   0.566513   6.740049e-11
   0.568114   7.766353e-11
   0.569714   8.945066e-11
   0.571314   1.029822e-10
   0.572915   1.185095e-10
   0.574515   1.363190e-10
   0.576115   1.567372e-10
   0.577716   1.801358e-10
   0.579316   2.069380e-10
   0.580916   2.376254e-10
   0.582517   2.727455e-10
   0.584117   3.129210e-10
   0.585717   3.588593e-10
   0.587317   4.113636e-10
   0.588918   4.713461e-10
   0.590518   5.398415e-10
   0.592118   6.180234e-10
   0.593719   7.072222e-10
   0.595319   8.089453e-10
   0.596919   9.248998e-10
   0.598520   1.057018e-09
