 Eloss (eV)    Int (a.u.)  Int Err (a.u.)
 -13.016277   1428.771729       37.799097
 -12.984553    694.874695       26.360476
 -12.952828   1184.657959       34.418861
 -12.921103    903.087585       30.051416
 -12.889378   1624.120972       40.300384
 -12.857653    947.354980       30.779132
 -12.825928   1658.804443       40.728423
 -12.794203   1038.659912       32.228247
 -12.762478   1690.202637       41.112074
 -12.730753    844.085205       29.053144
 -12.699028   1404.716431       37.479547
 -12.667303    878.816040       29.644832
 -12.635579   1443.540283       37.993951
 -12.603854    609.743958       24.692994
 -12.572129   1368.259521       36.989992
 -12.540404    920.611572       30.341582
 -12.508679   1175.262329       34.282099
 -12.476954    610.332764       24.704914
 -12.445229   1216.239014       34.874618
 -12.413504    874.698120       29.575296
 -12.381779   1433.329102       37.859333
 -12.350054    777.001465       27.874746
 -12.318329   1435.726318       37.890979
 -12.286605   1185.147583       34.425973
 -12.254880   1362.004028       36.905339
 -12.223155    695.388794       26.370226
 -12.191430   1268.335938       35.613704
 -12.159705   1013.612122       31.837276
 -12.127980   1522.499878       39.019224
 -12.096255    766.728516       27.689863
 -12.064530   1166.285645       34.150925
 -12.032805   1025.600586       32.024999
 -12.001080   1453.300049       38.122173
 -11.969355    833.557129       28.871389
 -11.937630   1299.222290       36.044726
 -11.905906    946.463867       30.764653
 -11.874181   1739.547119       41.707878
 -11.842456    561.200806       23.689677
 -11.810731   1498.966675       38.716491
 -11.779006   1194.016846       34.554549
 -11.747281   1434.967529       37.880965
 -11.715556    743.120789       27.260242
 -11.683831   1416.934082       37.642185
 -11.652106   1005.780151       31.714037
 -11.620381   1567.418945       39.590642
 -11.588656    774.133789       27.823260
 -11.556932   1443.430542       37.992506
 -11.525207    877.772888       29.627232
 -11.493482   1582.485718       39.780469
 -11.461757    611.164246       24.721736
 -11.430032   1169.045044       34.191301
 -11.398307    907.400391       30.123087
 -11.366582   1471.617432       38.361666
 -11.334857    835.633545       28.907327
 -11.303132   1570.642334       39.631330
 -11.271407   1195.960205       34.582658
 -11.239682   1565.628174       39.568020
 -11.207958    859.968262       29.325215
 -11.176233   1173.722168       34.259629
 -11.144508    797.015381       28.231461
 -11.112783   1582.995239       39.786873
 -11.081058    719.876282       26.830510
 -11.049333   1337.812012       36.576113
 -11.017608   1082.829834       32.906380
 -10.985883   1519.762451       38.984131
 -10.954158    753.984131       27.458771
 -10.922433   1586.784180       39.834460
 -10.890708    808.799438       28.439399
 -10.858984   1283.418945       35.824837
 -10.827259   1031.454102       32.116259
 -10.795534   1313.368530       36.240427
 -10.763809   1093.409912       33.066749
 -10.732084   1644.603760       40.553715
 -10.700359    966.414795       31.087213
 -10.668634   1489.139404       38.589369
 -10.636909   1028.705566       32.073440
 -10.605184   1332.343262       36.501278
 -10.573459    391.278748       19.780767
 -10.541734   1172.607910       34.243363
 -10.510009    850.910278       29.170366
 -10.478285   1661.100586       40.756602
 -10.446560    721.573364       26.862118
 -10.414835   1403.851562       37.468007
 -10.383110    995.343018       31.549057
 -10.351385   1835.350830       42.840995
 -10.319660    505.115906       22.474784
 -10.287935   1424.137817       37.737751
 -10.256210    821.164917       28.655975
 -10.224485   1256.394043       35.445649
 -10.192760    836.393311       28.920465
 -10.161035   1064.608154       32.628334
 -10.129311    755.126404       27.479563
 -10.097586   1379.768799       37.145239
 -10.065861    566.763245       23.806790
 -10.034136    954.519836       30.895304
 -10.002411    736.975220       27.147288
  -9.970686   1224.940430       34.999149
  -9.938961    675.017456       25.981098
  -9.907236   1087.865112       32.982800
  -9.875511   1300.168213       36.057845
  -9.843786   1343.717041       36.656746
  -9.812061    776.676392       27.868914
  -9.780337   1184.590454       34.417880
  -9.748612    655.604004       25.604765
  -9.716887   1467.818970       38.312126
  -9.685162    681.366089       26.102990
  -9.653437   1127.095337       33.572241
  -9.621712    691.502380       26.296433
  -9.589987   1461.880005       38.234539
  -9.558262    367.027344       19.157958
  -9.526537   1501.484009       38.748987
  -9.494812    737.309326       27.153440
  -9.463087   1383.805664       37.199538
  -9.431363    839.681885       28.977265
  -9.399638   1218.921875       34.913062
  -9.367913    776.488281       27.865539
  -9.336188   1437.686768       37.916840
  -9.304463    644.892578       25.394735
  -9.272738   1325.788574       36.411380
  -9.241013    585.641479       24.200031
  -9.209288   1417.953247       37.655720
  -9.177563   1019.244202       31.925604
  -9.145838   1070.595581       32.719957
  -9.114113    776.407471       27.864089
  -9.082388   1336.844238       36.562881
  -9.050664    783.645386       27.993667
  -9.018939    904.191956       30.069785
  -8.987214    960.816895       30.997047
  -8.955489   1183.380615       34.400300
  -8.923764    769.823853       27.745700
  -8.892039   1021.677246       31.963686
  -8.860314    987.164062       31.419167
  -8.828589   1070.551270       32.719280
  -8.796864    587.301147       24.234297
  -8.765139   1072.375488       32.747145
  -8.733414    797.855530       28.246337
  -8.701690   1656.546509       40.700694
  -8.669965    839.746216       28.978375
  -8.638240    995.598877       31.553112
  -8.606515    762.859009       27.619902
  -8.574790   1340.108887       36.607498
  -8.543065    715.388794       26.746753
  -8.511340   1245.409546       35.290361
  -8.479615    761.637573       27.597782
  -8.447890   1395.963623       37.362597
  -8.416165    424.017242       20.591679
  -8.384440   1131.959717       33.644609
  -8.352716    677.254456       26.024113
  -8.320991   1259.987793       35.496307
  -8.289266    759.193298       27.553463
  -8.257541   1310.563232       36.201702
  -8.225816    761.928894       27.603060
  -8.194091   1666.403198       40.821602
  -8.162366    866.740356       29.440454
  -8.130641   1199.317139       34.631158
  -8.098916    845.383179       29.075474
  -8.067191   1400.963257       37.429444
  -8.035466    656.315308       25.618652
  -8.003742    841.641846       29.011064
  -7.972017    773.202148       27.806513
  -7.940292   1589.888550       39.873407
  -7.908567   1128.095703       33.587136
  -7.876842   1136.283936       33.708811
  -7.845117   1011.059692       31.797165
  -7.813392   1580.987549       39.761634
  -7.781667    969.897461       31.143177
  -7.749942   1221.048096       34.943499
  -7.718217    970.490967       31.152704
  -7.686492   1466.614136       38.296398
  -7.654767    874.516602       29.572227
  -7.623043   1014.892517       31.857378
  -7.591318   1003.121582       31.672095
  -7.559593   1799.877441       42.424962
  -7.527868    816.973145       28.582742
  -7.496143   1318.349854       36.309088
  -7.464418    582.678284       24.138730
  -7.432693   1442.992188       37.986737
  -7.400968    440.313507       20.983649
  -7.369243   1204.106689       34.700240
  -7.337518    744.056152       27.277393
  -7.305793   1539.468994       39.236068
  -7.274069    499.329773       22.345688
  -7.242344   1386.023926       37.229342
  -7.210619    769.828064       27.745776
  -7.178894   1321.794067       36.356486
  -7.147169    622.904114       24.958047
  -7.115444   1117.928711       33.435441
  -7.083719   1071.414307       32.732466
  -7.051994   1606.317139       40.078886
  -7.020269    976.705383       31.252286
  -6.988544   1212.651855       34.823151
  -6.956819    758.457153       27.540101
  -6.925095   1494.099976       38.653589
  -6.893370    865.564087       29.420471
  -6.861645   1039.360840       32.239120
  -6.829920    994.582153       31.536997
  -6.798195   1571.605225       39.643476
  -6.766470    597.661377       24.447114
  -6.734745   1437.284912       37.911541
  -6.703020    836.227234       28.917594
  -6.671295   1519.149658       38.976270
  -6.639570    769.428589       27.738576
  -6.607845   1200.787109       34.652375
  -6.576121    698.549988       26.430096
  -6.544396   1244.391113       35.275928
  -6.512671    310.807098       17.629722
  -6.480946   1004.653687       31.696272
  -6.449221    523.604614       22.882408
  -6.417496   1338.177490       36.581108
  -6.385771    570.115845       23.877099
  -6.354046   1169.527344       34.198353
  -6.322321    705.747314       26.565905
  -6.290596   1289.059326       35.903472
  -6.258871    667.534485       25.836689
  -6.227146   1073.359375       32.762164
  -6.195422    963.739136       31.044148
  -6.163697   1673.164062       40.904328
  -6.131972    775.796021       27.853115
  -6.100247   1435.158447       37.883485
  -6.068522    676.898743       26.017278
  -6.036797   1308.919067       36.178987
  -6.005072    416.825867       20.416314
  -5.973347    868.276184       29.466527
  -5.941622    769.282349       27.735940
  -5.909897   1320.900146       36.344190
  -5.878172    584.936035       24.185451
  -5.846448    997.535400       31.583784
  -5.814723    761.982178       27.604025
  -5.782998   1570.887817       39.634427
  -5.751273    577.778381       24.037021
  -5.719548   1099.641846       33.160848
  -5.687823    884.470947       29.740056
  -5.656098   1442.597900       37.981547
  -5.624373    606.897705       24.635294
  -5.592648   1236.896729       35.169543
  -5.560923    783.288269       27.987288
  -5.529198   1673.773926       40.911782
  -5.497474    603.932861       24.575046
  -5.465749   1182.276001       34.384241
  -5.434024    580.097290       24.085209
  -5.402299   1393.721191       37.332575
  -5.370574    681.946106       26.114098
  -5.338849   1337.382568       36.570242
  -5.307124    881.731201       29.693959
  -5.275399   1419.113037       37.671117
  -5.243674    868.036499       29.462459
  -5.211949   1357.419434       36.843174
  -5.180224    722.483704       26.879057
  -5.148500   1162.989014       34.102625
  -5.116775    752.488464       27.431523
  -5.085050   1320.899536       36.344182
  -5.053325    900.704041       30.011732
  -5.021600   1568.534668       39.604730
  -4.989875    836.167725       28.916565
  -4.958150   1265.242554       35.570248
  -4.926425    790.147217       28.109557
  -4.894700   1279.356934       35.768099
  -4.862975    746.945190       27.330298
  -4.831250   1245.708984       35.294603
  -4.799525    829.950806       28.808867
  -4.767801   1351.502441       36.762786
  -4.736076    775.731079       27.851949
  -4.704351   1471.841064       38.364581
  -4.672626    904.466431       30.074348
  -4.640901   1634.229004       40.425598
  -4.609176    908.210510       30.136531
  -4.577451   1444.961060       38.012643
  -4.545726   1065.925293       32.648511
  -4.514001   1566.206055       39.575321
  -4.482276    779.505920       27.919633
  -4.450551   1188.880737       34.480150
  -4.418827    820.254639       28.640088
  -4.387102   1504.687378       38.790300
  -4.355377    705.436890       26.560062
  -4.323652   1041.837402       32.277506
  -4.291927   1051.523315       32.427200
  -4.260202   1785.947388       42.260471
  -4.228477    813.836426       28.527818
  -4.196752   1094.844482       33.088434
  -4.165027    778.222900       27.896647
  -4.133302   1601.799561       40.022488
  -4.101577    609.927490       24.696710
  -4.069853   1291.611084       35.938991
  -4.038128    900.346069       30.005767
  -4.006403   1509.609863       38.853698
  -3.974678    692.909180       26.323168
  -3.942953   1016.626831       31.884586
  -3.911228   1020.832031       31.950462
  -3.879503   1584.870117       39.810427
  -3.847778    788.524963       28.080687
  -3.816053   1036.672607       32.197401
  -3.784328    819.848389       28.632995
  -3.752603   1431.940186       37.840986
  -3.720879    534.573853       23.120853
  -3.689154    995.677734       31.554362
  -3.657429    959.621765       30.977762
  -3.625704   1435.568726       37.888900
  -3.593979    788.501648       28.080272
  -3.562254   1270.578857       35.645180
  -3.530529   1121.346313       33.486509
  -3.498804   1431.728516       37.838189
  -3.467079    828.025146       28.775426
  -3.435354   1070.738037       32.722134
  -3.403629    953.128235       30.872775
  -3.371904   1446.851562       38.037502
  -3.340180    701.127808       26.478818
  -3.308455   1481.741699       38.493398
  -3.276730   1162.209351       34.091192
  -3.245005   1449.258301       38.069125
  -3.213280    763.363525       27.629034
  -3.181555   1080.675415       32.873628
  -3.149830    785.274414       28.022748
  -3.118105   1759.819702       41.950205
  -3.086380    694.866943       26.360329
  -3.054655   1120.293213       33.470781
  -3.022930    980.114624       31.306782
  -2.991206   1588.581787       39.857017
  -2.959481    733.400208       27.081363
  -2.927756   1299.829956       36.053155
  -2.896031    918.765381       30.311143
  -2.864306   1604.859741       40.060701
  -2.832581   1091.738281       33.041463
  -2.800856   1080.806519       32.875622
  -2.769131    910.760620       30.178811
  -2.737406   1433.824707       37.865878
  -2.705681    960.278442       30.988360
  -2.673956   1338.610229       36.587023
  -2.642232    692.013977       26.306159
  -2.610507   1647.024414       40.583549
  -2.578782    943.076660       30.709553
  -2.547057   1045.675903       32.336912
  -2.515332    866.910034       29.443336
  -2.483607   1426.977051       37.775350
  -2.451882    397.218750       19.930347
  -2.420157   1146.003906       33.852679
  -2.388432    991.479492       31.487767
  -2.356707   1643.850586       40.544427
  -2.324982    661.056030       25.711010
  -2.293258   1570.236328       39.626208
  -2.261533    581.962280       24.123894
  -2.229808   1503.807617       38.778958
  -2.198083    795.367493       28.202260
  -2.166358   1498.993652       38.716839
  -2.134633    883.040466       29.715997
  -2.102908   1519.445312       38.980063
  -2.071183    698.072632       26.421064
  -2.039458   1140.140381       33.765965
  -2.007733   1236.815430       35.168387
  -1.976008   1446.705444       38.035581
  -1.944283    926.854858       30.444291
  -1.912559   1461.008789       38.223145
  -1.880834    903.949585       30.065754
  -1.849109   1498.750854       38.713704
  -1.817384    831.375244       28.833578
  -1.785659   1223.248779       34.974974
  -1.753934    879.243774       29.652045
  -1.722209   1505.345703       38.798785
  -1.690484   1068.328857       32.685300
  -1.658759   1388.280273       37.259633
  -1.627034    993.063965       31.512917
  -1.595309   1464.607422       38.270190
  -1.563585    899.155518       29.985922
  -1.531860   1315.869141       36.274911
  -1.500135    882.099243       29.700156
  -1.468410   1422.343628       37.713971
  -1.436685    639.047241       25.279384
  -1.404960   1259.365723       35.487543
  -1.373235    892.173340       29.869271
  -1.341510   1590.494873       39.881009
  -1.309785    691.351074       26.293556
  -1.278060   1284.657471       35.842119
  -1.246335    974.954956       31.224269
  -1.214611   1633.669189       40.418674
  -1.182886    725.491577       26.934951
  -1.151161   1571.372559       39.640542
  -1.119436    939.284119       30.647742
  -1.087711   1477.639160       38.440072
  -1.055986    815.929443       28.564479
  -1.024261   1274.141846       35.695124
  -0.992536    821.976929       28.670140
  -0.960811   1480.599854       38.478564
  -0.929086    918.081177       30.299854
  -0.897361   1387.028809       37.242836
  -0.865637   1110.020020       33.316963
  -0.833912   1317.355713       36.295395
  -0.802187    743.522888       27.267616
  -0.770462   1212.645996       34.823067
  -0.738737   1128.640381       33.595243
  -0.707012   1662.990112       40.779776
  -0.675287   1217.859619       34.897845
  -0.643562   1267.544800       35.602595
  -0.611837   1052.888672       32.448246
  -0.580112   1580.656006       39.757465
  -0.548387    778.893005       27.908655
  -0.516662   1211.110718       34.801016
  -0.484938   1075.437134       32.793858
  -0.453213   1618.208740       40.226965
  -0.421488    590.012329       24.290169
  -0.389763   1324.199707       36.389555
  -0.358038   1073.568604       32.765357
  -0.326313   1534.428589       39.171783
  -0.294588   1085.305054       32.943968
  -0.262863   1956.804688       44.235785
  -0.231138   2215.323242       47.067220
  -0.199413   4724.404785       68.734306
  -0.167688   6389.215820       79.932570
  -0.135964  10427.033203      102.112845
  -0.104239  14686.054688      121.186033
  -0.072514  19764.281250      140.585494
  -0.040789  23877.000000      154.521843
  -0.009064  25798.505859      160.619133
   0.022661  25483.671875      159.636061
   0.054386  23619.000000      153.684742
   0.086111  16892.474609      129.971053
   0.117836  12457.942383      111.615153
   0.149561   8384.615234       91.567545
   0.181286   5554.813965       74.530624
   0.213010   3171.406982       56.315246
   0.244735   2591.956299       50.911259
   0.276460   1857.934448       43.103764
   0.308185   1923.790894       43.861041
   0.339910   1086.296387       32.959011
   0.371635   1641.902832       40.520400
   0.403360   1035.959473       32.186324
   0.435085   2218.722168       47.103314
   0.466810   1463.371094       38.254034
   0.498535   2021.452881       44.960570
   0.530260   1470.997314       38.353583
   0.561984   2452.433105       49.522047
   0.593709   1837.767456       42.869190
   0.625434   2660.326416       51.578352
   0.657159   3104.474121       55.717808
   0.688884   5413.578125       73.577022
   0.720609   7492.346191       86.558340
   0.752334  12267.142578      110.757133
   0.784059  17544.195312      132.454503
   0.815784  26948.718750      164.160649
   0.847509  37322.382812      193.190017
   0.879234  54116.449219      232.629425
   0.910959  72671.523438      269.576563
   0.942683  88554.375000      297.580871
   0.974408 103340.484375      321.466148
   1.006133 115192.203125      339.399769
   1.037858 119535.500000      345.739063
   1.069583 117897.468750      343.362008
   1.101308 109407.101562      330.767443
   1.133033 100070.031250      316.338476
   1.164758  86232.218750      293.653229
   1.196483  72182.281250      268.667604
   1.228208  54807.343750      234.109683
   1.259933  39570.554688      198.923490
   1.291657  28775.367188      169.633037
   1.323382  21271.457031      145.847376
   1.355107  14991.490234      122.439741
   1.386832  12115.505859      110.070459
   1.418557  11616.285156      107.778872
   1.450282  13824.964844      117.579611
   1.482007  16512.578125      128.501277
   1.513732  20081.351562      141.708686
   1.545457  24279.031250      155.817301
   1.577182  27209.916016      164.954285
   1.608907  29400.648438      171.466173
   1.640631  33266.269531      182.390432
   1.672356  35184.316406      187.574829
   1.704081  36832.101562      191.916913
   1.735806  34130.468750      184.744333
   1.767531  31035.996094      176.170361
   1.799256  25854.199219      160.792410
   1.830981  22734.136719      150.778436
   1.862706  18574.359375      136.287781
   1.894431  15987.316406      126.440960
   1.926156  12849.214844      113.354377
   1.957881  11932.261719      109.234892
   1.989605  11055.142578      105.143438
   2.021330  11404.217773      106.790532
   2.053055  10758.245117      103.721961
   2.084780  11461.300781      107.057465
   2.116505  11020.810547      104.980048
   2.148230  12111.344727      110.051555
   2.179955  12179.180664      110.359325
   2.211680  12583.540039      112.176379
   2.243405  11730.411133      108.307023
   2.275130  11937.421875      109.258509
   2.306855  11938.425781      109.263103
   2.338580  13893.271484      117.869723
   2.370304  14887.533203      122.014479
   2.402029  14391.992188      119.966629
   2.433754  14635.375000      120.976754
   2.465479  16141.474609      127.049103
   2.497204  15683.472656      125.233672
   2.528929  16135.567383      127.025853
   2.560654  15114.393555      122.940610
   2.592379  16307.921875      127.702474
   2.624104  15917.782227      126.165694
   2.655829  16460.484375      128.298419
   2.687554  16793.105469      129.588215
   2.719278  17337.613281      131.672371
   2.751003  16465.613281      128.318406
   2.782728  16569.996094      128.724497
   2.814453  15818.111328      125.770073
   2.846178  15268.437500      123.565519
   2.877903  15233.921875      123.425775
   2.909628  15156.379883      123.111250
   2.941353  15405.054688      124.117101
   2.973078  14687.458984      121.191827
   3.004803  12980.824219      113.933420
   3.036528  14250.986328      119.377495
   3.068252  13924.258789      118.001097
   3.099977  13403.351562      115.772845
   3.131702  12327.007812      111.027059
   3.163427  13416.694336      115.830455
   3.195152  12408.889648      111.395196
   3.226877  12932.115234      113.719458
   3.258602  12494.136719      111.777174
   3.290327  13098.219727      114.447454
   3.322052  12927.750977      113.700268
   3.353777  14524.850586      120.519088
   3.385502  12907.505859      113.611205
   3.417226  13460.753906      116.020489
   3.448951  13050.286133      114.237849
   3.480676  13621.265625      116.710178
   3.512401  13482.483398      116.114096
   3.544126  13911.876953      117.948620
   3.575851  12702.078125      112.703497
   3.607576  12663.621094      112.532756
   3.639301  11853.239258      108.872583
   3.671026  12679.169922      112.601820
   3.702751  12767.708008      112.994283
   3.734476  11761.220703      108.449162
   3.766201  11146.181641      105.575478
   3.797925  11905.865234      109.114001
   3.829650  10604.021484      102.975830
   3.861375  10822.421875      104.030870
   3.893100  10113.305664      100.564933
   3.924825  10324.916016      101.611594
   3.956550   8988.426758       94.807314
   3.988275   9033.921875       95.046946
   4.020000   8435.884766       91.847073
   4.051725   7835.157227       88.516423
   4.083450   7199.932129       84.852414
   4.115175   8326.996094       91.252376
   4.146899   6678.622070       81.722837
   4.178624   6937.418945       83.291170
   4.210349   6836.700195       82.684341
   4.242074   7564.064453       86.971630
   4.273799   5989.425781       77.391381
   4.305524   6531.436523       80.817303
   4.337249   6218.696289       78.858711
   4.368974   6374.253906       79.838925
   4.400699   5121.053711       71.561538
   4.432424   5545.877441       74.470648
   4.464149   6086.123535       78.013611
   4.495873   6368.781250       79.804644
   4.527598   5250.867188       72.462868
   4.559323   5552.746582       74.516754
   4.591048   5021.253906       70.860807
   4.622773   5741.584473       75.773244
   4.654498   4985.471191       70.607869
   4.686223   4765.645020       69.033651
   4.717948   4931.980469       70.228060
   4.749673   5456.455566       73.867825
   4.781398   4758.079590       68.978834
   4.813123   4567.663574       67.584492
   4.844847   4152.080078       64.436636
   4.876572   4990.028320       70.640133
   4.908297   3506.674805       59.217183
   4.940022   4071.088867       63.805085
   4.971747   3470.864502       58.914043
   5.003472   4279.933105       65.421198
   5.035197   3657.419922       60.476606
   5.066922   4115.030762       64.148506
   5.098647   3310.229980       57.534598
   5.130372   3959.692383       62.926087
   5.162097   3146.668457       56.095173
   5.193822   3382.172119       58.156445
   5.225546   3223.061523       56.772014
   5.257271   3634.366211       60.285705
   5.288996   2540.287842       50.401268
   5.320721   3148.541504       56.111866
   5.352446   3050.351562       55.229988
   5.384171   2912.496582       53.967551
   5.415896   2185.189209       46.746007
   5.447621   2437.677246       49.372839
   5.479346   2025.554443       45.006160
   5.511071   2430.215820       49.297219
   5.542796   2034.909302       45.109969
   5.574520   2315.317139       48.117742
   5.606245   2339.165039       48.364915
   5.637970   3053.821289       55.261391
   5.669695   2102.921875       45.857626
   5.701420   2215.475098       47.068834
   5.733145   2178.814453       46.677773
   5.764870   2514.672363       50.146509
   5.796595   1901.663574       43.608068
   5.828320   2323.467285       48.202358
   5.860045   1926.280151       43.889408
   5.891770   2520.249023       50.202082
   5.923494   1893.653198       43.516126
   5.955219   2264.397461       47.585685
   5.986944   1853.727295       43.054933
   6.018669   2402.977539       49.020175
   6.050394   1474.478760       38.398942
   6.082119   1872.528931       43.272727
   6.113844   1613.180420       40.164417
   6.145569   2376.636719       48.750761
   6.177294   1536.109131       39.193228
   6.209019   2084.302734       45.654164
   6.240744   2017.786255       44.919776
   6.272468   2716.441406       52.119492
   6.304193   2010.292725       44.836288
   6.335918   2187.966309       46.775702
   6.367643   1707.017822       41.316072
   6.399368   2078.566162       45.591295
   6.431093   1425.791138       37.759650
   6.462818   1761.970459       41.975832
   6.494543   1344.476318       36.667101
   6.526268   2167.260742       46.553848
   6.557993   1519.596924       38.982008
   6.589718   1628.690430       40.357037
   6.621443   1316.318604       36.281105
   6.653167   1923.353027       43.856049
   6.684892   1114.209961       33.379784
   6.716617   1697.262207       41.197842
   6.748342   1319.623657       36.326625
   6.780067   2140.172119       46.261994
   6.811792   1441.040771       37.961043
   6.843517   1783.984375       42.237239
   6.875242   1386.754761       37.239156
   6.906967   2110.020264       45.934957
   6.938692   1383.949951       37.201478
   6.970417   1966.006104       44.339667
   7.002141   1417.548584       37.650346
   7.033866   1890.146729       43.475818
   7.065591   1178.548584       34.329995
   7.097316   1768.479248       42.053291
   7.129041   1182.579346       34.388651
   7.160766   2089.265137       45.708480
   7.192491   1280.160156       35.779326
   7.224216   1471.261963       38.357033
   7.255941   1411.861328       37.574743
   7.287666   1997.214111       44.690202
   7.319391   1583.437500       39.792430
   7.351115   1800.200806       42.428773
   7.382840   1471.127930       38.355286
   7.414565   1992.133789       44.633326
   7.446290   1406.245361       37.499938
   7.478015   1852.725098       43.043293
   7.509740   1457.197754       38.173260
   7.541465   1777.239258       42.157316
   7.573190   1340.202393       36.608775
   7.604915   1846.273926       42.968290
   7.636640   1349.064209       36.729609
   7.668365   1944.462524       44.096060
   7.700089    914.083496       30.233814
   7.731814   1641.540405       40.515928
   7.763539   1541.333496       39.259820
   7.795264   2258.580566       47.524526
   7.826989   1235.686890       35.152338
   7.858714   1871.662598       43.262716
   7.890439   1822.647949       42.692481
   7.922164   2134.806396       46.203965
   7.953889   1031.694580       32.120003
   7.985614   1677.134277       40.952830
   8.017339   1202.663940       34.679446
   8.049064   1820.309570       42.665086
   8.080788   1065.072510       32.635449
   8.112513   1542.683105       39.277005
   8.144238   1401.307617       37.434044
   8.175963   2087.137207       45.685197
   8.207688   1684.888184       41.047389
   8.239413   1486.775635       38.558730
   8.271138   1344.638550       36.669313
   8.302863   1731.226318       41.608008
   8.334588    897.056824       29.950907
   8.366313   1692.071777       41.134800
   8.398038   1848.064697       42.989123
   8.429762   1894.820801       43.529539
   8.461487   1071.410156       32.732402
   8.493212   1523.450439       39.031403
   8.524937   1571.649780       39.644038
   8.556662   1886.065063       43.428851
   8.588387   1040.735474       32.260432
   8.620112   1290.585693       35.924723
   8.651837   1308.978027       36.179801
   8.683562   1712.716797       41.384983
   8.715287   1130.278931       33.619621
   8.747012   1238.577759       35.193433
   8.778736   1467.009277       38.301557
   8.810461   2107.151367       45.903718
   8.842186   1001.699829       31.649642
   8.873911   1603.388184       40.042330
   8.905636   1469.501221       38.334074
   8.937361   1572.827881       39.658894
   8.969086    784.073608       28.001314
   9.000811   1734.848755       41.651516
   9.032536   1355.557373       36.817895
   9.064261   1971.378418       44.400207
   9.095986   1207.597168       34.750499
   9.127710   1560.219482       39.499614
   9.159435   1098.748047       33.147369
   9.191160   1537.585327       39.212056
   9.222885   1127.104736       33.572381
   9.254610   1505.171509       38.796540
   9.286335    982.614868       31.346688
   9.318060   1762.014648       41.976358
   9.349785   1289.417480       35.908460
   9.381510   1828.944458       42.766160
   9.413235   1001.129150       31.640625
   9.444960   1620.851562       40.259801
   9.476685    996.015259       31.559709
   9.508409   1237.680908       35.180689
   9.540134    987.333191       31.421858
   9.571859   1928.028809       43.909325
   9.603584    817.995361       28.600618
   9.635309   1592.303711       39.903680
   9.667034    876.922852       29.612883
   9.698759   2022.784424       44.975376
   9.730484   1104.508057       33.234140
   9.762209   1495.071289       38.666152
   9.793934   1378.026855       37.121784
   9.825659   1510.997803       38.871555
   9.857383   1062.638916       32.598143
   9.889108   1357.682007       36.846737
   9.920833   1322.044189       36.359926
   9.952558   1770.520752       42.077556
   9.984283   1166.526123       34.154445
  10.016008   1369.789429       37.010666
  10.047733   1008.013184       31.749223
  10.079458   1736.931885       41.676515
  10.111183    820.068726       28.636842
  10.142908   1384.387939       37.207364
  10.174633   1282.186157       35.807627
  10.206357   1749.415039       41.826009
  10.238082   1135.278320       33.693891
  10.269807   1531.096191       39.129224
  10.301532   1211.258057       34.803133
  10.333257   1751.194336       41.847274
  10.364982    852.275024       29.193750
  10.396707   1523.411865       39.030909
  10.428432   1088.745728       32.996147
  10.460157   1606.567871       40.082014
  10.491882    864.857056       29.408452
  10.523607   1325.358398       36.405472
  10.555332    937.675293       30.621484
  10.587056   1679.330688       40.979637
  10.618781   1166.853027       34.159230
  10.650506   1355.120483       36.811961
  10.682231   1109.804443       33.313728
  10.713956   1789.530518       42.302843
  10.745681   1134.274048       33.678985
  10.777406   1725.140869       41.534815
  10.809131   1261.796143       35.521770
  10.840856   1645.199341       40.561057
  10.872581    973.113159       31.194762
  10.904306   1189.204224       34.484840
  10.936030    977.468628       31.264495
  10.967755   1602.048828       40.025602
  10.999480    763.621277       27.633698
  11.031205   1413.883545       37.601643
  11.062930    819.541748       28.627640
  11.094655   1797.647949       42.398679
  11.126380   1015.762756       31.871033
  11.158105   1159.830322       34.056282
  11.189830   1129.831909       33.612972
  11.221555   1693.241943       41.149021
  11.253280    863.715454       29.389036
  11.285004   1596.333252       39.954139
  11.316729    752.882690       27.438708
  11.348454   1814.499023       42.596937
  11.380179    617.419800       24.847934
  11.411904    998.193848       31.594206
  11.443629    937.995483       30.626712
  11.475354   1503.510498       38.775127
  11.507079    666.460754       25.815901
  11.538804   1336.915527       36.563855
  11.570529    998.202637       31.594345
  11.602254   1434.110596       37.869653
  11.633978    965.321045       31.069616
  11.665703   1412.588867       37.584423
  11.697428   1029.424561       32.084647
  11.729153   1553.524414       39.414774
  11.760878   1116.028442       33.407012
  11.792603   1341.977539       36.633012
  11.824328   1159.957886       34.058154
  11.856053   1714.989990       41.412438
  11.887778    803.469971       28.345546
  11.919503   1645.135986       40.560276
  11.951228   1090.682861       33.025488
  11.982953   1546.858887       39.330127
  12.014677    940.625183       30.669613
  12.046402   1298.681030       36.037217
  12.078127    950.623047       30.832176
  12.109852   1672.600342       40.897437
  12.141577    940.710571       30.671005
  12.173302   1194.031494       34.554761
  12.205027    921.276062       30.352530
  12.236752   1572.770874       39.658175
  12.268477    685.605103       26.184062
  12.300202   1280.140869       35.779056
  12.331927    957.759888       30.947696
  12.363651   1567.514526       39.591849
  12.395376   1141.557617       33.786944
  12.427101   1381.702026       37.171253
  12.458826   1050.889771       32.417430
  12.490551   1702.162231       41.257269
  12.522276    730.023010       27.018938
  12.554001   1271.983398       35.664876
  12.585726   1096.211914       33.109091
  12.617451   1459.386841       38.201922
