 Eloss (eV)  Int/Int(10Dq)
   3.891892       0.086527
   3.899399       0.086088
   3.906907       0.085648
   3.914414       0.085208
   3.921922       0.084769
   3.929429       0.084332
   3.936937       0.083896
   3.944444       0.083462
   3.951952       0.083031
   3.959459       0.082603
   3.966967       0.082179
   3.974474       0.081759
   3.981982       0.081342
   3.989489       0.080931
   3.996997       0.080524
   4.004505       0.080123
   4.012012       0.079727
   4.019520       0.079337
   4.027027       0.078953
   4.034535       0.078576
   4.042042       0.078206
   4.049550       0.077843
   4.057057       0.077487
   4.064565       0.077139
   4.072072       0.076798
   4.079580       0.076465
   4.087087       0.076141
   4.094595       0.075824
   4.102102       0.075517
   4.109610       0.075217
   4.117117       0.074927
   4.124625       0.074645
   4.132132       0.074373
   4.139640       0.074109
   4.147147       0.073855
   4.154655       0.073610
   4.162162       0.073374
   4.169670       0.073148
   4.177177       0.072932
   4.184685       0.072725
   4.192192       0.072527
   4.199700       0.072340
   4.207207       0.072162
   4.214715       0.071993
   4.222222       0.071835
   4.229730       0.071686
   4.237237       0.071547
   4.244745       0.071418
   4.252252       0.071298
   4.259760       0.071189
   4.267267       0.071088
   4.274775       0.070998
   4.282282       0.070917
   4.289790       0.070845
   4.297297       0.070783
   4.304805       0.070731
   4.312312       0.070688
   4.319820       0.070654
   4.327327       0.070629
   4.334835       0.070613
   4.342342       0.070606
   4.349850       0.070608
   4.357357       0.070619
   4.364865       0.070638
   4.372372       0.070666
   4.379880       0.070702
   4.387387       0.070746
   4.394895       0.070798
   4.402402       0.070857
   4.409910       0.070925
   4.417417       0.070999
   4.424925       0.071081
   4.432432       0.071170
   4.439940       0.071266
   4.447447       0.071368
   4.454955       0.071476
   4.462462       0.071591
   4.469970       0.071711
   4.477477       0.071837
   4.484985       0.071967
   4.492492       0.072103
   4.500000       0.072243
   4.507508       0.072387
   4.515015       0.072536
   4.522523       0.072688
   4.530030       0.072843
   4.537538       0.073001
   4.545045       0.073161
   4.552553       0.073324
   4.560060       0.073488
   4.567568       0.073654
   4.575075       0.073820
   4.582583       0.073987
   4.590090       0.074154
   4.597598       0.074321
   4.605105       0.074487
   4.612613       0.074652
   4.620120       0.074815
   4.627628       0.074976
   4.635135       0.075134
   4.642643       0.075290
   4.650150       0.075442
   4.657658       0.075590
   4.665165       0.075734
   4.672673       0.075873
   4.680180       0.076006
   4.687688       0.076134
   4.695195       0.076256
   4.702703       0.076371
   4.710210       0.076479
   4.717718       0.076580
   4.725225       0.076673
   4.732733       0.076757
   4.740240       0.076833
   4.747748       0.076900
   4.755255       0.076957
   4.762763       0.077005
   4.770270       0.077042
   4.777778       0.077069
   4.785285       0.077086
   4.792793       0.077091
   4.800300       0.077085
   4.807808       0.077067
   4.815315       0.077038
   4.822823       0.076996
   4.830330       0.076943
   4.837838       0.076877
   4.845345       0.076798
   4.852853       0.076707
   4.860360       0.076603
   4.867868       0.076486
   4.875375       0.076356
   4.882883       0.076213
   4.890390       0.076057
   4.897898       0.075889
   4.905405       0.075707
   4.912913       0.075512
   4.920420       0.075305
   4.927928       0.075085
   4.935435       0.074852
   4.942943       0.074607
   4.950450       0.074349
   4.957958       0.074079
   4.965465       0.073797
   4.972973       0.073504
   4.980480       0.073198
   4.987988       0.072882
   4.995495       0.072554
   5.003003       0.072216
   5.010511       0.071867
   5.018018       0.071509
   5.025526       0.071140
   5.033033       0.070762
   5.040541       0.070374
   5.048048       0.069978
   5.055556       0.069573
   5.063063       0.069160
   5.070571       0.068739
   5.078078       0.068311
   5.085586       0.067876
   5.093093       0.067434
   5.100601       0.066985
   5.108108       0.066531
   5.115616       0.066072
   5.123123       0.065607
   5.130631       0.065138
   5.138138       0.064664
   5.145646       0.064186
   5.153153       0.063705
   5.160661       0.063221
   5.168168       0.062733
   5.175676       0.062243
   5.183183       0.061751
   5.190691       0.061258
   5.198198       0.060762
   5.205706       0.060266
   5.213213       0.059769
   5.220721       0.059271
   5.228228       0.058773
   5.235736       0.058275
   5.243243       0.057778
   5.250751       0.057281
   5.258258       0.056786
   5.265766       0.056291
   5.273273       0.055798
   5.280781       0.055307
   5.288288       0.054817
   5.295796       0.054330
   5.303303       0.053845
   5.310811       0.053363
   5.318318       0.052883
   5.325826       0.052407
   5.333333       0.051933
   5.340841       0.051463
   5.348348       0.050996
   5.355856       0.050532
   5.363363       0.050072
   5.370871       0.049616
   5.378378       0.049164
   5.385886       0.048715
   5.393393       0.048271
   5.400901       0.047831
   5.408408       0.047395
   5.415916       0.046963
   5.423423       0.046536
   5.430931       0.046113
   5.438438       0.045694
   5.445946       0.045280
   5.453453       0.044870
   5.460961       0.044465
   5.468468       0.044064
   5.475976       0.043668
   5.483483       0.043276
   5.490991       0.042889
   5.498498       0.042507
   5.506006       0.042129
   5.513514       0.041755
   5.521021       0.041386
   5.528529       0.041021
   5.536036       0.040661
   5.543544       0.040306
   5.551051       0.039954
   5.558559       0.039607
   5.566066       0.039264
   5.573574       0.038926
   5.581081       0.038592
   5.588589       0.038262
   5.596096       0.037936
   5.603604       0.037614
   5.611111       0.037296
   5.618619       0.036982
   5.626126       0.036673
   5.633634       0.036367
   5.641141       0.036064
   5.648649       0.035766
   5.656156       0.035471
   5.663664       0.035180
   5.671171       0.034893
   5.678679       0.034609
   5.686186       0.034328
   5.693694       0.034052
   5.701201       0.033778
   5.708709       0.033508
   5.716216       0.033241
   5.723724       0.032977
   5.731231       0.032716
   5.738739       0.032459
   5.746246       0.032204
   5.753754       0.031953
   5.761261       0.031704
   5.768769       0.031459
   5.776276       0.031216
   5.783784       0.030976
   5.791291       0.030739
   5.798799       0.030504
   5.806306       0.030272
   5.813814       0.030043
   5.821321       0.029816
   5.828829       0.029592
   5.836336       0.029371
   5.843844       0.029151
   5.851351       0.028935
   5.858859       0.028720
   5.866366       0.028508
   5.873874       0.028298
   5.881381       0.028091
   5.888889       0.027886
   5.896396       0.027682
   5.903904       0.027482
   5.911411       0.027283
   5.918919       0.027086
   5.926426       0.026891
   5.933934       0.026699
   5.941441       0.026508
   5.948949       0.026319
   5.956456       0.026133
   5.963964       0.025948
   5.971471       0.025765
   5.978979       0.025584
   5.986486       0.025405
   5.993994       0.025227
   6.001502       0.025052
   6.009009       0.024878
   6.016517       0.024706
   6.024024       0.024536
   6.031532       0.024367
   6.039039       0.024200
   6.046547       0.024035
   6.054054       0.023872
   6.061562       0.023710
   6.069069       0.023549
   6.076577       0.023391
   6.084084       0.023233
   6.091592       0.023078
   6.099099       0.022924
   6.106607       0.022771
   6.114114       0.022620
   6.121622       0.022471
   6.129129       0.022323
   6.136637       0.022176
   6.144144       0.022031
   6.151652       0.021887
   6.159159       0.021745
   6.166667       0.021604
   6.174174       0.021465
   6.181682       0.021327
   6.189189       0.021190
   6.196697       0.021054
   6.204204       0.020920
   6.211712       0.020788
   6.219219       0.020656
   6.226727       0.020526
   6.234234       0.020397
   6.241742       0.020269
   6.249249       0.020143
   6.256757       0.020018
   6.264264       0.019894
   6.271772       0.019772
   6.279279       0.019650
   6.286787       0.019530
   6.294294       0.019411
   6.301802       0.019293
   6.309309       0.019176
   6.316817       0.019061
   6.324324       0.018946
   6.331832       0.018833
   6.339339       0.018721
   6.346847       0.018610
   6.354354       0.018500
   6.361862       0.018391
   6.369369       0.018283
   6.376877       0.018176
   6.384384       0.018070
   6.391892       0.017966
   6.399399       0.017862
   6.406907       0.017760
   6.414414       0.017658
   6.421922       0.017558
   6.429429       0.017458
   6.436937       0.017359
   6.444444       0.017262
   6.451952       0.017165
   6.459459       0.017069
   6.466967       0.016975
   6.474474       0.016881
   6.481982       0.016788
   6.489489       0.016696
   6.496997       0.016605
   6.504505       0.016515
   6.512012       0.016426
   6.519520       0.016337
   6.527027       0.016250
   6.534535       0.016163
   6.542042       0.016078
   6.549550       0.015993
   6.557057       0.015908
   6.564565       0.015825
   6.572072       0.015743
   6.579580       0.015661
   6.587087       0.015580
   6.594595       0.015500
   6.602102       0.015420
   6.609610       0.015342
   6.617117       0.015264
   6.624625       0.015186
   6.632132       0.015110
   6.639640       0.015034
   6.647147       0.014959
   6.654655       0.014884
   6.662162       0.014810
   6.669670       0.014737
   6.677177       0.014664
   6.684685       0.014592
   6.692192       0.014521
   6.699700       0.014450
   6.707207       0.014380
   6.714715       0.014310
   6.722222       0.014241
   6.729730       0.014172
   6.737237       0.014104
   6.744745       0.014036
   6.752252       0.013969
   6.759760       0.013902
   6.767267       0.013836
   6.774775       0.013770
   6.782282       0.013705
   6.789790       0.013640
   6.797297       0.013576
   6.804805       0.013511
   6.812312       0.013448
   6.819820       0.013384
   6.827327       0.013321
   6.834835       0.013258
   6.842342       0.013196
   6.849850       0.013134
   6.857357       0.013072
   6.864865       0.013011
   6.872372       0.012950
   6.879880       0.012889
   6.887387       0.012828
   6.894895       0.012768
   6.902402       0.012708
   6.909910       0.012648
   6.917417       0.012589
   6.924925       0.012530
   6.932432       0.012471
   6.939940       0.012412
   6.947447       0.012353
   6.954955       0.012295
   6.962462       0.012237
   6.969970       0.012179
   6.977477       0.012121
   6.984985       0.012063
   6.992492       0.012006
   7.000000       0.011949
