 Eloss (eV)    Int (a.u.)
   0.000000  3.156205e-02
   0.001600  3.311603e-02
   0.003201  3.474337e-02
   0.004801  3.644739e-02
   0.006401  3.823151e-02
   0.008002  4.009933e-02
   0.009602  4.205460e-02
   0.011202  4.410122e-02
   0.012803  4.624324e-02
   0.014403  4.848492e-02
   0.016003  5.083066e-02
   0.017604  5.328506e-02
   0.019204  5.585291e-02
   0.020804  5.853921e-02
   0.022404  6.134915e-02
   0.024005  6.428814e-02
   0.025605  6.736184e-02
   0.027205  7.057609e-02
   0.028806  7.393703e-02
   0.030406  7.745099e-02
   0.032006  8.112462e-02
   0.033607  8.496480e-02
   0.035207  8.897870e-02
   0.036807  9.317379e-02
   0.038408  9.755782e-02
   0.040008  1.021389e-01
   0.041608  1.069254e-01
   0.043209  1.119260e-01
   0.044809  1.171500e-01
   0.046409  1.226066e-01
   0.048010  1.283058e-01
   0.049610  1.342577e-01
   0.051210  1.404730e-01
   0.052811  1.469627e-01
   0.054411  1.537383e-01
   0.056011  1.608117e-01
   0.057612  1.681954e-01
   0.059212  1.759021e-01
   0.060812  1.839453e-01
   0.062412  1.923389e-01
   0.064013  2.010972e-01
   0.065613  2.102353e-01
   0.067213  2.197688e-01
   0.068814  2.297137e-01
   0.070414  2.400870e-01
   0.072014  2.509059e-01
   0.073615  2.621886e-01
   0.075215  2.739539e-01
   0.076815  2.862212e-01
   0.078416  2.990107e-01
   0.080016  3.123435e-01
   0.081616  3.262411e-01
   0.083217  3.407263e-01
   0.084817  3.558224e-01
   0.086417  3.715537e-01
   0.088018  3.879453e-01
   0.089618  4.050234e-01
   0.091218  4.228150e-01
   0.092819  4.413482e-01
   0.094419  4.606520e-01
   0.096019  4.807566e-01
   0.097620  5.016932e-01
   0.099220  5.234941e-01
   0.100820  5.461929e-01
   0.102420  5.698243e-01
   0.104021  5.944243e-01
   0.105621  6.200302e-01
   0.107221  6.466805e-01
   0.108822  6.744152e-01
   0.110422  7.032757e-01
   0.112022  7.333048e-01
   0.113623  7.645469e-01
   0.115223  7.970478e-01
   0.116823  8.308551e-01
   0.118424  8.660179e-01
   0.120024  9.025871e-01
   0.121624  9.406153e-01
   0.123225  9.801569e-01
   0.124825  1.021268e+00
   0.126425  1.064008e+00
   0.128026  1.108435e+00
   0.129626  1.154613e+00
   0.131226  1.202606e+00
   0.132827  1.252481e+00
   0.134427  1.304305e+00
   0.136027  1.358151e+00
   0.137628  1.414092e+00
   0.139228  1.472204e+00
   0.140828  1.532565e+00
   0.142428  1.595256e+00
   0.144029  1.660361e+00
   0.145629  1.727967e+00
   0.147229  1.798163e+00
   0.148830  1.871040e+00
   0.150430  1.946696e+00
   0.152030  2.025226e+00
   0.153631  2.106734e+00
   0.155231  2.191324e+00
   0.156831  2.279104e+00
   0.158432  2.370186e+00
   0.160032  2.464684e+00
   0.161632  2.562718e+00
   0.163233  2.664409e+00
   0.164833  2.769885e+00
   0.166433  2.879276e+00
   0.168034  2.992716e+00
   0.169634  3.110343e+00
   0.171234  3.232301e+00
   0.172835  3.358737e+00
   0.174435  3.489803e+00
   0.176035  3.625654e+00
   0.177636  3.766453e+00
   0.179236  3.912365e+00
   0.180836  4.063562e+00
   0.182436  4.220220e+00
   0.184037  4.382520e+00
   0.185637  4.550649e+00
   0.187237  4.724801e+00
   0.188838  4.905173e+00
   0.190438  5.091970e+00
   0.192038  5.285402e+00
   0.193639  5.485684e+00
   0.195239  5.693041e+00
   0.196839  5.907700e+00
   0.198440  6.129898e+00
   0.200040  6.359877e+00
   0.201640  6.597887e+00
   0.203241  6.844184e+00
   0.204841  7.099032e+00
   0.206441  7.362703e+00
   0.208042  7.635476e+00
   0.209642  7.917636e+00
   0.211242  8.209481e+00
   0.212843  8.511311e+00
   0.214443  8.823440e+00
   0.216043  9.146187e+00
   0.217644  9.479880e+00
   0.219244  9.824858e+00
