 Eloss (eV)    Int (a.u.)
   0.000000  2.977827e-22
   0.001600  3.631679e-22
   0.003201  4.427634e-22
   0.004801  5.396254e-22
   0.006401  6.574599e-22
   0.008002  8.007602e-22
   0.009602  9.749717e-22
   0.011202  1.186691e-21
   0.012803  1.443909e-21
   0.014403  1.756299e-21
   0.016003  2.135567e-21
   0.017604  2.595878e-21
   0.019204  3.154362e-21
   0.020804  3.831733e-21
   0.022404  4.653024e-21
   0.024005  5.648479e-21
   0.025605  6.854632e-21
   0.027205  8.315590e-21
   0.028806  1.008459e-20
   0.030406  1.222587e-20
   0.032006  1.481691e-20
   0.033607  1.795113e-20
   0.035207  2.174113e-20
   0.036807  2.632261e-20
   0.038408  3.185899e-20
   0.040008  3.854707e-20
   0.041608  4.662373e-20
   0.043209  5.637402e-20
   0.044809  6.814081e-20
   0.046409  8.233640e-20
   0.048010  9.945640e-20
   0.049610  1.200964e-19
   0.051210  1.449718e-19
   0.052811  1.749417e-19
   0.054411  2.110374e-19
   0.056011  2.544965e-19
   0.057612  3.068037e-19
   0.059212  3.697393e-19
   0.060812  4.454377e-19
   0.062412  5.364567e-19
   0.064013  6.458603e-19
   0.065613  7.773183e-19
   0.067213  9.352236e-19
   0.068814  1.124834e-18
   0.070414  1.352439e-18
   0.072014  1.625560e-18
   0.073615  1.953192e-18
   0.075215  2.346081e-18
   0.076815  2.817069e-18
   0.078416  3.381490e-18
   0.080016  4.057656e-18
   0.081616  4.867417e-18
   0.083217  5.836845e-18
   0.084817  6.997037e-18
   0.086417  8.385065e-18
   0.088018  1.004512e-17
   0.089618  1.202984e-17
   0.091218  1.440194e-17
   0.092819  1.723608e-17
   0.094419  2.062113e-17
   0.096019  2.466281e-17
   0.097620  2.948689e-17
   0.099220  3.524290e-17
   0.100820  4.210859e-17
   0.102420  5.029514e-17
   0.104021  6.005341e-17
   0.105621  7.168126e-17
   0.107221  8.553225e-17
   0.108822  1.020259e-16
   0.110422  1.216599e-16
   0.112022  1.450242e-16
   0.113623  1.728184e-16
   0.115223  2.058713e-16
   0.116823  2.451647e-16
   0.118424  2.918612e-16
   0.120024  3.473370e-16
   0.121624  4.132207e-16
   0.123225  4.914387e-16
   0.124825  5.842693e-16
   0.126425  6.944052e-16
   0.128026  8.250290e-16
   0.129626  9.799001e-16
   0.131226  1.163458e-15
   0.132827  1.380943e-15
   0.134427  1.638541e-15
   0.136027  1.943547e-15
   0.137628  2.304566e-15
   0.139228  2.731742e-15
   0.140828  3.237027e-15
   0.142428  3.834505e-15
   0.144029  4.540761e-15
   0.145629  5.375320e-15
   0.147229  6.361159e-15
   0.148830  7.525312e-15
   0.150430  8.899571e-15
   0.152030  1.052131e-14
   0.153631  1.243446e-14
   0.155231  1.469064e-14
   0.156831  1.735043e-14
   0.158432  2.048502e-14
   0.160032  2.417792e-14
   0.161632  2.852710e-14
   0.163233  3.364748e-14
   0.164833  3.967381e-14
   0.166433  4.676399e-14
   0.168034  5.510303e-14
   0.169634  6.490762e-14
   0.171234  7.643148e-14
   0.172835  8.997153e-14
   0.174435  1.058752e-13
   0.176035  1.245489e-13
   0.177636  1.464676e-13
   0.179236  1.721867e-13
   0.180836  2.023550e-13
   0.182436  2.377304e-13
   0.184037  2.791976e-13
   0.185637  3.277895e-13
   0.187237  3.847110e-13
   0.188838  4.513678e-13
   0.190438  5.293986e-13
   0.192038  6.207137e-13
   0.193639  7.275388e-13
   0.195239  8.524665e-13
   0.196839  9.985155e-13
   0.198440  1.169199e-12
   0.200040  1.368607e-12
   0.201640  1.601493e-12
   0.203241  1.873388e-12
   0.204841  2.190719e-12
   0.206441  2.560956e-12
   0.208042  2.992772e-12
   0.209642  3.496243e-12
   0.211242  4.083060e-12
   0.212843  4.766793e-12
   0.214443  5.563181e-12
   0.216043  6.490473e-12
   0.217644  7.569824e-12
   0.219244  8.825748e-12
   0.220844  1.028664e-11
   0.222444  1.198539e-11
   0.224045  1.396004e-11
   0.225645  1.625465e-11
   0.227245  1.892017e-11
   0.228846  2.201550e-11
   0.230446  2.560876e-11
   0.232046  2.977863e-11
   0.233647  3.461603e-11
   0.235247  4.022593e-11
   0.236847  4.672951e-11
   0.238448  5.426661e-11
   0.240048  6.299853e-11
   0.241648  7.311130e-11
   0.243249  8.481934e-11
   0.244849  9.836974e-11
   0.246449  1.140472e-10
   0.248050  1.321794e-10
   0.249650  1.531438e-10
   0.251250  1.773746e-10
   0.252851  2.053712e-10
   0.254451  2.377081e-10
   0.256051  2.750457e-10
   0.257652  3.181428e-10
   0.259252  3.678709e-10
   0.260852  4.252313e-10
   0.262452  4.913730e-10
   0.264053  5.676147e-10
   0.265653  6.554692e-10
   0.267253  7.566714e-10
   0.268854  8.732098e-10
   0.270454  1.007363e-09
   0.272054  1.161743e-09
   0.273655  1.339338e-09
   0.275255  1.543572e-09
   0.276855  1.778360e-09
   0.278456  2.048183e-09
   0.280056  2.358165e-09
   0.281656  2.714163e-09
   0.283257  3.122871e-09
   0.284857  3.591934e-09
   0.286457  4.130085e-09
   0.288058  4.747292e-09
   0.289658  5.454931e-09
   0.291258  6.265978e-09
   0.292859  7.195231e-09
   0.294459  8.259560e-09
   0.296059  9.478191e-09
   0.297660  1.087302e-08
   0.299260  1.246899e-08
   0.300860  1.429449e-08
   0.302460  1.638184e-08
   0.304061  1.876777e-08
   0.305661  2.149408e-08
   0.307261  2.460830e-08
   0.308862  2.816440e-08
   0.310462  3.222373e-08
   0.312062  3.685593e-08
   0.313663  4.214008e-08
   0.315263  4.816588e-08
   0.316863  5.503513e-08
   0.318464  6.286325e-08
   0.320064  7.178107e-08
   0.321664  8.193687e-08
   0.323265  9.349859e-08
   0.324865  1.066564e-07
   0.326465  1.216257e-07
   0.328066  1.386501e-07
   0.329666  1.580051e-07
   0.331266  1.800024e-07
   0.332867  2.049944e-07
   0.334467  2.333790e-07
   0.336067  2.656061e-07
   0.337668  3.021833e-07
   0.339268  3.436840e-07
   0.340868  3.907549e-07
   0.342468  4.441256e-07
   0.344069  5.046189e-07
   0.345669  5.731622e-07
   0.347269  6.508005e-07
   0.348870  7.387109e-07
   0.350470  8.382190e-07
   0.352070  9.508166e-07
   0.353671  1.078183e-06
   0.355271  1.222205e-06
   0.356871  1.385008e-06
   0.358472  1.568978e-06
   0.360072  1.776796e-06
   0.361672  2.011475e-06
   0.363273  2.276398e-06
   0.364873  2.575360e-06
   0.366473  2.912620e-06
   0.368074  3.292958e-06
   0.369674  3.721730e-06
   0.371274  4.204940e-06
   0.372875  4.749316e-06
   0.374475  5.362393e-06
   0.376075  6.052607e-06
   0.377676  6.829402e-06
   0.379276  7.703341e-06
   0.380876  8.686242e-06
   0.382476  9.791315e-06
   0.384077  1.103333e-05
   0.385677  1.242877e-05
   0.387277  1.399607e-05
   0.388878  1.575580e-05
   0.390478  1.773091e-05
   0.392078  1.994702e-05
   0.393679  2.243269e-05
   0.395279  2.521975e-05
   0.396879  2.834371e-05
   0.398480  3.184409e-05
   0.400080  3.576493e-05
   0.401680  4.015523e-05
   0.403281  4.506955e-05
   0.404881  5.056856e-05
   0.406481  5.671975e-05
   0.408082  6.359813e-05
   0.409682  7.128705e-05
   0.411282  7.987912e-05
   0.412883  8.947716e-05
   0.414483  1.001953e-04
   0.416083  1.121603e-04
   0.417684  1.255125e-04
   0.419284  1.404077e-04
   0.420884  1.570187e-04
   0.422484  1.755368e-04
   0.424085  1.961739e-04
   0.425685  2.191647e-04
   0.427285  2.447690e-04
   0.428886  2.732740e-04
   0.430486  3.049978e-04
   0.432086  3.402917e-04
   0.433687  3.795441e-04
   0.435287  4.231842e-04
   0.436887  4.716860e-04
   0.438488  5.255728e-04
   0.440088  5.854220e-04
   0.441688  6.518707e-04
   0.443289  7.256217e-04
   0.444889  8.074494e-04
   0.446489  8.982075e-04
   0.448090  9.988365e-04
   0.449690  1.110372e-03
   0.451290  1.233953e-03
   0.452891  1.370835e-03
   0.454491  1.522398e-03
   0.456091  1.690159e-03
   0.457692  1.875785e-03
   0.459292  2.081109e-03
   0.460892  2.308144e-03
   0.462492  2.559101e-03
   0.464093  2.836405e-03
   0.465693  3.142717e-03
   0.467293  3.480957e-03
   0.468894  3.854325e-03
   0.470494  4.266328e-03
   0.472094  4.720811e-03
   0.473695  5.221980e-03
   0.475295  5.774443e-03
   0.476895  6.383242e-03
   0.478496  7.053892e-03
   0.480096  7.792426e-03
   0.481696  8.605435e-03
   0.483297  9.500124e-03
   0.484897  1.048436e-02
   0.486497  1.156674e-02
   0.488098  1.275664e-02
   0.489698  1.406430e-02
   0.491298  1.550087e-02
   0.492899  1.707853e-02
   0.494499  1.881053e-02
   0.496099  2.071133e-02
   0.497700  2.279665e-02
   0.499300  2.508364e-02
   0.500900  2.759094e-02
   0.502501  3.033881e-02
   0.504101  3.334932e-02
   0.505701  3.664644e-02
   0.507301  4.025620e-02
   0.508902  4.420691e-02
   0.510502  4.852928e-02
   0.512102  5.325665e-02
   0.513703  5.842519e-02
   0.515303  6.407413e-02
   0.516903  7.024600e-02
   0.518504  7.698689e-02
   0.520104  8.434674e-02
   0.521704  9.237961e-02
   0.523305  1.011440e-01
   0.524905  1.107033e-01
   0.526505  1.211260e-01
   0.528106  1.324861e-01
   0.529706  1.448638e-01
   0.531306  1.583454e-01
   0.532907  1.730244e-01
   0.534507  1.890017e-01
   0.536107  2.063860e-01
   0.537708  2.252948e-01
   0.539308  2.458546e-01
   0.540908  2.682019e-01
   0.542509  2.924837e-01
   0.544109  3.188584e-01
   0.545709  3.474964e-01
   0.547309  3.785812e-01
   0.548910  4.123102e-01
   0.550510  4.488956e-01
   0.552110  4.885658e-01
   0.553711  5.315658e-01
   0.555311  5.781590e-01
   0.556911  6.286282e-01
   0.558512  6.832769e-01
   0.560112  7.424307e-01
   0.561712  8.064388e-01
   0.563313  8.756755e-01
   0.564913  9.505420e-01
   0.566513  1.031468e+00
   0.568114  1.118913e+00
   0.569714  1.213371e+00
   0.571314  1.315367e+00
   0.572915  1.425465e+00
   0.574515  1.544267e+00
   0.576115  1.672418e+00
   0.577716  1.810603e+00
   0.579316  1.959558e+00
   0.580916  2.120066e+00
   0.582517  2.292962e+00
   0.584117  2.479138e+00
   0.585717  2.679543e+00
   0.587317  2.895191e+00
   0.588918  3.127158e+00
   0.590518  3.376594e+00
   0.592118  3.644721e+00
   0.593719  3.932836e+00
   0.595319  4.242324e+00
   0.596919  4.574652e+00
   0.598520  4.931382e+00
   0.600120  5.314171e+00
   0.601720  5.724779e+00
   0.603321  6.165072e+00
   0.604921  6.637033e+00
   0.606521  7.142760e+00
   0.608122  7.684480e+00
   0.609722  8.264549e+00
   0.611322  8.885466e+00
   0.612923  9.549872e+00
   0.614523  1.026056e+01
   0.616123  1.102050e+01
   0.617724  1.183280e+01
   0.619324  1.270077e+01
   0.620924  1.362789e+01
   0.622525  1.461786e+01
   0.624125  1.567456e+01
   0.625725  1.680209e+01
   0.627325  1.800476e+01
   0.628926  1.928713e+01
   0.630526  2.065401e+01
   0.632126  2.211044e+01
   0.633727  2.366174e+01
   0.635327  2.531351e+01
   0.636927  2.707162e+01
   0.638528  2.894227e+01
   0.640128  3.093193e+01
   0.641728  3.304745e+01
   0.643329  3.529597e+01
   0.644929  3.768500e+01
   0.646529  4.022243e+01
   0.648130  4.291651e+01
   0.649730  4.577589e+01
   0.651330  4.880963e+01
   0.652931  5.202721e+01
   0.654531  5.543855e+01
   0.656131  5.905402e+01
   0.657732  6.288447e+01
   0.659332  6.694122e+01
   0.660932  7.123611e+01
   0.662533  7.578147e+01
   0.664133  8.059019e+01
   0.665733  8.567570e+01
   0.667333  9.105198e+01
   0.668934  9.673363e+01
   0.670534  1.027358e+02
   0.672134  1.090743e+02
   0.673735  1.157656e+02
   0.675335  1.228267e+02
   0.676935  1.302754e+02
   0.678536  1.381301e+02
   0.680136  1.464100e+02
   0.681736  1.551348e+02
   0.683337  1.643251e+02
   0.684937  1.740024e+02
   0.686537  1.841885e+02
   0.688138  1.949065e+02
   0.689738  2.061800e+02
   0.691338  2.180333e+02
   0.692939  2.304918e+02
   0.694539  2.435816e+02
   0.696139  2.573296e+02
   0.697740  2.717637e+02
   0.699340  2.869124e+02
   0.700940  3.028054e+02
   0.702541  3.194729e+02
   0.704141  3.369465e+02
   0.705741  3.552582e+02
   0.707341  3.744411e+02
   0.708942  3.945293e+02
   0.710542  4.155577e+02
   0.712142  4.375621e+02
   0.713743  4.605793e+02
   0.715343  4.846468e+02
   0.716943  5.098033e+02
   0.718544  5.360882e+02
   0.720144  5.635418e+02
   0.721744  5.922054e+02
   0.723345  6.221211e+02
   0.724945  6.533317e+02
   0.726545  6.858812e+02
   0.728146  7.198140e+02
   0.729746  7.551758e+02
   0.731346  7.920127e+02
   0.732947  8.303716e+02
   0.734547  8.703004e+02
   0.736147  9.118473e+02
   0.737748  9.550617e+02
   0.739348  9.999931e+02
   0.740948  1.046692e+03
   0.742549  1.095209e+03
   0.744149  1.145596e+03
   0.745749  1.197905e+03
   0.747349  1.252188e+03
   0.748950  1.308498e+03
   0.750550  1.366888e+03
   0.752150  1.427410e+03
   0.753751  1.490120e+03
   0.755351  1.555070e+03
   0.756951  1.622314e+03
   0.758552  1.691905e+03
   0.760152  1.763899e+03
   0.761752  1.838347e+03
   0.763353  1.915304e+03
   0.764953  1.994823e+03
   0.766553  2.076955e+03
   0.768154  2.161754e+03
   0.769754  2.249270e+03
   0.771354  2.339556e+03
   0.772955  2.432660e+03
   0.774555  2.528633e+03
   0.776155  2.627522e+03
   0.777756  2.729376e+03
   0.779356  2.834240e+03
   0.780956  2.942160e+03
   0.782557  3.053178e+03
   0.784157  3.167337e+03
   0.785757  3.284678e+03
   0.787357  3.405239e+03
   0.788958  3.529058e+03
   0.790558  3.656168e+03
   0.792158  3.786604e+03
   0.793759  3.920396e+03
   0.795359  4.057573e+03
   0.796959  4.198160e+03
   0.798560  4.342181e+03
   0.800160  4.489657e+03
   0.801760  4.640607e+03
   0.803361  4.795044e+03
   0.804961  4.952983e+03
   0.806561  5.114431e+03
   0.808162  5.279394e+03
   0.809762  5.447876e+03
   0.811362  5.619875e+03
   0.812963  5.795386e+03
   0.814563  5.974401e+03
   0.816163  6.156909e+03
   0.817764  6.342893e+03
   0.819364  6.532333e+03
   0.820964  6.725206e+03
   0.822565  6.921483e+03
   0.824165  7.121132e+03
   0.825765  7.324116e+03
   0.827365  7.530394e+03
   0.828966  7.739920e+03
   0.830566  7.952645e+03
   0.832166  8.168513e+03
   0.833767  8.387465e+03
   0.835367  8.609437e+03
   0.836967  8.834359e+03
   0.838568  9.062160e+03
   0.840168  9.292758e+03
   0.841768  9.526073e+03
   0.843369  9.762015e+03
   0.844969  1.000049e+04
   0.846569  1.024140e+04
   0.848170  1.048465e+04
   0.849770  1.073012e+04
   0.851370  1.097771e+04
   0.852971  1.122730e+04
   0.854571  1.147876e+04
   0.856171  1.173197e+04
   0.857772  1.198680e+04
   0.859372  1.224312e+04
   0.860972  1.250077e+04
   0.862573  1.275963e+04
   0.864173  1.301954e+04
   0.865773  1.328035e+04
   0.867373  1.354190e+04
   0.868974  1.380404e+04
   0.870574  1.406659e+04
   0.872174  1.432940e+04
   0.873775  1.459229e+04
   0.875375  1.485509e+04
   0.876975  1.511761e+04
   0.878576  1.537969e+04
   0.880176  1.564113e+04
   0.881776  1.590175e+04
   0.883377  1.616137e+04
   0.884977  1.641980e+04
   0.886577  1.667684e+04
   0.888178  1.693230e+04
   0.889778  1.718598e+04
   0.891378  1.743769e+04
   0.892979  1.768724e+04
   0.894579  1.793443e+04
   0.896179  1.817905e+04
   0.897780  1.842092e+04
   0.899380  1.865982e+04
   0.900980  1.889558e+04
   0.902581  1.912798e+04
   0.904181  1.935683e+04
   0.905781  1.958195e+04
   0.907381  1.980312e+04
   0.908982  2.002017e+04
   0.910582  2.023291e+04
   0.912182  2.044114e+04
   0.913783  2.064468e+04
   0.915383  2.084335e+04
   0.916983  2.103697e+04
   0.918584  2.122537e+04
   0.920184  2.140837e+04
   0.921784  2.158580e+04
   0.923385  2.175750e+04
   0.924985  2.192332e+04
   0.926585  2.208309e+04
   0.928186  2.223666e+04
   0.929786  2.238390e+04
   0.931386  2.252466e+04
   0.932987  2.265881e+04
   0.934587  2.278621e+04
   0.936187  2.290675e+04
   0.937788  2.302031e+04
   0.939388  2.312678e+04
   0.940988  2.322605e+04
   0.942589  2.331804e+04
   0.944189  2.340264e+04
   0.945789  2.347979e+04
   0.947389  2.354939e+04
   0.948990  2.361139e+04
   0.950590  2.366572e+04
   0.952190  2.371232e+04
   0.953791  2.375116e+04
   0.955391  2.378219e+04
   0.956991  2.380539e+04
   0.958592  2.382072e+04
   0.960192  2.382818e+04
   0.961792  2.382776e+04
   0.963393  2.381946e+04
   0.964993  2.380328e+04
   0.966593  2.377924e+04
   0.968194  2.374737e+04
   0.969794  2.370769e+04
   0.971394  2.366025e+04
   0.972995  2.360510e+04
   0.974595  2.354228e+04
   0.976195  2.347187e+04
   0.977796  2.339392e+04
   0.979396  2.330852e+04
   0.980996  2.321575e+04
   0.982597  2.311569e+04
   0.984197  2.300846e+04
   0.985797  2.289415e+04
   0.987397  2.277286e+04
   0.988998  2.264473e+04
   0.990598  2.250987e+04
   0.992198  2.236841e+04
   0.993799  2.222048e+04
   0.995399  2.206624e+04
   0.996999  2.190581e+04
   0.998600  2.173936e+04
   1.000200  2.156703e+04
   1.001800  2.138899e+04
   1.003401  2.120541e+04
   1.005001  2.101644e+04
   1.006601  2.082227e+04
   1.008202  2.062307e+04
   1.009802  2.041901e+04
   1.011402  2.021029e+04
   1.013003  1.999708e+04
   1.014603  1.977958e+04
   1.016203  1.955797e+04
   1.017804  1.933245e+04
   1.019404  1.910320e+04
   1.021004  1.887043e+04
   1.022605  1.863433e+04
   1.024205  1.839510e+04
   1.025805  1.815293e+04
   1.027405  1.790802e+04
   1.029006  1.766057e+04
   1.030606  1.741078e+04
   1.032206  1.715885e+04
   1.033807  1.690496e+04
   1.035407  1.664932e+04
   1.037007  1.639213e+04
   1.038608  1.613357e+04
   1.040208  1.587383e+04
   1.041808  1.561311e+04
   1.043409  1.535159e+04
   1.045009  1.508946e+04
   1.046609  1.482689e+04
   1.048210  1.456408e+04
   1.049810  1.430119e+04
   1.051410  1.403840e+04
   1.053011  1.377588e+04
   1.054611  1.351380e+04
   1.056211  1.325232e+04
   1.057812  1.299160e+04
   1.059412  1.273180e+04
   1.061012  1.247306e+04
   1.062613  1.221554e+04
   1.064213  1.195938e+04
   1.065813  1.170472e+04
   1.067413  1.145169e+04
   1.069014  1.120042e+04
   1.070614  1.095104e+04
   1.072214  1.070368e+04
   1.073815  1.045844e+04
   1.075415  1.021544e+04
   1.077015  9.974780e+03
   1.078616  9.736571e+03
   1.080216  9.500907e+03
   1.081816  9.267879e+03
   1.083417  9.037577e+03
   1.085017  8.810082e+03
   1.086617  8.585472e+03
   1.088218  8.363821e+03
   1.089818  8.145197e+03
   1.091418  7.929664e+03
   1.093019  7.717280e+03
   1.094619  7.508100e+03
   1.096219  7.302173e+03
   1.097820  7.099545e+03
   1.099420  6.900257e+03
   1.101020  6.704344e+03
   1.102621  6.511838e+03
   1.104221  6.322767e+03
   1.105821  6.137156e+03
   1.107421  5.955022e+03
   1.109022  5.776382e+03
   1.110622  5.601248e+03
   1.112222  5.429626e+03
   1.113823  5.261522e+03
   1.115423  5.096936e+03
   1.117023  4.935865e+03
   1.118624  4.778303e+03
   1.120224  4.624240e+03
   1.121824  4.473664e+03
   1.123425  4.326560e+03
   1.125025  4.182908e+03
   1.126625  4.042688e+03
   1.128226  3.905876e+03
   1.129826  3.772446e+03
   1.131426  3.642368e+03
   1.133027  3.515613e+03
   1.134627  3.392146e+03
   1.136227  3.271932e+03
   1.137828  3.154934e+03
   1.139428  3.041114e+03
   1.141028  2.930430e+03
   1.142629  2.822841e+03
   1.144229  2.718302e+03
   1.145829  2.616769e+03
   1.147429  2.518194e+03
   1.149030  2.422532e+03
   1.150630  2.329732e+03
   1.152230  2.239746e+03
   1.153831  2.152524e+03
   1.155431  2.068014e+03
   1.157031  1.986165e+03
   1.158632  1.906924e+03
   1.160232  1.830238e+03
   1.161832  1.756056e+03
   1.163433  1.684323e+03
   1.165033  1.614986e+03
   1.166633  1.547990e+03
   1.168234  1.483284e+03
   1.169834  1.420811e+03
   1.171434  1.360520e+03
   1.173035  1.302356e+03
   1.174635  1.246266e+03
   1.176235  1.192198e+03
   1.177836  1.140098e+03
   1.179436  1.089914e+03
   1.181036  1.041594e+03
   1.182637  9.950874e+02
   1.184237  9.503426e+02
   1.185837  9.073096e+02
   1.187437  8.659386e+02
   1.189038  8.261806e+02
   1.190638  7.879873e+02
   1.192238  7.513110e+02
   1.193839  7.161048e+02
   1.195439  6.823225e+02
   1.197039  6.499189e+02
   1.198640  6.188493e+02
   1.200240  5.890701e+02
   1.201840  5.605384e+02
   1.203441  5.332121e+02
   1.205041  5.070502e+02
   1.206641  4.820125e+02
   1.208242  4.580595e+02
   1.209842  4.351528e+02
   1.211442  4.132549e+02
   1.213043  3.923291e+02
   1.214643  3.723397e+02
   1.216243  3.532518e+02
   1.217844  3.350317e+02
   1.219444  3.176462e+02
   1.221044  3.010632e+02
   1.222645  2.852516e+02
   1.224245  2.701809e+02
   1.225845  2.558219e+02
   1.227445  2.421458e+02
   1.229046  2.291250e+02
   1.230646  2.167327e+02
   1.232246  2.049428e+02
   1.233847  1.937301e+02
   1.235447  1.830703e+02
   1.237047  1.729398e+02
   1.238648  1.633159e+02
   1.240248  1.541765e+02
   1.241848  1.455004e+02
   1.243449  1.372672e+02
   1.245049  1.294569e+02
   1.246649  1.220507e+02
   1.248250  1.150301e+02
   1.249850  1.083775e+02
   1.251450  1.020758e+02
   1.253051  9.610881e+01
   1.254651  9.046065e+01
   1.256251  8.511625e+01
   1.257852  8.006111e+01
   1.259452  7.528129e+01
   1.261052  7.076341e+01
   1.262653  6.649467e+01
   1.264253  6.246276e+01
   1.265853  5.865591e+01
   1.267453  5.506286e+01
   1.269054  5.167280e+01
   1.270654  4.847542e+01
   1.272254  4.546084e+01
   1.273855  4.261963e+01
   1.275455  3.994277e+01
   1.277055  3.742165e+01
   1.278656  3.504807e+01
   1.280256  3.281417e+01
   1.281856  3.071250e+01
   1.283457  2.873593e+01
   1.285057  2.687767e+01
   1.286657  2.513126e+01
   1.288258  2.349055e+01
   1.289858  2.194969e+01
   1.291458  2.050312e+01
