 Eloss (eV)  Int/Int(10Dq)
   4.867868       0.067088
   4.875375       0.066618
   4.882883       0.066152
   4.890390       0.065690
   4.897898       0.065232
   4.905405       0.064777
   4.912913       0.064326
   4.920420       0.063879
   4.927928       0.063435
   4.935435       0.062995
   4.942943       0.062558
   4.950450       0.062125
   4.957958       0.061695
   4.965465       0.061269
   4.972973       0.060847
   4.980480       0.060428
   4.987988       0.060012
   4.995495       0.059600
   5.003003       0.059191
   5.010511       0.058786
   5.018018       0.058384
   5.025526       0.057985
   5.033033       0.057590
   5.040541       0.057198
   5.048048       0.056809
   5.055556       0.056424
   5.063063       0.056041
   5.070571       0.055662
   5.078078       0.055286
   5.085586       0.054914
   5.093093       0.054544
   5.100601       0.054177
   5.108108       0.053814
   5.115616       0.053453
   5.123123       0.053096
   5.130631       0.052742
   5.138138       0.052390
   5.145646       0.052042
   5.153153       0.051697
   5.160661       0.051354
   5.168168       0.051015
   5.175676       0.050678
   5.183183       0.050344
   5.190691       0.050013
   5.198198       0.049685
   5.205706       0.049359
   5.213213       0.049036
   5.220721       0.048717
   5.228228       0.048399
   5.235736       0.048085
   5.243243       0.047773
   5.250751       0.047464
   5.258258       0.047157
   5.265766       0.046853
   5.273273       0.046552
   5.280781       0.046253
   5.288288       0.045956
   5.295796       0.045662
   5.303303       0.045371
   5.310811       0.045082
   5.318318       0.044796
   5.325826       0.044512
   5.333333       0.044230
   5.340841       0.043951
   5.348348       0.043674
   5.355856       0.043399
   5.363363       0.043127
   5.370871       0.042857
   5.378378       0.042589
   5.385886       0.042324
   5.393393       0.042060
   5.400901       0.041799
   5.408408       0.041541
   5.415916       0.041284
   5.423423       0.041029
   5.430931       0.040777
   5.438438       0.040527
   5.445946       0.040279
   5.453453       0.040033
   5.460961       0.039789
   5.468468       0.039547
   5.475976       0.039307
   5.483483       0.039069
   5.490991       0.038833
   5.498498       0.038599
   5.506006       0.038367
   5.513514       0.038136
   5.521021       0.037908
   5.528529       0.037682
   5.536036       0.037458
   5.543544       0.037235
   5.551051       0.037014
   5.558559       0.036795
   5.566066       0.036578
   5.573574       0.036363
   5.581081       0.036150
   5.588589       0.035938
   5.596096       0.035728
   5.603604       0.035520
   5.611111       0.035313
   5.618619       0.035109
   5.626126       0.034906
   5.633634       0.034704
   5.641141       0.034504
   5.648649       0.034306
   5.656156       0.034110
   5.663664       0.033915
   5.671171       0.033722
   5.678679       0.033530
   5.686186       0.033340
   5.693694       0.033151
   5.701201       0.032964
   5.708709       0.032779
   5.716216       0.032595
   5.723724       0.032412
   5.731231       0.032231
   5.738739       0.032052
   5.746246       0.031874
   5.753754       0.031697
   5.761261       0.031522
   5.768769       0.031348
   5.776276       0.031176
   5.783784       0.031005
   5.791291       0.030835
   5.798799       0.030667
   5.806306       0.030500
   5.813814       0.030334
   5.821321       0.030170
   5.828829       0.030007
   5.836336       0.029845
   5.843844       0.029685
   5.851351       0.029526
   5.858859       0.029368
   5.866366       0.029211
   5.873874       0.029055
   5.881381       0.028901
   5.888889       0.028748
   5.896396       0.028596
   5.903904       0.028445
   5.911411       0.028296
   5.918919       0.028147
   5.926426       0.028000
   5.933934       0.027854
   5.941441       0.027709
   5.948949       0.027565
   5.956456       0.027422
   5.963964       0.027280
   5.971471       0.027139
   5.978979       0.027000
   5.986486       0.026861
   5.993994       0.026723
   6.001502       0.026587
   6.009009       0.026451
   6.016517       0.026317
   6.024024       0.026183
   6.031532       0.026050
   6.039039       0.025919
   6.046547       0.025788
   6.054054       0.025658
   6.061562       0.025529
   6.069069       0.025401
   6.076577       0.025274
   6.084084       0.025148
   6.091592       0.025023
   6.099099       0.024899
   6.106607       0.024776
   6.114114       0.024653
   6.121622       0.024531
   6.129129       0.024411
   6.136637       0.024291
   6.144144       0.024172
   6.151652       0.024053
   6.159159       0.023936
   6.166667       0.023819
   6.174174       0.023703
   6.181682       0.023588
   6.189189       0.023474
   6.196697       0.023361
